,Sphingobacterium spiritivorum_gapfilled_48,Sphingobacterium spiritivorum_gapfilled_49,Sphingobacterium spiritivorum_gapfilled_28,Sphingobacterium spiritivorum_gapfilled_60,Sphingobacterium spiritivorum_gapfilled_88,Sphingobacterium spiritivorum_gapfilled_46,Sphingobacterium spiritivorum_gapfilled_27,Sphingobacterium spiritivorum_gapfilled_30,Sphingobacterium spiritivorum_gapfilled_96,Sphingobacterium spiritivorum_gapfilled_47,Sphingobacterium spiritivorum_gapfilled_62,Sphingobacterium spiritivorum_gapfilled_35,Sphingobacterium spiritivorum_gapfilled_43,Sphingobacterium spiritivorum_gapfilled_87,Sphingobacterium spiritivorum_gapfilled_99,Sphingobacterium spiritivorum_gapfilled_55,Sphingobacterium spiritivorum_gapfilled_23,Sphingobacterium spiritivorum_gapfilled_9,Sphingobacterium spiritivorum_gapfilled_37,Sphingobacterium spiritivorum_gapfilled_73,Sphingobacterium spiritivorum_gapfilled_11,Sphingobacterium spiritivorum_gapfilled_53,Sphingobacterium spiritivorum_gapfilled_81,Sphingobacterium spiritivorum_gapfilled_68,Sphingobacterium spiritivorum_gapfilled_29,Sphingobacterium spiritivorum_gapfilled_20,Sphingobacterium spiritivorum_gapfilled_10,Sphingobacterium spiritivorum_gapfilled_1,Sphingobacterium spiritivorum_gapfilled_41,Sphingobacterium spiritivorum_gapfilled_15,Sphingobacterium spiritivorum_gapfilled_75,Sphingobacterium spiritivorum_gapfilled_59,Sphingobacterium spiritivorum_gapfilled_2,Sphingobacterium spiritivorum_gapfilled_84,Sphingobacterium spiritivorum_gapfilled_64,Sphingobacterium spiritivorum_gapfilled_98,Sphingobacterium spiritivorum_gapfilled_40,Sphingobacterium spiritivorum_gapfilled_95,Sphingobacterium spiritivorum_gapfilled_70,Sphingobacterium spiritivorum_gapfilled_8,Sphingobacterium spiritivorum_gapfilled_14,Sphingobacterium spiritivorum_gapfilled_52,Sphingobacterium spiritivorum_gapfilled_74,Sphingobacterium spiritivorum_gapfilled_4,Sphingobacterium spiritivorum_gapfilled_54,Sphingobacterium spiritivorum_gapfilled_45,Sphingobacterium spiritivorum_gapfilled_44,Sphingobacterium spiritivorum_gapfilled_16,Sphingobacterium spiritivorum_gapfilled_66,Sphingobacterium spiritivorum_gapfilled_18,Sphingobacterium spiritivorum_gapfilled_51,Sphingobacterium spiritivorum_gapfilled_89,Sphingobacterium spiritivorum_gapfilled_19,Sphingobacterium spiritivorum_gapfilled_71,Sphingobacterium spiritivorum_gapfilled_83,Sphingobacterium spiritivorum_gapfilled_17,Sphingobacterium spiritivorum_gapfilled_7,Sphingobacterium spiritivorum_gapfilled_82,Sphingobacterium spiritivorum_gapfilled_0,Sphingobacterium spiritivorum_gapfilled_58,Sphingobacterium spiritivorum_gapfilled_76,Sphingobacterium spiritivorum_gapfilled_77,Sphingobacterium spiritivorum_gapfilled_63,Sphingobacterium spiritivorum_gapfilled_86,Sphingobacterium spiritivorum_gapfilled_93,Sphingobacterium spiritivorum_gapfilled_69,Sphingobacterium spiritivorum_gapfilled_13,Sphingobacterium spiritivorum_gapfilled_42,Sphingobacterium spiritivorum_gapfilled_91,Sphingobacterium spiritivorum_gapfilled_32,Sphingobacterium spiritivorum_gapfilled_5,Sphingobacterium spiritivorum_gapfilled_12,Sphingobacterium spiritivorum_gapfilled_72,Sphingobacterium spiritivorum_gapfilled_94,Sphingobacterium spiritivorum_gapfilled_90,Sphingobacterium spiritivorum_gapfilled_6,Sphingobacterium spiritivorum_gapfilled_92,Sphingobacterium spiritivorum_gapfilled_80,Sphingobacterium spiritivorum_gapfilled_39,Sphingobacterium spiritivorum_gapfilled_31,Sphingobacterium spiritivorum_gapfilled_34,Sphingobacterium spiritivorum_gapfilled_25,Sphingobacterium spiritivorum_gapfilled_57,Sphingobacterium spiritivorum_gapfilled_36,Sphingobacterium spiritivorum_gapfilled_79,Sphingobacterium spiritivorum_gapfilled_85,Sphingobacterium spiritivorum_gapfilled_97,Sphingobacterium spiritivorum_gapfilled_3,Sphingobacterium spiritivorum_gapfilled_78,Sphingobacterium spiritivorum_gapfilled_21,Sphingobacterium spiritivorum_gapfilled_67,Sphingobacterium spiritivorum_gapfilled_22,Sphingobacterium spiritivorum_gapfilled_26,Sphingobacterium spiritivorum_gapfilled_56,Sphingobacterium spiritivorum_gapfilled_24,Sphingobacterium spiritivorum_gapfilled_38,Sphingobacterium spiritivorum_gapfilled_33,Sphingobacterium spiritivorum_gapfilled_61,Sphingobacterium spiritivorum_gapfilled_50,Sphingobacterium spiritivorum_gapfilled_65
525372.3.peg.974,217.66275420436202,240.5158154853438,216.38365815324806,263.45746273188115,217.13739023252126,217.13739023251816,239.21234557948864,208.70335521558812,217.48735063731863,217.13739023252202,257.25192554420494,217.1373902325225,240.6961863333692,217.48735063731476,218.25037605173793,239.21234557948694,241.2637669250251,216.05483636971957,241.84750467151267,237.24495581792587,239.23006566380982,262.7144389541738,215.99537371357192,229.32933088248,237.49079902233342,212.18519826099333,218.6203788488624,217.15361302449213,214.948177326142,214.94817732614104,262.714438954174,214.94817732614183,218.0307655974587,228.3462568889412,214.94817732614138,262.8993036670452,238.8313081401568,217.13739023252276,240.043085919896,239.2300656638095,248.06296027634465,238.83130814015843,216.76942988697903,287.0760787965724,233.43616553807263,241.56302310435404,242.23823498632228,238.83130814015772,252.78317389688758,241.2637669250251,214.9481773261415,262.71443895417354,267.251278821429,233.43616553807152,244.9113526436232,252.12092213972187,222.67879948750723,246.63194779586829,214.82140708114304,215.29111102153806,238.83130814015806,217.13739023252285,233.43616553807237,217.13739023252262,214.94817732614197,238.83130814015797,262.35219999043727,288.051703103875,240.04308591989536,215.29111102153684,241.28179224943554,211.7128438228904,215.46298854057662,214.94817732614317,214.9481773261421,245.65065392956092,214.94817732614155,217.4873506373188,217.13739023252393,211.91583620359032,282.54835387459707,215.29111102154184,214.94817732614302,241.26376692502484,240.42800288533329,241.26376692502555,217.13739023252307,218.03076559745887,239.21234557948713,215.80756820516973,228.3462568889419,214.94817732614197,215.8075682051695,211.99822469488848,204.23812156207248,218.25037605173807,217.4873506373187,214.94817732614226,211.95589278446394,214.94817732614197
525372.3.peg.1385,217.66275420436202,240.5158154853438,216.38365815324806,263.45746273188115,217.13739023252126,217.13739023251816,239.21234557948864,208.70335521558812,217.48735063731863,217.13739023252202,257.25192554420494,217.1373902325225,240.6961863333692,217.48735063731476,218.25037605173793,239.21234557948694,241.2637669250251,216.05483636971957,241.84750467151267,237.24495581792587,239.23006566380982,262.7144389541738,215.99537371357192,229.32933088248,237.49079902233342,212.18519826099333,218.6203788488624,217.15361302449213,214.948177326142,214.94817732614104,262.714438954174,214.94817732614183,218.0307655974587,228.3462568889412,214.94817732614138,262.8993036670452,238.8313081401568,217.13739023252276,240.043085919896,239.2300656638095,248.06296027634465,238.83130814015843,216.76942988697903,287.0760787965724,233.43616553807263,241.56302310435404,242.23823498632228,238.83130814015772,252.78317389688758,241.2637669250251,214.9481773261415,262.71443895417354,267.251278821429,233.43616553807152,244.9113526436232,252.12092213972187,222.67879948750723,246.63194779586829,214.82140708114304,215.29111102153806,238.83130814015806,217.13739023252285,233.43616553807237,217.13739023252262,214.94817732614197,238.83130814015797,262.35219999043727,288.051703103875,240.04308591989536,215.29111102153684,241.28179224943554,211.7128438228904,215.46298854057662,214.94817732614317,214.9481773261421,245.65065392956092,214.94817732614155,217.4873506373188,217.13739023252393,211.91583620359032,282.54835387459707,215.29111102154184,214.94817732614302,241.26376692502484,240.42800288533329,241.26376692502555,217.13739023252307,218.03076559745887,239.21234557948713,215.80756820516973,228.3462568889419,214.94817732614197,215.8075682051695,211.99822469488848,204.23812156207248,218.25037605173807,217.4873506373187,214.94817732614226,211.95589278446394,214.94817732614197
525372.3.peg.902,217.6627542043621,240.5158154853438,216.38365815324806,263.45746273188115,217.13739023252126,217.13739023251816,239.21234557948864,208.70335521558832,217.4873506373184,217.13739023252225,257.2519255442053,217.1373902325225,240.6961863333679,217.48735063731476,218.25037605173793,239.21234557948688,241.2637669250251,216.05483636971957,241.84750467151284,237.24495581792587,239.23006566380982,262.71443895417286,215.99537371357192,229.32933088248,237.49079902233385,212.18519826099333,218.6203788488624,217.1536130244919,214.948177326142,214.94817732614104,262.714438954174,214.94817732614183,218.0307655974587,228.34625688894138,214.94817732614138,262.8993036670452,238.8313081401568,217.13739023252276,240.043085919896,239.2300656638095,248.06296027634465,238.83130814015843,216.76942988697903,287.0760787965724,233.43616553807263,241.56302310435404,242.23823498632228,238.83130814015772,252.78317389688758,241.2637669250251,214.94817732614146,262.71443895417354,267.251278821429,233.43616553807024,244.9113526436232,252.12092213972187,222.67879948750723,246.63194779586829,214.82140708113474,215.29111102153374,238.83130814015806,217.13739023252282,233.43616553807237,217.13739023252262,214.94817732614197,238.83130814015806,262.35219999043727,288.0517031038751,240.04308591989476,215.29111102153684,241.28179224943682,211.7128438228904,215.4629885405763,214.948177326142,214.9481773261421,245.65065392956092,214.94817732614138,217.4873506373178,217.13739023252393,211.91583620359032,282.54835387459707,215.29111102154195,214.94817732614302,241.26376692502484,240.42800288533329,241.26376692502555,217.1373902325226,218.03076559745887,239.21234557948705,215.80756820516947,228.3462568889419,214.94817732614197,215.80756820516925,211.99822469488848,204.2381215620725,218.25037605173807,217.4873506373187,214.94817732614226,211.95589278446394,214.94817732614197
525372.3.peg.1202,217.6627542043621,240.5158154853438,216.38365815324806,263.45746273188115,217.13739023252126,217.13739023251816,239.21234557948864,208.70335521558832,217.48735063731837,217.13739023252225,257.2519255442053,217.1373902325225,240.6961863333679,217.48735063731476,218.25037605173793,239.21234557948688,241.2637669250251,216.05483636971957,241.8475046715081,237.24495581792587,239.23006566380982,262.71443895417286,215.99537371357192,229.32933088248,237.49079902233385,212.18519826099333,218.6203788488624,217.1536130244919,214.948177326142,214.94817732614104,262.714438954174,214.94817732614183,218.0307655974587,228.34625688894138,214.94817732614138,262.8993036670452,238.8313081401568,217.13739023252276,240.043085919896,239.2300656638095,248.06296027634465,238.83130814015843,216.76942988697903,287.0760787965724,233.43616553807263,241.56302310435404,242.23823498632228,238.83130814015772,252.78317389688758,241.2637669250251,214.94817732614146,262.71443895417354,267.251278821429,233.43616553807024,244.9113526436232,252.12092213972187,222.67879948750723,246.63194779586829,214.82140708113474,215.29111102153007,238.83130814015806,217.13739023252282,233.43616553807237,217.13739023252262,214.94817732614197,238.83130814015806,262.35219999043727,288.0517031038751,240.04308591989476,215.29111102153684,241.28179224943682,211.7128438228904,215.4629885405763,214.948177326142,214.9481773261421,245.65065392956092,214.94817732614138,217.4873506373178,217.13739023252393,211.91583620359032,282.54835387459707,215.29111102154195,214.94817732614302,241.26376692502484,240.42800288533329,241.26376692502555,217.1373902325226,218.03076559745887,239.21234557948705,215.80756820516947,228.3462568889419,214.94817732614197,215.80756820516925,211.99822469488848,204.2381215620725,218.25037605173807,217.4873506373187,214.94817732614226,211.95589278446394,214.94817732614197
525372.3.peg.4071,217.6627542043621,240.5158154853438,216.38365815324806,263.45746273188115,217.13739023252126,217.13739023251816,239.21234557948864,208.70335521558832,217.48735063731837,217.13739023252225,257.2519255442053,217.1373902325225,240.6961863333679,217.48735063731476,218.25037605173793,239.21234557948688,241.2637669250251,216.05483636971957,241.8475046715081,237.24495581792587,239.23006566380982,262.71443895417286,215.99537371357192,229.32933088248,237.49079902233385,212.18519826099333,218.6203788488624,217.1536130244919,214.948177326142,214.94817732614104,262.714438954174,214.94817732614183,218.0307655974587,228.34625688894138,214.94817732614138,262.8993036670452,238.8313081401568,217.13739023252276,240.043085919896,239.2300656638095,248.06296027634465,238.83130814015843,216.76942988697903,287.0760787965724,233.43616553807263,241.56302310435404,242.23823498632228,238.83130814015772,252.78317389688758,241.2637669250251,214.94817732614146,262.71443895417354,267.251278821429,233.43616553807024,244.9113526436232,252.12092213972187,222.67879948750723,246.63194779586829,214.82140708113474,215.29111102153007,238.83130814015806,217.13739023252282,233.43616553807237,217.13739023252262,214.94817732614197,238.83130814015806,262.35219999043727,288.0517031038751,240.04308591989476,215.29111102153684,241.28179224943682,211.7128438228904,215.4629885405763,214.948177326142,214.9481773261421,245.65065392956092,214.94817732614138,217.4873506373178,217.13739023252393,211.91583620359032,282.54835387459707,215.29111102154195,214.94817732614302,241.26376692502484,240.42800288533329,241.26376692502555,217.1373902325226,218.03076559745887,239.21234557948705,215.80756820516947,228.3462568889419,214.94817732614197,215.80756820516925,211.99822469488848,204.2381215620725,218.25037605173807,217.4873506373187,214.94817732614226,211.95589278446394,214.94817732614197
525372.3.peg.1046,217.6627542043621,240.5158154853438,216.38365815324806,263.45746273188115,217.13739023252126,217.13739023251816,239.21234557948864,208.70335521558832,217.48735063731837,217.13739023252225,257.2519255442053,217.1373902325225,240.6961863333679,217.48735063731476,218.25037605173793,239.21234557948688,241.2637669250251,216.05483636971957,241.8475046715081,237.24495581792587,239.23006566380982,262.71443895417286,215.99537371357192,229.32933088248,237.49079902233385,212.18519826099333,218.6203788488624,217.1536130244919,214.948177326142,214.94817732614104,262.714438954174,214.94817732614183,218.0307655974587,228.34625688894138,214.94817732614138,262.8993036670452,238.8313081401568,217.13739023252276,240.043085919896,239.2300656638095,248.06296027634465,238.83130814015843,216.76942988697903,287.0760787965724,233.43616553807263,241.56302310435404,242.23823498632228,238.83130814015772,252.78317389688758,241.2637669250251,214.94817732614146,262.71443895417354,267.251278821429,233.43616553807024,244.9113526436232,252.12092213972187,222.67879948750723,246.63194779586829,214.82140708113474,215.29111102153007,238.83130814015806,217.13739023252282,233.43616553807237,217.13739023252262,214.94817732614197,238.83130814015806,262.35219999043727,288.0517031038751,240.04308591989476,215.29111102153684,241.28179224943682,211.7128438228904,215.4629885405763,214.948177326142,214.9481773261421,245.65065392956092,214.94817732614138,217.4873506373178,217.13739023252393,211.91583620359032,282.54835387459707,215.29111102154195,214.94817732614302,241.26376692502484,240.42800288533329,241.26376692502555,217.1373902325226,218.03076559745887,239.21234557948705,215.80756820516947,228.3462568889419,214.94817732614197,215.80756820516925,211.99822469488848,204.2381215620725,218.25037605173807,217.4873506373187,214.94817732614226,211.95589278446394,214.94817732614197
525372.3.peg.1876,1.8292311565161956e-14,-7.897326216594881e-13,0.0,2.689758483410548e-13,-2.134078888183212e-14,-8.090608990173907e-14,2.4666894522211806e-12,1.7921176020594703e-13,3.1857756812240266e-13,-4.981540879069059e-12,1.5987099930607963e-13,-5.77652079466828e-14,-1.8084382525884268e-13,-1.4187665828932452e-13,3.78173042650704e-13,6.128617498905628e-13,-2.576771994871454e-13,-2.0056553933154215e-14,8.935683583352603e-14,-4.269093063575997e-14,9.33435732935226e-14,-1.0442180928571135e-12,7.048597342183208e-14,-1.1716750125749044e-13,9.188520011576428e-14,-6.49658815526162e-31,-4.841521578801941e-13,-7.703962475630111e-13,-1.0645443784929797e-12,-6.505303532539243e-13,-1.6577299427844e-13,-3.153306623955607e-14,-1.4526417580251336e-12,-2.525467550787256e-14,2.446761727400136e-13,-8.54755289164005e-14,2.013337113042689e-14,4.94607205504775e-14,8.714277751222083e-14,3.3101643833226396e-13,-1.85500722980857e-14,-3.7618713602938465e-13,-2.4834007856379213e-13,2.851629192490612e-13,6.533081446423156e-13,-1.973607699018346e-13,-7.187644623942538e-14,2.2509626721803938e-13,-4.555181103643757e-13,-7.187474368679945e-13,3.269272065910885e-14,1.8620785828519482e-13,-1.7433179891341754e-13,0.0,9.112714735222869e-14,2.3960606608425673e-14,1.950620607233478e-14,-1.07205588674506e-13,3.5921310418432345e-14,2.482710384073248e-13,4.424755226256868e-13,2.033399755261604e-12,7.551664740085146e-14,5.021829367603801e-14,1.2174001781408636e-13,1.4211779336863201e-15,5.865601428839511e-14,2.1353673529203633e-12,-5.727030986840203e-14,1.0702971225711895e-13,6.893918326789279e-13,-3.1100675260606705e-13,-1.2719606713181364e-14,-1.7647253270865236e-13,-3.550590014062909e-13,-1.6121427984276622e-16,4.296861945404927e-13,-6.399539009163735e-13,0.0,-8.708016912306485e-14,7.018468839076435e-13,1.2588463855057566e-13,4.601029511818566e-13,9.853634336873288e-14,-1.237718915024664e-13,1.5444534489919656e-13,-4.526549514421519e-13,3.744833710612717e-14,-6.295461494360675e-12,5.973420566139995e-13,-5.588928619980932e-13,2.4030642120476365e-13,-6.143710741937494e-14,-6.260025827811318e-13,-9.189141726748187e-14,-1.3529529119699493e-14,3.553821325598268e-14,5.139406933007504e-13,4.2486804104966265e-13,3.026793924589893e-14
525372.3.peg.1867,217.66275420436133,240.51581548534398,216.38365815324792,263.4574627318801,217.13739023252276,217.13739023252325,239.2123455794871,208.70335521558735,217.48735063731866,217.1373902325227,257.2519255442064,217.13739023252396,240.6961863333685,217.48735063731647,218.25037605173785,239.21234557948688,241.26376692502544,216.054836369721,241.84750467151088,237.24495581792482,239.23006566380957,262.7144389541743,215.99537371357115,229.32933088248043,237.49079902233265,212.18519826100038,218.62037884886215,217.1536130244987,214.9481773261421,214.94817732614038,262.7144389541734,214.9481773261419,218.03076559745816,228.34625688894153,214.94817732614345,262.8993036670455,238.8313081401572,217.1373902325229,240.04308591989536,239.2300656638099,248.06296027634457,238.83130814015732,216.76942988697894,287.0760787965723,233.43616553807183,241.5630231043542,242.23823498632171,238.83130814015797,252.78317389688806,241.26376692502538,214.94817732614405,262.71443895417366,267.2512788214171,233.43616553807354,244.91135264362305,252.12092213972184,222.67879948750743,246.63194779587008,214.821407081141,215.29111102153755,238.83130814015783,217.1373902325242,233.4361655380723,217.13739023252174,214.94817732614206,238.8313081401579,262.3521999904382,288.0517031038751,240.04308591989582,215.29111102153752,241.2817922494353,211.71284382288903,215.4629885405765,214.94817732614197,214.948177326142,245.65065392956078,214.94817732614308,217.48735063731797,217.13739023252643,211.9158362035905,282.5483538745973,215.29111102153814,214.9481773261425,241.26376692502512,240.42800288533317,241.2637669250251,217.13739023252293,218.0307655974599,239.21234557948696,215.8075682051695,228.34625688894187,214.9481773261421,215.8075682051707,211.9982246948877,204.23812156207302,218.25037605173827,217.48735063731854,214.948177326142,211.95589278446343,214.948177326142
525372.3.peg.2546,217.66275420436133,240.5158154853443,216.38365815324792,263.4574627318801,217.1373902325229,217.13739023252325,239.2123455794871,208.70335521558735,217.48735063731866,217.1373902325227,257.2519255442063,217.13739023252396,240.69618633336887,217.48735063731647,218.25037605173785,239.21234557948753,241.26376692502538,216.05483636972437,241.847504671511,237.24495581792482,239.23006566380957,262.7144389541743,215.99537371357115,229.3293308824802,237.49079902233265,212.18519826100038,218.62037884886215,217.15361302449875,214.948177326142,214.94817732614038,262.7144389541734,214.94817732614192,218.03076559745816,228.34625688894153,214.94817732614345,262.89930366704556,238.8313081401572,217.1373902325229,240.04308591989536,239.2300656638099,248.06296027634457,238.83130814015732,216.76942988697894,287.0760787965727,233.43616553807183,241.56302310435368,242.23823498632171,238.831308140158,252.78317389688806,241.26376692502538,214.94817732614405,262.71443895417366,267.2512788214171,233.43616553807354,244.9113526436231,252.12092213972184,222.67879948750743,246.63194779587027,214.821407081141,215.29111102153755,238.83130814015783,217.13739023252245,233.43616553807203,217.13739023252148,214.94817732614206,238.8313081401579,262.3521999904383,288.0517031038751,240.04308591989582,215.29111102153752,241.28179224943523,211.71284382289002,215.4629885405765,214.94817732614197,214.948177326142,245.65065392956078,214.94817732614308,217.48735063731797,217.13739023252643,211.9158362035905,282.54835387459696,215.2911110215382,214.9481773261425,241.26376692502512,240.42800288533311,241.2637669250251,217.13739023252293,218.03076559745944,239.21234557948688,215.8075682051695,228.34625688894187,214.94817732614206,215.8075682051707,211.9982246948877,204.23812156207302,218.25037605173827,217.48735063731854,214.948177326142,211.95589278446369,214.948177326142
525372.3.peg.3731,217.66275420436133,240.5158154853443,216.38365815324792,263.4574627318801,217.1373902325229,217.13739023252325,239.2123455794871,208.70335521558735,217.48735063731863,217.1373902325227,257.2519255442063,217.13739023252396,240.69618633336887,217.48735063731647,218.25037605173785,239.21234557948753,241.26376692502538,216.05483636972437,241.847504671511,237.24495581792482,239.23006566380957,262.7144389541743,215.99537371357115,229.3293308824802,237.49079902233265,212.18519826100038,218.62037884886215,217.15361302449875,214.948177326142,214.94817732614038,262.7144389541734,214.94817732614192,218.03076559745816,228.34625688894153,214.94817732614345,262.89930366704556,238.8313081401572,217.1373902325229,240.04308591989536,239.2300656638099,248.06296027634457,238.83130814015732,216.76942988697894,287.0760787965727,233.43616553807183,241.56302310435368,242.23823498632171,238.831308140158,252.78317389688806,241.26376692502538,214.94817732614405,262.71443895417366,267.2512788214171,233.43616553807354,244.9113526436231,252.12092213972184,222.67879948750743,246.63194779587027,214.821407081141,215.29111102153755,238.83130814015783,217.13739023252245,233.43616553807203,217.13739023252148,214.94817732614206,238.8313081401579,262.3521999904383,288.0517031038751,240.04308591989582,215.29111102153752,241.28179224943523,211.71284382289002,215.4629885405765,214.94817732614197,214.948177326142,245.65065392956078,214.94817732614308,217.48735063731797,217.13739023252643,211.9158362035905,282.54835387459696,215.2911110215382,214.9481773261425,241.26376692502512,240.42800288533311,241.2637669250251,217.13739023252293,218.03076559745944,239.21234557948696,215.8075682051695,228.34625688894187,214.94817732614206,215.8075682051707,211.9982246948877,204.23812156207302,218.25037605173827,217.48735063731854,214.948177326142,211.95589278446369,214.948177326142
525372.3.peg.2506,-1.2264916996690543e-13,-1.8765423947375276e-12,2.1458442978794425e-13,8.89775652655099e-13,1.5797120056257661e-13,0.0,-9.383988024179772e-13,-1.4223620792307322e-13,-6.462047314832777e-13,-1.3184028043392073e-13,-4.215346774558353e-14,1.732222819788951e-15,-3.0002295562833874e-13,-5.812675561750937e-14,-7.195730896032679e-15,7.20718627655174e-14,-2.2547375924157648e-13,-5.509616242878032e-09,1.3682476084314885e-12,7.619009414322476e-14,7.327603821783396e-13,1.0401291597407726e-13,0.0,5.758199945841162e-14,3.466342334294208e-13,-9.894582556153825e-13,-1.903479093090692e-13,2.7757655928167596e-13,1.9314993670708208e-12,1.3366498698246654e-13,-3.4196004067206227e-13,-2.915825993637347e-13,1.972565924388721e-14,3.654266147069831e-14,-9.635366743583339e-14,1.7521900726366472e-13,1.8059055093768261e-13,-6.858553249666213e-13,-2.948373758606063e-14,8.289859533390121e-13,2.0152022427691327e-13,-8.603996033018878e-15,-2.108301479741453e-13,-4.6980586385747966e-14,-3.4571074657328e-13,-4.6216442702514526e-14,4.270609133493121e-13,6.355292931172023e-14,1.8880602479249763e-12,-1.1936068562113517e-13,1.9055944384447945e-15,-7.367382261626033e-13,-2.62142097877215e-13,-1.6438716781636224e-13,3.628778778795282e-14,8.320089181123021e-14,1.8236282087863072e-13,4.65040696327197e-14,-1.750834935094286e-13,-1.1256602493219702e-13,-2.2485891339381115e-13,3.218705613453479e-13,0.0,1.8183108534669454e-13,-3.5390531771240214e-14,1.1084333002485696e-12,-1.713820613565031e-12,2.2732894542042985e-13,-1.440489720527279e-13,-7.05806402395206e-14,7.445397128911671e-13,1.0666663386523653e-13,5.052228206246268e-13,-1.4061244093111457e-13,1.3884803653866895e-13,0.0,3.8317242354433184e-14,8.541530812113727e-14,5.085872223494226e-14,-6.406275316652949e-13,9.229257908492519e-14,5.005796413074219e-13,2.9175775258157326e-13,5.740292340342003e-13,9.43744310289385e-13,5.589500617914619e-14,-5.695237706048287e-14,-9.575133330948551e-14,1.5940758381145188e-14,-3.122987279670923e-13,5.789256444484241e-14,-2.0453282372749544e-14,1.3408080857870235e-13,-3.782226828921358e-14,2.8796793498241415e-14,-4.3113368818004385e-14,0.0,3.3642882375713776e-14,0.0,-2.898453789056576e-14
525372.3.peg.2761,217.5975730444577,240.51581548534404,216.3192407037595,263.3408990956039,217.0725232963736,217.0725232963742,239.14149148541566,208.39255933967672,217.4222744718799,217.07252329637396,257.2077380640448,217.13739023252262,240.69618633336816,217.4222744718796,218.18484253197045,239.14149148541648,241.19169255152656,215.99061452301405,241.84750467151318,236.87896024783782,239.15920107361703,262.6367475134103,215.89910404233117,229.26078329144184,237.47790330636747,212.09690500661668,218.5546229745039,217.0887363967371,214.94817732614342,214.88461160188308,262.63674751341205,214.8846116018821,217.96536387539197,228.2782956418567,214.8846116018817,262.6568026979332,238.83130814015772,217.07252329637518,239.97173891829243,239.1592010736167,247.98922408198197,238.83130814015792,216.70478257844513,286.9910412883401,233.43616553807212,241.30935650108057,242.16557730569252,238.7606795576466,251.87070588181814,241.1916925515264,214.94817732614834,262.63674751341114,267.021230732169,233.2494233083697,244.3035497353039,252.04596279873059,222.4314349562014,246.1168928819479,214.73302568022783,215.22734233687459,238.76067955764813,217.1373902325227,233.19337706545713,217.07252329637384,214.88461160188163,238.7606795576467,262.2667002759583,288.05170310387507,239.97173891829158,215.22734233687487,241.20970710748716,211.6772718470084,215.3991180109954,214.88461160188027,214.88461160188095,245.6506539295604,214.88461160188197,217.42227447188029,217.13739023252396,211.90328082931958,282.4642250556059,215.22734233687459,214.88461160188186,241.2637669250252,240.21456421828137,241.19169255152678,217.07252329637413,217.96536387539194,239.14149148541597,215.74349325243676,228.27829564184023,214.8846116018823,215.74349325244057,211.82856578684124,204.1168561748697,218.25037605173802,217.42227447187963,214.8146216489489,211.9558927844639,214.8846116018819
525372.3.peg.941,2.261215413851969e-13,-6.688445667925033e-14,9.625999842793129e-14,1.0303858122681963e-11,5.498188586341372e-13,0.0,-1.4745110441004573e-13,2.3636058388340643e-14,3.138294677354264e-14,-1.448915161012085e-13,3.820946996120427e-13,1.619844208988828e-13,-7.536406903721379e-14,2.292334262571289e-13,1.7147703628768474e-13,-8.185408525847572e-14,2.7211216075012756e-13,-4.334821838188842e-14,8.63006244816881e-14,-1.690308807837399e-14,2.1018004706260288e-13,-1.3491929329210291e-13,-3.426696592952758e-13,-5.444594623545561e-13,-8.99369371202224e-14,-1.1175681852022351e-13,-7.199115311958745e-13,2.8827650289113034e-13,7.377855699774432e-13,9.49204155570101e-13,-3.1020934156444584e-14,-9.449303369712443e-12,-1.206040324851957e-13,-1.213259639994679e-13,-2.7060417679361383e-12,1.072969498334414e-13,-1.9130944344369324e-14,-1.2826646994037863e-14,-6.033751097834443e-14,-1.1917496178069775e-14,8.033269619322227e-14,1.4210862435576678e-13,1.8798676185057496e-14,-4.292817823305106e-13,-2.378147460699731e-13,-2.7341276966787183e-14,-7.326279160729998e-13,4.181144062365779e-14,4.221963861321208e-13,-1.047647854611836e-11,7.594698389892754e-14,9.750836606614473e-13,8.9779395987004e-13,-1.6492955202409662e-13,-4.903415041176852e-14,-1.0240470875191387e-13,-2.848642552251565e-14,2.0795843509404377e-13,-1.4700489398424343e-13,-1.3349941486674907e-13,-6.962011406906498e-14,-2.1781967117002143e-13,2.894657050871062e-13,-2.47708595340459e-13,2.762826447009586e-13,-7.541865125152394e-14,-9.409320951195244e-14,-2.69830045838263e-13,-5.208118624396102e-13,1.7446403153219912e-13,-6.699875373036752e-13,0.0,-2.3283660723464885e-14,9.23074412980206e-13,-8.706971003805701e-14,-9.943592125940031e-13,3.907207646104664e-14,-6.861505655303716e-13,2.844030773313591e-12,2.8653896257255545e-12,1.9951614442696833e-13,3.00534731895027e-13,0.0,5.222396041613371e-13,-8.101316125335154e-15,1.224721842566426e-13,7.616175540983096e-14,-4.2235360462853665e-13,-1.0423007317155065e-13,6.067966367555533e-14,-1.1090773232346876e-13,7.39987504346658e-14,8.613951926936168e-14,3.0524062991725747e-13,-2.6911238183828123e-13,1.0678185763657421e-13,1.2552098106980708e-12,3.512854598297148e-13,-1.242496746500915e-13,-8.453197591789416e-15
