,Streptococcus pneumoniae_gapfilled_79,Streptococcus pneumoniae_gapfilled_65,Streptococcus pneumoniae_gapfilled_87,Streptococcus pneumoniae_gapfilled_31,Streptococcus pneumoniae_gapfilled_78,Streptococcus pneumoniae_gapfilled_58,Streptococcus pneumoniae_gapfilled_93,Streptococcus pneumoniae_gapfilled_43,Streptococcus pneumoniae_gapfilled_61,Streptococcus pneumoniae_gapfilled_52,Streptococcus pneumoniae_gapfilled_94,Streptococcus pneumoniae_gapfilled_76,Streptococcus pneumoniae_gapfilled_39,Streptococcus pneumoniae_gapfilled_2,Streptococcus pneumoniae_gapfilled_97,Streptococcus pneumoniae_gapfilled_20,Streptococcus pneumoniae_gapfilled_12,Streptococcus pneumoniae_gapfilled_10,Streptococcus pneumoniae_gapfilled_63,Streptococcus pneumoniae_gapfilled_82,Streptococcus pneumoniae_gapfilled_45,Streptococcus pneumoniae_gapfilled_1,Streptococcus pneumoniae_gapfilled_55,Streptococcus pneumoniae_gapfilled_80,Streptococcus pneumoniae_gapfilled_23,Streptococcus pneumoniae_gapfilled_4,Streptococcus pneumoniae_gapfilled_70,Streptococcus pneumoniae_gapfilled_91,Streptococcus pneumoniae_gapfilled_53,Streptococcus pneumoniae_gapfilled_56,Streptococcus pneumoniae_gapfilled_33,Streptococcus pneumoniae_gapfilled_62,Streptococcus pneumoniae_gapfilled_66,Streptococcus pneumoniae_gapfilled_74,Streptococcus pneumoniae_gapfilled_85,Streptococcus pneumoniae_gapfilled_51,Streptococcus pneumoniae_gapfilled_35,Streptococcus pneumoniae_gapfilled_99,Streptococcus pneumoniae_gapfilled_50,Streptococcus pneumoniae_gapfilled_90,Streptococcus pneumoniae_gapfilled_98,Streptococcus pneumoniae_gapfilled_11,Streptococcus pneumoniae_gapfilled_32,Streptococcus pneumoniae_gapfilled_64,Streptococcus pneumoniae_gapfilled_42,Streptococcus pneumoniae_gapfilled_72,Streptococcus pneumoniae_gapfilled_44,Streptococcus pneumoniae_gapfilled_69,Streptococcus pneumoniae_gapfilled_75,Streptococcus pneumoniae_gapfilled_18,Streptococcus pneumoniae_gapfilled_68,Streptococcus pneumoniae_gapfilled_37,Streptococcus pneumoniae_gapfilled_0,Streptococcus pneumoniae_gapfilled_49,Streptococcus pneumoniae_gapfilled_21,Streptococcus pneumoniae_gapfilled_16,Streptococcus pneumoniae_gapfilled_71,Streptococcus pneumoniae_gapfilled_46,Streptococcus pneumoniae_gapfilled_34,Streptococcus pneumoniae_gapfilled_54,Streptococcus pneumoniae_gapfilled_89,Streptococcus pneumoniae_gapfilled_5,Streptococcus pneumoniae_gapfilled_38,Streptococcus pneumoniae_gapfilled_77,Streptococcus pneumoniae_gapfilled_6,Streptococcus pneumoniae_gapfilled_40,Streptococcus pneumoniae_gapfilled_67,Streptococcus pneumoniae_gapfilled_88,Streptococcus pneumoniae_gapfilled_26,Streptococcus pneumoniae_gapfilled_28,Streptococcus pneumoniae_gapfilled_17,Streptococcus pneumoniae_gapfilled_59,Streptococcus pneumoniae_gapfilled_19,Streptococcus pneumoniae_gapfilled_60,Streptococcus pneumoniae_gapfilled_57,Streptococcus pneumoniae_gapfilled_92,Streptococcus pneumoniae_gapfilled_14,Streptococcus pneumoniae_gapfilled_47,Streptococcus pneumoniae_gapfilled_27,Streptococcus pneumoniae_gapfilled_15,Streptococcus pneumoniae_gapfilled_96,Streptococcus pneumoniae_gapfilled_25,Streptococcus pneumoniae_gapfilled_41,Streptococcus pneumoniae_gapfilled_8,Streptococcus pneumoniae_gapfilled_86,Streptococcus pneumoniae_gapfilled_13,Streptococcus pneumoniae_gapfilled_95,Streptococcus pneumoniae_gapfilled_29,Streptococcus pneumoniae_gapfilled_81,Streptococcus pneumoniae_gapfilled_73,Streptococcus pneumoniae_gapfilled_24,Streptococcus pneumoniae_gapfilled_83,Streptococcus pneumoniae_gapfilled_36,Streptococcus pneumoniae_gapfilled_48,Streptococcus pneumoniae_gapfilled_30,Streptococcus pneumoniae_gapfilled_84,Streptococcus pneumoniae_gapfilled_22,Streptococcus pneumoniae_gapfilled_7,Streptococcus pneumoniae_gapfilled_9,Streptococcus pneumoniae_gapfilled_3
171101.6.peg.1918,1.025326519232754e-14,2.8146342954214306e-13,0.0,1.9571355519464622e-13,-8.187504501220589e-14,0.0,0.0,5.872921912821402e-15,-5.294868146706744e-15,-2.54773735870952e-13,-7.074792964190506e-13,-3.3243184788677776e-14,-7.813911693097517e-14,7.039613487751525e-14,6.484201283332581e-14,-9.799560271909955e-14,2.4921946419011446e-11,-9.19654311918022e-14,8.112198503238125e-13,2.93490973635498e-15,1.7620505653775898e-13,1.0624256047550843e-13,4.2848362922830944e-14,-1.154973774656265e-13,6.637303179374914e-13,-1.7405500856584962e-14,-7.065417282525905e-14,-1.0106112698701394e-13,-1.4552883668928414e-13,1.6185608673798366e-13,5.920245142538063e-16,-7.246094205835609e-14,-8.620319952601259e-14,8.401811337697869e-14,6.564236670584642e-14,2.4277399494487155e-13,0.0,-3.8206814530726605e-13,2.0364998457509898e-10,-3.6758421879866247e-14,1.2961003236672856e-11,8.643867192030236e-13,-2.83681678730403e-13,1.5145433908521937e-14,0.0,-4.559946892833356e-14,-3.4492445684999534e-15,-5.81743222938298e-14,1.3393824956255595e-14,7.935044883556086e-14,0.0,-1.1192521776819795e-13,-5.965774804658332e-16,-1.051255304071131e-13,0.0,3.131931248797609e-14,0.0,-8.705696474767188e-14,2.445893937316244e-13,-5.302028758448112e-14,2.1274192882949132e-13,-3.3657779084065795e-15,0.0,-8.081357293218422e-16,-8.168421011316692e-14,-1.0156685382987414e-13,-7.688649202764419e-13,3.261652394626399e-14,-1.7669731208847776e-29,-7.338089082479589e-13,-3.4624622421484326e-14,-1.5648227378943267e-13,-3.2078002048257315e-12,3.7114829185657765e-14,-2.1744350459374968e-13,-3.9808059699816664e-14,-1.9705316320377514e-14,6.2506874895215e-13,-8.645647434635614e-15,6.440278488697424e-14,1.6104145551009023e-12,1.456590587765249e-13,1.8369825051910843e-13,-1.4403563504150301e-13,-4.8704870869125316e-14,-7.094503288380369e-18,-4.263783765457587e-12,-2.51131236519842e-13,4.304233006389624e-14,-5.461093331332849e-14,-3.219321154609012e-14,1.2626539994814483e-14,-9.031521067244043e-14,3.613435839290484e-13,-2.5613919261523157e-14,-3.6716704962421545e-13,1.7485530699474302e-13,1.5006184156468368e-15,-1.8345588023209476e-12,1.6096018894368953e-13
171101.6.peg.1167,48.05346213575745,48.525313593269715,51.828749125158346,49.97061261208297,62.542583471224276,45.37875499372249,58.812742123864076,76.03683566256157,59.256960921595144,53.03915735128494,49.43184152896065,47.53129398677036,61.98485973238056,50.17735198576053,47.24451484151303,60.5537873812191,50.110710729271666,49.212101450336284,46.98501504680127,59.0865075058642,49.706232668352406,48.3863371594874,54.187591838792294,44.73826789562021,44.373040231799415,61.94166760370583,48.89610998911115,55.207472022627655,54.95680530077061,52.59811856661118,53.99435502260744,47.320889850385505,63.636145895280926,50.53341136211045,52.11166323960421,51.48746249868098,44.498657325490846,51.30864546829491,43.14873181143626,47.736120081488316,58.535886656721445,56.206154904316676,47.237835029538715,49.384793196983686,43.00802699608708,47.88808255612014,46.572893931099905,47.8880825561193,48.541612823517404,45.96245562418616,59.14683210541541,44.4980370698781,45.55208382429034,47.00510716838625,54.73513174169783,51.74245108502443,46.38305509329178,47.40420792405558,47.88808255612002,47.88441780366193,50.36201499462203,53.99756382004343,52.37582840212749,50.41159990326372,47.99296358156493,47.99954341606563,48.541612823516196,45.422545190041305,49.03744560623503,47.888082556119926,50.76413353440293,47.00059825833409,61.12575001724509,47.888082556119976,47.108881461056065,57.399848300564614,49.16443071443009,50.4336977873739,53.62574459013134,46.887926188992594,48.971374344523376,56.9895051984332,44.46880566233673,65.23975194870944,51.15791579457755,59.15624750349696,46.98457169731953,46.981891926621344,50.282319739979,49.25137143522434,50.77892476618801,47.86056110741304,46.99283282076131,60.11913529921264,57.283465592747014,45.68918453807381,50.90978136031609,48.69986475025583,63.475489973940405,52.83187928964045
171101.6.peg.415,2.7617241778691947e-14,1.3765893814734623e-12,-3.4853548938569817e-13,-8.383986248273225e-29,-1.4557826219920032e-13,-1.3602145352063148e-13,5.6528458212523564e-14,1.208115868510489e-13,-2.0342259781914146e-13,4.8374554067918154e-14,-2.88018125165246e-12,-8.174850049883177e-13,-7.011616044481946e-14,-3.65239183319649e-14,1.595677194208517e-13,1.1420793431422954e-12,-3.1765094673912454e-15,4.6255601660192125e-14,7.663680596558968e-13,3.224890665667066e-14,-2.1702181631192484e-13,-7.891107766319009e-13,6.706522583247187e-14,2.0819470635988002e-14,-2.428346363787607e-13,7.73807747245641e-14,-1.3275583770717267e-14,6.188201742647174e-13,-1.011067432281281e-14,3.364320922915369e-14,0.0,-2.4952156449050213e-13,1.7473435623002253e-12,0.0,9.795735147749646e-14,0.0,-1.7955107274986158e-13,-1.3930571872926554e-14,-5.781633967519096e-13,9.396629133118256e-15,-2.266976164471669e-14,1.1065869816388475e-12,7.348879611282003e-13,-3.3724322005600613e-13,0.0,-4.806246219352291e-14,-2.347048565829308e-13,-3.763692366986811e-14,2.2348834589453515e-13,9.508260132638036e-13,7.906835891710449e-13,-1.453603703354818e-14,1.3608031004289658e-12,-8.556138514988145e-14,-2.155607385966569e-14,-7.74162477146763e-13,8.229779402880965e-14,1.6249205689825515e-12,1.5118305308813392e-14,-2.298536678691022e-14,-3.747100712735048e-30,-7.867760908726417e-14,7.715921837171088e-13,-8.752393198330057e-13,-9.342633637205628e-13,1.994884091520084e-13,1.53454926460921e-29,-4.452238700080537e-15,-1.0879953388472318e-12,-7.973849172764181e-11,1.1488115370960656e-12,2.0779116294901405e-13,-8.468478405905073e-13,9.429441350296128e-13,-7.523265558179829e-14,-2.882955229595826e-14,-1.1892864385304864e-13,1.0344198588741869e-13,-1.606108696283928e-14,5.198764246618032e-13,-2.1691374946776913e-12,-9.15351732926729e-14,-3.3755400922713647e-13,2.4264256492217025e-13,-1.149059144936292e-13,-7.467696772204238e-12,-2.772081897996683e-13,-4.1615084593395996e-14,0.0,4.109836787293155e-14,-3.457722316736387e-14,2.7080381620707025e-11,-1.476838566947267e-13,5.774216534373243e-14,1.8436602087419095e-13,2.96553626375897e-13,-3.087065865927591e-14,9.231384089400244e-13,1.1312320561501422e-12,8.679352335651726e-14
171101.6.peg.248,-5.578682839295773e-13,1.9569884955002564e-28,1.6522100622421081e-13,-7.394173750840962e-29,3.553164734271006e-15,-3.457466716418505e-14,-4.690382455915563e-14,-9.664926948083912e-14,-9.301823628958793e-14,1.612485135597272e-14,3.874683298187166e-13,-4.0425082664257466e-14,-8.715492294737339e-14,2.0325454618153723e-14,1.133770637990262e-13,0.0,3.7744966400324374e-14,9.251120332038425e-13,5.109120397705978e-14,-9.444322663739264e-14,-2.07920727722135e-14,-4.2218352503212727e-14,-2.667939933200941e-14,-3.1229205953982e-14,2.6078739159742397e-13,5.462172333498643e-14,-1.3275583770717267e-14,-4.252691631599531e-13,2.1906461032761085e-14,-6.805735058463542e-14,0.0,-5.346890667653617e-14,-1.4655139554776083e-12,0.0,-1.2348271704671016e-13,0.0,6.331537828547751e-13,-1.3930128772722865e-14,2.733136057372663e-12,9.396629133118256e-15,-3.973936110040045e-14,1.9108032603808992e-13,-1.3125208583613232e-13,-1.1241440668533538e-13,0.0,-5.940361473734619e-14,-4.0126959351275263e-13,3.7759991965765024e-14,-2.2182471455408762e-13,1.3583228760911478e-13,5.6477399226503206e-14,-6.475143769489643e-14,-1.8101718970054641e-13,-3.1113230963593253e-14,-3.5926789766109483e-14,0.0,-2.5603758142296335e-13,9.31939738092934e-13,-1.1338728981610045e-14,-1.5323577857940146e-14,-3.747100712735048e-30,3.5220781186711303e-28,4.061011493247941e-14,8.752393198330057e-13,-6.965998764583144e-14,-4.504576980851803e-14,-1.8594619051275814e-28,3.1801705000575266e-15,-7.864033387552192e-14,4.470147534905359e-14,0.0,-2.0779116294901405e-13,-1.9571038462905653e-13,2.0776735178618588e-13,-2.1879588825165192e-13,-2.3249638948353437e-15,1.1892864385304863e-14,-4.701908449428123e-14,4.617562501816293e-14,-3.24922765413627e-14,-1.1559666899536286e-13,6.865137996950468e-14,2.1496664157659942e-13,-8.492489772275959e-14,-5.74529572468146e-14,-2.274425412854083e-12,3.118592135246268e-13,-8.323016918679199e-14,7.685932578836582e-14,9.557759970449197e-14,-4.71507588645871e-14,1.514155502071665e-13,-3.237684550615162e-13,2.8871082671866215e-14,-4.163103697159151e-14,1.6872179476485622e-14,3.975538480999435e-14,-3.0969804687020175e-12,-2.038255957027283e-15,4.50579520908631e-14
171101.6.peg.566,48.05346213575668,48.52531359327663,51.8287491251583,49.97061261208268,62.54258347122526,45.378754993722445,58.81274212386309,76.03683566256154,59.25696092159558,53.03915735128686,49.43184152896074,47.53129398677049,61.984859732380635,50.17735198576105,47.24451484151258,60.55378738121904,50.11071072927173,49.212101450336554,46.985015046800946,59.08650750586408,49.70623266835229,48.38633715948755,54.18759183879343,44.73826789562014,44.373040231800374,61.941667603705596,48.8961099891111,55.207472022626966,54.95680530077119,52.59811856661087,53.994355022607444,47.320889850385704,63.63614589528061,50.53341136211054,52.11166323960267,51.48746249868132,44.49865732549087,51.308645468294905,43.14873181143642,47.73612008148769,58.535886656721054,56.20615490430077,47.23783502953671,49.38479319698349,43.008026996074385,47.88808255612043,46.5728939310996,47.88808255611989,48.54161282352014,45.96245562418753,59.14683210541578,44.498037069878116,45.552083824290186,47.00510716838655,54.7351317416979,51.74245108502418,46.383055093292114,47.4042079240555,47.88808255611988,47.88441780366194,50.36201499462213,53.99756382004297,52.37582840212737,50.41159990326397,47.99296358156505,47.99954341606756,48.54161282351676,45.42254519004126,49.03744560623522,47.888082556119485,50.76413353440253,47.000598258334065,61.1257500172393,47.88808255611984,47.10888146105553,57.39984830055993,49.16443071443198,50.43369778737316,53.62574459014003,46.887926188993006,48.97137434452323,56.98950519843285,44.468805662337076,65.23975194870928,51.15791579457768,59.156247503496836,46.98457169731968,46.98189192662091,50.28231973997863,49.25137143522444,50.778924766188,47.860561107413766,46.99283282076252,60.119135299212125,57.283465592723225,45.68918453807306,50.90978136031615,48.699864750252075,63.4754899739402,52.83187928964017
171101.6.peg.183,48.053462135756725,48.52531359327662,51.82874912515848,49.970612612083,62.542583471224305,45.37875499372236,58.81274212386311,76.03683566256161,59.256960921595606,53.03915735128478,49.43184152896064,47.53129398677042,61.98485973238081,50.177351985760474,47.2445148415123,60.553787381219,50.1107107292723,49.212101450336995,46.98501504680116,59.08650750586401,49.706232668352285,48.38633715948753,54.187591838793054,44.73826789562076,44.37304023179948,61.94166760370556,48.89610998911118,55.20747202262745,54.956805300771094,52.598118566611944,53.99435502260754,47.32088985038569,63.636145895280585,50.533411362110236,52.111663239602315,51.48746249868123,44.49865732549087,51.30864546829496,43.14873181143647,47.73612008148774,58.53588665672094,56.206154904301684,47.23783502953762,49.38479319698348,43.00802699607566,47.888082556120935,46.572893931099905,47.88808255611989,48.54161282351633,45.96245562418771,59.14683210541591,44.4980370698781,45.552083824290186,47.00510716838543,54.73513174169784,51.742451085023305,46.38305509329171,47.404207924055584,47.88808255611982,47.88441780366192,50.36201499462214,53.997563820042785,52.375828402127425,50.4115999032641,47.99296358156505,47.99954341606589,48.54161282351633,45.422545190041276,49.03744560623518,47.888082556119954,50.76413353440271,47.00059825833409,61.125750017245224,47.88808255611993,47.1088814610559,57.399848300564116,49.16443071443131,50.43369778737535,53.62574459013033,46.88792618899295,48.97137434452347,56.989505198432845,44.468805662337054,65.23975194870944,51.15791579457766,59.15624750349676,46.984571697319595,46.981891926621195,50.282319739978554,49.25137143522442,50.77892476618949,47.860561107413766,46.99283282076154,60.11913529921243,57.283465592723196,45.68918453807358,50.90978136031623,48.69986475025209,63.47548997394073,52.83187928964103
171101.6.peg.712,48.053462135756725,48.52531359327662,51.82874912515848,49.970612612083,62.54258347122421,45.37875499372236,58.81274212386311,76.03683566256161,59.256960921595606,53.039157351284814,49.43184152896064,47.53129398677042,61.98485973238081,50.177351985760566,47.2445148415123,60.553787381219,50.1107107292723,49.21210145033695,46.98501504680116,59.08650750586401,49.706232668352285,48.38633715948753,54.187591838793054,44.73826789562076,44.37304023179948,61.94166760370556,48.89610998911118,55.20747202262745,54.956805300771116,52.598118566611944,53.99435502260754,47.32088985038569,63.636145895280585,50.533411362110236,52.111663239602315,51.48746249868123,44.49865732549087,51.30864546829495,43.14873181143647,47.73612008148774,58.53588665672094,56.206154904301684,47.23783502953762,49.38479319698348,43.00802699607566,47.888082556120935,46.572893931099905,47.88808255611988,48.54161282351633,45.96245562418769,59.14683210541563,44.4980370698781,45.552083824290186,47.00510716838543,54.73513174169783,51.742451085023305,46.38305509329171,47.404207924055584,47.88808255611982,47.88441780366192,50.36201499462214,53.997563820042785,52.375828402127425,50.41159990326393,47.99296358156505,47.99954341606589,48.541612823516324,45.422545190041276,49.03744560623518,47.888082556119954,50.76413353440261,47.00059825833409,61.125750017245224,47.88808255611984,47.1088814610559,57.399848300564116,49.16443071443131,50.43369778737535,53.62574459013033,46.88792618899295,48.97137434452347,56.989505198432845,44.468805662337054,65.23975194870944,51.15791579457766,59.15624750349676,46.984571697319595,46.981891926621195,50.282319739978554,49.25137143522442,50.77892476618789,47.860561107413766,46.99283282076154,60.11913529921243,57.28346559272322,45.68918453807358,50.90978136031623,48.69986475025209,63.47548997394073,52.83187928964103
171101.6.peg.381,48.053462135756725,48.52531359327662,51.82874912515848,49.970612612083,62.54258347122421,45.37875499372236,58.81274212386311,76.03683566256161,59.256960921595606,53.039157351284814,49.43184152896064,47.53129398677042,61.98485973238081,50.177351985760566,47.2445148415123,60.553787381219,50.1107107292723,49.21210145033695,46.98501504680116,59.08650750586401,49.706232668352285,48.38633715948753,54.187591838793054,44.73826789562076,44.37304023179948,61.94166760370556,48.89610998911118,55.20747202262745,54.956805300771116,52.598118566611944,53.99435502260754,47.32088985038569,63.636145895280585,50.533411362110236,52.111663239602315,51.48746249868123,44.49865732549087,51.30864546829495,43.14873181143647,47.73612008148774,58.53588665672094,56.206154904301684,47.23783502953762,49.38479319698348,43.00802699607566,47.888082556120935,46.572893931099905,47.88808255611988,48.54161282351633,45.96245562418769,59.14683210541563,44.4980370698781,45.552083824290186,47.00510716838543,54.73513174169783,51.742451085023305,46.38305509329171,47.404207924055584,47.88808255611982,47.88441780366192,50.36201499462214,53.997563820042785,52.375828402127425,50.41159990326393,47.99296358156505,47.99954341606589,48.541612823516324,45.422545190041276,49.03744560623518,47.888082556119954,50.76413353440261,47.00059825833409,61.125750017245224,47.88808255611984,47.1088814610559,57.399848300564116,49.16443071443131,50.43369778737535,53.62574459013033,46.88792618899295,48.97137434452347,56.989505198432845,44.468805662337054,65.23975194870944,51.15791579457766,59.15624750349676,46.984571697319595,46.981891926621195,50.282319739978554,49.25137143522442,50.77892476618789,47.860561107413766,46.99283282076154,60.11913529921243,57.28346559272322,45.68918453807358,50.90978136031623,48.69986475025209,63.47548997394073,52.83187928964103
171101.6.peg.1218,48.053462135756725,45.60091697248186,51.67763604805119,46.873966776291546,62.11429056031443,45.09576827630702,58.81274212386311,75.99968198444031,59.22547944208989,52.648791711182696,49.24494433113451,47.256367653306015,61.61393525651816,50.04576209020097,46.90653806748527,59.243679905031556,50.110710729272526,48.956483618093806,44.31316885407122,59.026127075211704,49.706232668352285,48.334631829683836,53.156006628226216,44.73826789562076,44.37304023179948,60.4277442298984,48.65375320295545,54.27239593620491,51.733347031933576,52.053412723521994,53.71496769417273,47.32088985038526,63.636145895280585,49.60701463781471,47.12237817368992,51.48746249868123,44.42439854712955,50.93352779337458,42.50307822690246,47.73612008148774,58.53588665672094,54.2650361436733,47.02185238503183,48.74944256330747,41.260031825049445,47.79391404706341,43.91030621689052,47.793914047063254,45.61777311523369,43.41552576505938,54.841522845952554,44.42386153575794,43.60878596113304,44.35778787543742,54.68678579239667,51.47142886781771,46.38305509329171,47.404207924055584,47.793914047063296,47.7905995345488,50.016641683550645,53.726028760770916,51.84843783140325,50.34852525412569,47.992963581564936,47.99954341606589,45.61777311523359,45.42254519004122,48.552862723216606,47.79391404706327,50.68138237064866,44.350096136823545,58.339536931639145,47.793914047063396,47.1088814610559,57.380701213849015,49.16443071443131,50.43369778737535,52.91568805284265,46.887926188993,48.457230259443484,52.551706267753715,44.391787007752285,65.23975194870944,50.879367518879576,59.036629744678976,44.283731093157954,44.32608725509905,50.2701531372109,48.6360379989649,50.775108292393746,47.764927641689134,44.3056754386295,58.459500711593165,56.66060986325294,45.48081161796153,50.90978136031623,48.63454596847603,63.47548997394073,52.74886541870953
171101.6.peg.262,48.053462135756725,48.52531359327673,51.82874912515854,49.970612612082824,62.54258347122435,45.378754993722396,58.81274212386311,76.03683566256157,59.256960921595606,53.03915735128496,49.4318415289608,47.53129398677042,61.984859732380585,50.17735198576047,47.24451484151331,60.553787381217916,50.110710729272526,49.2121014503365,46.985015046801145,59.08650750586442,49.706232668352285,48.386337159487475,54.187591838792144,44.73826789562076,44.37304023179948,61.941667603705596,48.89610998911115,55.20747202262788,54.956805300771194,52.5981185666113,53.99435502260635,47.32088985038526,63.636145895280585,50.53341136210994,52.11166323960263,51.48746249868123,44.49865732549093,51.30864546829492,43.14873181143641,47.73612008148774,58.53588665672094,56.20615490431639,47.23783502953805,49.38479319698382,43.00802699608709,47.88808255611997,46.57289393109918,47.88808255611977,48.541612823516466,45.96245562418733,59.14683210541584,44.49803706987816,45.55208382429004,47.00510716838612,54.73513174169791,51.74245108502332,46.38305509329171,47.404207924055584,47.88808255611983,47.88441780366181,50.362014994622015,53.997563820042984,52.3758284021274,50.41159990326395,47.992963581564936,47.99954341606589,48.54161282351634,45.42254519004122,49.03744560623552,47.88808255612006,50.76413353440243,47.000598258334094,61.12575001724525,47.88808255611989,47.1088814610559,57.399848300562475,49.16443071443131,50.43369778737535,53.625744590131646,46.887926188993,48.97137434452332,56.98950519843252,44.46880566233645,65.23975194870944,51.15791579457771,59.156247503496644,46.98457169731918,46.98189192662148,50.28231973997882,49.25137143522439,50.77892476618802,47.86056110741373,46.99283282076154,60.11913529921252,57.28346559272329,45.68918453807349,50.90978136031623,48.699864750252274,63.47548997394073,52.83187928964088
171101.6.peg.2065,48.05346213575709,48.52531359327671,51.8287491251583,49.97061261208284,62.54258347122515,45.378754993722495,58.8127421238629,76.03683566256142,59.25696092159559,53.03915735128496,49.4318415289608,47.53129398677042,60.923058671281446,50.17174598743961,47.24451484151331,60.553787381217916,50.110710729272526,49.2121014503365,46.985015046801145,59.08650750586442,49.706232668352285,48.386337159487475,54.18759183879186,44.73826789562076,44.37304023179948,61.9416676037056,48.89610998911115,55.207472022626796,54.95680530070725,52.5981185666113,53.99435502260807,47.32088985038563,63.09616738154262,50.53341136210994,52.11166323960263,51.48746249868123,44.49865732549093,51.30864546829494,43.148731811436335,47.736120081487805,58.53588665672094,56.20615490431639,47.23783502953855,49.38479319698382,43.00802699608709,47.88808255611997,46.57289393109952,47.88808255611977,48.541612823516466,45.96245562418739,59.09871556030796,44.49803706987816,45.55208382429004,47.00510716838651,54.73513174169791,51.74245108502335,46.38305509329171,47.404207924055584,47.88808255611983,47.88441780366181,50.36201499462203,53.997563820042984,52.375828402127496,50.41159990326406,47.992963581564936,47.99954341606589,48.54161282351626,45.42254519004122,49.03744560623552,47.88808255612006,50.76413353440247,47.000598258334094,61.12575001724562,47.88808255611984,47.1088814610559,57.399848300564436,49.1644307144331,50.43369778737535,53.62574459013155,46.887926188993,48.971374344523376,56.98950519843259,44.46880566233645,65.23975194870921,51.15791579457791,59.1562475034967,46.98457169731918,46.98189192662148,50.28231973997864,49.25137143522453,50.77892476618802,47.86056110741373,46.99283282076161,60.119135299212495,57.28346559272329,45.68918453807319,50.37090099318157,48.699864750252274,63.47548997394102,52.15949507742633
171101.6.peg.174,48.05346213575709,48.466827727627404,51.714713938500736,49.91037277900966,62.48851216782015,45.360683229621195,58.81217812898267,76.02650904368417,59.255650246865855,53.03010850607678,49.410313732818196,47.52500043034554,61.97851574340904,50.168863806109435,47.180823217267324,60.51134291450415,50.110710729272526,49.20784624607948,46.955675893222065,59.06546306792724,49.70229805722046,48.386337159487475,54.178882946354605,44.73826789562076,44.35985436036457,61.829944992029596,48.87292544802305,55.207472022626796,54.87424936070035,52.578518758673866,53.98725940579144,47.32088985038563,63.63236003794141,50.5210461821387,52.051663616761125,51.48746249868123,44.492781402930824,51.28551881312912,43.148731811436335,47.736120081487805,58.53200904065966,56.10380002644707,47.21392995500646,49.3373194757712,42.97162335156663,47.88808255611997,46.51968946504488,47.88808255611977,48.50149703931336,45.91665973525655,59.053178526690814,44.442424086100324,45.52481191539454,46.979443361039195,54.73192735814481,51.722750862453566,46.38305509329171,47.404207924055584,47.88808255611983,47.88441780366181,50.34714443793311,53.99046735989353,52.365553001751984,50.39780410549288,47.97904010546728,47.99954341606589,48.483087685175576,45.371469695598456,49.014126872226605,47.88808255612006,50.755800737941456,46.97493937294847,61.085717639559334,47.88808255611984,47.10199104247881,57.38388985541927,49.1644307144331,50.40986998953041,53.61960063368634,46.88749958460355,48.948118390901215,56.93700741475194,44.46293762026918,65.23291420766951,51.11041220229014,59.145817885816996,46.95893030283449,46.95625345617552,50.23580296123802,49.20563676801915,50.77041959043631,47.86056110741373,46.967182411082476,60.08977773823318,57.28346559272329,45.6834787152171,50.90001747827858,48.62386218824044,63.468837144187674,52.82912173626499
171101.6.peg.1102,0.0,-7.831079760740753e-14,1.6507535001326095e-13,8.358354165017075e-14,-2.015793991160918e-12,2.6935850097529296e-13,-4.430104848959516e-14,1.3682166454825981e-13,1.2852642394695292e-13,1.1768176855234351e-14,1.8104799777623716e-13,4.3420908660361245e-14,0.0,-5.311851487456485e-14,2.523545731319351e-14,-5.163522024625071e-13,2.9824752867853494e-14,-1.5256350587445057e-13,-3.1898162064363513e-13,4.419051046029913e-14,-1.0691255673562479e-13,0.0,3.270260495031084e-13,1.7514882017761895e-14,-1.1147837051330073e-13,2.6609645559398213e-14,-7.306820111004837e-14,-8.304093216466604e-13,7.291825840552221e-14,2.923480519565673e-13,0.0,3.849978273011938e-15,-2.702429785448561e-13,-5.014908462109547e-13,-1.380380557852248e-13,3.426618553796983e-14,6.00114558270663e-13,-1.420950134738663e-13,6.6277428346963e-14,-3.9526386923742416e-14,-2.134482226814021e-13,-2.8577802021843005e-13,0.0,4.3362060805474227e-14,-3.932739106423087e-12,-9.747002037950063e-14,-1.2937793013524227e-13,-4.0568971915927346e-13,3.7384305654108816e-13,-1.6457511643697467e-14,-1.3294299831286743e-13,-6.678266512196282e-14,-2.5024513122180996e-13,-1.173695988402912e-14,5.5061358124899573e-14,2.7936208347274353e-13,-2.6424138055781767e-14,2.248875658993491e-13,2.1615564674176157e-12,2.3958856538213672e-14,2.2321207896476927e-13,-3.397230590174824e-14,6.358631756343551e-13,0.0,7.078073384593147e-14,-3.007556330372083e-14,-3.0421786122329566e-13,1.0089234989994529e-13,-2.0667171784021546e-14,-1.2689914782563657e-13,-8.770935256019314e-14,-1.548704825432092e-13,-5.668718953025332e-13,-1.7584842516560253e-13,3.766874382689924e-13,1.95499822467083e-14,-2.6626326347772156e-13,1.0435645894331465e-16,8.23752154115579e-13,-9.66626650017933e-14,-1.570070155455659e-13,8.972669605857536e-13,1.3439668393969705e-13,0.0,5.879694739996861e-14,0.0,1.1378673025395464e-12,-1.9475182192559996e-13,-5.3680392334918026e-14,-1.2075045219864546e-13,1.0851872438801748e-13,6.10588253893295e-13,-1.9966907062368252e-13,-3.7489613428429416e-13,-1.3130870638917577e-13,9.374175720298896e-14,-2.5640265538167042e-14,7.519576936570834e-14,-1.7653498744020902e-13,6.478438809952466e-14
