,Haemophilus parasuis_gapfilled_70,Haemophilus parasuis_gapfilled_90,Haemophilus parasuis_gapfilled_5,Haemophilus parasuis_gapfilled_12,Haemophilus parasuis_gapfilled_25,Haemophilus parasuis_gapfilled_24,Haemophilus parasuis_gapfilled_86,Haemophilus parasuis_gapfilled_77,Haemophilus parasuis_gapfilled_53,Haemophilus parasuis_gapfilled_1,Haemophilus parasuis_gapfilled_96,Haemophilus parasuis_gapfilled_74,Haemophilus parasuis_gapfilled_93,Haemophilus parasuis_gapfilled_66,Haemophilus parasuis_gapfilled_22,Haemophilus parasuis_gapfilled_64,Haemophilus parasuis_gapfilled_29,Haemophilus parasuis_gapfilled_61,Haemophilus parasuis_gapfilled_30,Haemophilus parasuis_gapfilled_68,Haemophilus parasuis_gapfilled_32,Haemophilus parasuis_gapfilled_17,Haemophilus parasuis_gapfilled_21,Haemophilus parasuis_gapfilled_31,Haemophilus parasuis_gapfilled_87,Haemophilus parasuis_gapfilled_50,Haemophilus parasuis_gapfilled_62,Haemophilus parasuis_gapfilled_20,Haemophilus parasuis_gapfilled_3,Haemophilus parasuis_gapfilled_38,Haemophilus parasuis_gapfilled_52,Haemophilus parasuis_gapfilled_26,Haemophilus parasuis_gapfilled_48,Haemophilus parasuis_gapfilled_88,Haemophilus parasuis_gapfilled_97,Haemophilus parasuis_gapfilled_80,Haemophilus parasuis_gapfilled_76,Haemophilus parasuis_gapfilled_75,Haemophilus parasuis_gapfilled_27,Haemophilus parasuis_gapfilled_63,Haemophilus parasuis_gapfilled_6,Haemophilus parasuis_gapfilled_39,Haemophilus parasuis_gapfilled_36,Haemophilus parasuis_gapfilled_42,Haemophilus parasuis_gapfilled_78,Haemophilus parasuis_gapfilled_83,Haemophilus parasuis_gapfilled_34,Haemophilus parasuis_gapfilled_4,Haemophilus parasuis_gapfilled_2,Haemophilus parasuis_gapfilled_56,Haemophilus parasuis_gapfilled_0,Haemophilus parasuis_gapfilled_9,Haemophilus parasuis_gapfilled_69,Haemophilus parasuis_gapfilled_73,Haemophilus parasuis_gapfilled_44,Haemophilus parasuis_gapfilled_37,Haemophilus parasuis_gapfilled_47,Haemophilus parasuis_gapfilled_54,Haemophilus parasuis_gapfilled_10,Haemophilus parasuis_gapfilled_11,Haemophilus parasuis_gapfilled_40,Haemophilus parasuis_gapfilled_98,Haemophilus parasuis_gapfilled_89,Haemophilus parasuis_gapfilled_95,Haemophilus parasuis_gapfilled_99,Haemophilus parasuis_gapfilled_49,Haemophilus parasuis_gapfilled_81,Haemophilus parasuis_gapfilled_19,Haemophilus parasuis_gapfilled_41,Haemophilus parasuis_gapfilled_51,Haemophilus parasuis_gapfilled_55,Haemophilus parasuis_gapfilled_35,Haemophilus parasuis_gapfilled_65,Haemophilus parasuis_gapfilled_8,Haemophilus parasuis_gapfilled_43,Haemophilus parasuis_gapfilled_72,Haemophilus parasuis_gapfilled_14,Haemophilus parasuis_gapfilled_85,Haemophilus parasuis_gapfilled_23,Haemophilus parasuis_gapfilled_92,Haemophilus parasuis_gapfilled_57,Haemophilus parasuis_gapfilled_91,Haemophilus parasuis_gapfilled_94,Haemophilus parasuis_gapfilled_59,Haemophilus parasuis_gapfilled_15,Haemophilus parasuis_gapfilled_79,Haemophilus parasuis_gapfilled_16,Haemophilus parasuis_gapfilled_18,Haemophilus parasuis_gapfilled_82,Haemophilus parasuis_gapfilled_60,Haemophilus parasuis_gapfilled_71,Haemophilus parasuis_gapfilled_46,Haemophilus parasuis_gapfilled_67,Haemophilus parasuis_gapfilled_28,Haemophilus parasuis_gapfilled_13,Haemophilus parasuis_gapfilled_58,Haemophilus parasuis_gapfilled_33,Haemophilus parasuis_gapfilled_45,Haemophilus parasuis_gapfilled_84,Haemophilus parasuis_gapfilled_7
557723.8.peg.1013,226.21764061946672,236.5651136130416,236.5651136130419,262.5055379034827,232.4380160307051,250.03766804443993,337.14541363907347,233.46512486754008,337.4727673117938,209.4091045488417,260.5993120394312,274.6734408864777,285.05736471700857,278.53072688889307,254.75341603506607,265.6990445315675,207.7359369602859,232.43801603070568,264.82910051335404,235.3628698971817,236.9284672413692,325.59411964392825,221.4398447718937,285.94650124190423,337.78632439969465,238.02051878952082,228.71851914391195,211.7087897293186,342.99058071517436,250.472766480681,236.76993570030638,234.0617320888701,270.1091382055886,260.7734977790617,233.26920212344635,276.9226080578357,237.5478039308408,257.8080838533603,259.5276244943525,313.36756964666694,275.8254272281037,264.347277620765,209.40910454884153,253.25323639256632,237.0506870423835,237.0506870423832,237.54780393084044,239.93622919484451,333.3955777161807,228.45515935025279,238.2711701199387,270.88888193019426,271.8054895704058,235.783905245692,281.4975912762752,286.0329470789571,259.3655568350951,244.91971555810667,254.4458935560861,280.4705721305602,260.4660253436905,246.0737590297782,260.59931203943796,242.8214332447421,229.02869422347953,253.75221427888263,238.00506118350876,237.5478039308406,236.7132185207196,209.40910454884147,234.45754394455642,278.04825222688766,236.8693901450164,257.6008629527866,209.37893405176186,233.01444555103822,256.3471900698643,236.76993570030675,249.23932244872432,285.3964849532763,276.6153415659561,263.9494623605311,235.43451897309743,337.4727673117946,335.197875212589,236.90846549039185,261.78627431360104,250.13755836062072,285.02614741346827,236.92846724137004,236.62622670837257,211.70878972931806,238.00506118350913,361.68547186320325,308.9018867698728,226.8955806400579,236.7699357003067,237.54780393084013,212.67388441123134,219.54179477790592
557723.8.peg.1259,226.2176406194682,236.56511361303998,236.56511361304155,262.5055379034821,232.43801603070554,250.03766804444064,337.145413639073,233.46512486753932,337.472767311794,209.40910454884124,260.5993120394311,274.6734408864787,285.05736471700845,278.53072688889307,254.7534160350669,265.69904453156755,207.7359369602859,232.43801603070588,264.8291005133526,235.3628698971813,236.92846724136962,325.59411964392814,221.43984477189335,285.9465012419037,337.78632439969573,238.02051878952014,228.71851914391263,211.70878972931695,342.9905807151756,250.47276648068043,236.76993570030638,234.06173208887046,270.1091382055878,260.7734977790602,233.26920212344686,276.9226080578339,237.54780393084064,257.8080838533609,259.52762449435255,313.36756964666745,276.6350558779422,264.34727762076795,209.40910454884158,253.25323639256646,237.0506870423846,237.33210497998505,237.5478039308405,239.93622919484474,333.3955777161807,228.45515935025327,239.08517801146178,270.888881930197,271.80548957040367,235.78390524569102,281.4975912762743,286.03294707896146,260.2423599222203,244.91971555810602,254.44589355608127,280.4705721305585,260.46602534369043,246.0737590297793,260.5993120394308,242.82143324474058,229.02869422347993,253.75221427888246,238.00506118350856,237.8304041277291,236.7132185207202,209.40910454884246,234.45754394456583,278.0482522268882,236.86939014501655,257.60086295278614,209.37893405175592,233.0144455510384,256.3471900698638,236.7699357003071,249.23932244872267,286.3696777128877,276.61534156595513,263.9494623605315,235.43451897309524,337.4727673117948,335.197875212536,236.90846549039185,261.78627431359996,250.1375583606214,285.3155108226209,236.92846724137024,236.62622670837234,211.70878972931666,238.00506118350918,361.6854718632025,308.9018867698792,226.89558064005766,236.76993570030695,237.54780393084044,212.67388441122955,219.54179477790555
557723.8.peg.299,203.98227707825134,213.5392870788155,213.53928707881536,239.3557030107529,212.81192637304272,229.80143915727976,336.64603556671256,213.7930235377563,313.3675696466654,186.14142626563697,236.90846549039208,258.18982492334914,261.30258432392475,262.18623493234594,237.83040412772897,249.5058458600319,186.08779755290024,212.8119263730423,248.60711815334662,213.09294213027624,213.23562051723204,314.31504942057234,198.13038742748367,262.1176261384118,313.9796883385999,214.21846691056888,207.3479065021948,188.1855908705039,331.4868161550326,229.80143915727584,213.09294213027613,220.65008666078703,259.18475690846196,238.00506118350899,213.23562051723235,260.44692927033725,213.7930235377573,238.02051878952,237.5388939521754,289.26237198153774,253.06572609271794,240.31570692797135,186.14142626563702,235.9259994356096,213.34561833814584,213.59889448198743,213.79302353775668,215.94260627535996,309.58160787931104,213.22779888290506,215.17666021031638,261.2927833473925,247.84278897855464,213.52359980067325,258.03945866991717,262.19686815574977,236.5839635656545,237.5478039308403,237.52142350776862,259.74798175302146,237.49052799542807,237.97195652403627,236.90846549039193,230.34609064856872,206.91941977914587,237.9719565240359,214.2045550651579,214.04736371495642,225.27297767358158,186.1414262656372,213.79302353775682,255.95228591072635,213.7930235377566,236.5844028572807,186.11460804600546,212.81192637304375,237.26587453201674,213.09294213027655,232.46467973033953,262.5055379034825,261.8055673018599,239.95405669139197,211.35598862357625,313.36756964666625,312.99017523171887,213.2176189413526,237.98752210327277,231.70610314133583,261.75734937855134,213.2356205172323,213.53928707881502,188.18559087050048,214.20455506515742,339.8192572607082,308.90188676987225,213.23326129009578,213.092942130276,213.7930235377565,189.04345280998368,196.54190729334294
557723.8.peg.1297,226.21764061946925,236.56511361304217,236.56511361304186,262.50553790348187,232.43801603070673,250.03766804444012,337.1454136390733,233.46512486754037,337.4727673117942,209.40910454884147,260.59931203943125,274.67344088647803,285.05736471700897,278.5307268888926,254.75341603506627,265.69904453156965,207.73593696028593,232.43801603070617,264.8291005133532,235.36286989717644,236.92846724137092,325.59411964392723,221.43984477189326,285.94650124190366,337.7863243996934,238.02051878952096,228.718519143912,211.70878972931658,342.9905807151762,250.47276648068058,236.76993570030695,234.06173208887046,270.10913820558864,260.7734977790628,233.2692021234465,276.92260805783485,237.5478039308403,257.8080838533612,259.5276244943537,313.3675696466666,276.6350558779427,264.3472776207685,209.40910454884195,253.2532363925654,237.0506870423776,237.33210497998616,237.5478039308408,239.93622919484437,333.3955777161803,228.45515935025216,239.08517801146346,270.8888819301957,271.8054895704035,235.78390524569207,281.4975912762716,286.03294707900744,260.2423599222202,244.91971555810593,254.44589355608574,280.4705721305595,260.4660253436905,246.07375902977847,260.59931203943125,242.8214332447405,229.02869422348007,253.75221427888275,238.00506118350884,237.8304041277293,236.71321852072103,209.4091045488417,234.4575439445553,278.0482522268906,236.86939014501675,257.60086295278575,209.37893405175782,233.0144455510389,256.3471900698645,236.76993570030743,249.23932244872404,286.36967771288994,276.61534156595593,263.94946236053164,235.43451897309757,337.4727673117947,335.1978752125863,236.9084654903918,261.78627431360127,250.13755836062114,285.3155108226208,236.9284672413692,236.62622670837152,211.7087897293002,238.00506118350933,361.68547186320376,308.90188676987225,226.89558064005752,236.7699357003066,237.5478039308405,212.67388441123163,219.5417947779055
557723.8.peg.918,226.21764061946925,236.56511361304217,236.56511361304186,262.50553790348187,232.4380160307067,250.0376680444402,337.1454136390733,233.46512486754037,337.4727673117942,209.40910454884116,260.59931203943125,274.67344088647803,285.05736471700897,278.5307268888926,254.75341603506627,265.69904453156965,207.73593696028593,232.43801603070617,264.8291005133532,235.36286989717644,236.92846724137092,325.59411964392797,221.43984477189335,285.94650124190366,337.7863243996934,238.02051878952096,228.718519143912,211.70878972931658,342.9905807151762,250.4727664806807,236.76993570030695,234.06173208887046,270.10913820558864,260.77349777906255,233.2692021234465,276.92260805783485,237.5478039308403,257.80808385336127,259.5276244943537,313.36756964666654,276.6350558779427,264.3472776207685,209.40910454884195,253.2532363925654,237.0506870423776,237.33210497998616,237.5478039308408,239.93622919484437,333.3955777161803,228.45515935025216,239.08517801146346,270.8888819301957,271.80548957040355,235.78390524569207,281.4975912762716,286.03294707900744,260.24235992222054,244.91971555810593,254.44589355608574,280.4705721305595,260.4660253436905,246.07375902977847,260.59931203943125,242.8214332447405,229.02869422348007,253.75221427888275,238.00506118350884,237.8304041277293,236.71321852072103,209.40910454884167,234.4575439445553,278.0482522268906,236.86939014501675,257.60086295278575,209.37893405175782,233.0144455510389,256.3471900698645,236.76993570030743,249.23932244872404,286.36967771288994,276.61534156595593,263.94946236053164,235.43451897309762,337.4727673117947,335.1978752125863,236.9084654903917,261.78627431360127,250.13755836062114,285.3155108226208,236.9284672413692,236.62622670837152,211.7087897293002,238.00506118350933,361.68547186320376,308.90188676987225,226.89558064005752,236.7699357003066,237.5478039308405,212.67388441123163,219.5417947779055
557723.8.peg.1722,3.6639227908569206e-14,-2.4447626964187953e-13,-3.763153424039196e-14,-4.2386249594654277e-13,-1.7982169566337248e-12,0.0,1.667143043856583e-13,-1.8620712265943607e-13,2.49095497735932e-13,-2.424538729733905e-13,1.0637339256002994e-11,2.631653693804688e-13,1.1766062637754071e-12,2.3685193524266314e-12,1.1067402422601502e-13,-1.7737578415296238e-13,1.0780445176614276e-12,1.3343309202858043e-12,-1.867747190774739e-13,2.1210193717012622e-13,-2.4838515718939364e-13,-5.2777907438941994e-14,3.163417844747318e-28,-2.6144198076688146e-13,-7.642932325933282e-12,-8.226315085245962e-14,-1.3281439818025627e-15,-4.4079475175666666e-13,2.412139231530776e-13,-6.001658130564938e-14,2.5265528427464152e-12,2.4759519367325446e-14,6.424953830171088e-14,5.000738789738646e-13,4.592939155058536e-14,-1.2796899346854966e-13,4.0499946292490095e-12,-5.874192757429026e-13,-4.904721148267271e-13,-2.896933648630383e-14,1.394051533152592e-13,0.0,2.642109684756756e-13,-2.868940023015721e-13,-1.9115629464042385e-14,1.9413564710426105e-14,4.89217110808177e-13,3.4647386211002136e-14,-3.2832921019907553e-13,1.619897554106818e-13,2.7774698253394585e-14,-1.540984039029093e-12,-9.033971702054549e-14,-5.2473722992028404e-14,1.6946189318223368e-12,-3.576315486030431e-13,-5.9258862734746e-14,-2.4127726193911126e-13,4.3042979063609703e-14,1.5379347125023953e-13,-1.0599148417283373e-12,3.131994763300086e-13,1.6750323813463883e-14,-3.0920218145848963e-13,2.1236844265146322e-13,1.9409868768655523e-13,3.736935885319284e-13,-3.879054755077956e-14,-3.3057520424187694e-13,-5.396283863362593e-13,9.200934000854741e-14,1.884741158767888e-13,1.257827434833143e-13,-1.1415974915684522e-13,8.410857224929135e-14,-1.3678082996419478e-14,-4.5584063428657954e-14,-2.8722298301761193e-13,1.5915548545082972e-13,0.0,-3.1834615739943418e-12,6.405105503921395e-15,-4.559892355353355e-14,-3.816897416239187e-14,-2.6361631307896613e-13,7.906655708385126e-14,-1.0689188982030584e-14,-2.3338783405450607e-13,-1.102896161553545e-13,7.420773530117224e-14,-1.7826910358392673e-13,-1.8367938383768667e-13,0.0,-3.5464620594529997e-14,1.4556174834028577e-13,-1.6363155442348998e-13,-6.842459587307563e-14,-2.2631167460465622e-13,-5.138361578860948e-14,2.4791386582318005e-13
557723.8.peg.1865,226.21764061946791,236.5651136130411,236.56511361304175,262.50553790348255,232.43801603070568,250.03766804443973,337.1454136390741,233.46512486753983,337.4727673117945,209.40910454884144,260.5993120394313,274.6734408864764,285.0573647170071,278.5307268888934,254.7534160350648,265.69904453157335,207.7359369602847,232.43801603070523,264.8291005133532,235.36286989717934,236.92846724136882,325.59411964392825,221.4398447718931,285.9465012419041,337.78632439969374,238.02051878952025,228.71851914391235,211.70878972931624,342.9905807151762,250.47276648068384,236.76993570030666,234.06173208887142,270.10913820558756,260.7734977790624,233.26920212344552,276.92260805783536,237.54780393084044,257.80808385336104,259.52762449435437,313.36756964666665,276.6350558779428,264.3472776207681,209.40910454884153,253.25323639256536,237.05068704238138,237.33210497998763,237.54780393083973,239.93622919484346,333.395577716181,228.45515935025264,239.08517801146365,270.8888819301961,271.80548957040276,235.78390524569159,281.49759127627254,286.0329470789572,260.2423599222203,244.91971555810636,254.44589355608696,280.4705721305591,260.4660253436901,246.07375902977853,260.59931203943006,242.8214332447426,229.02869422347945,253.752214278882,238.00506118350904,237.83040412773036,236.7132185207202,209.40910454884175,234.4575439445547,278.04825222688925,236.86939014501604,257.60086295278774,209.3789340517564,233.01444555103794,256.3471900698646,236.7699357003132,249.23932244872364,286.36967771289,276.61534156595593,263.9494623605316,235.4345189730975,337.472767311791,335.19787521258553,236.90846549039176,261.78627431360155,250.13755836062023,285.3155108226208,236.9284672413703,236.62622670837172,211.70878972931737,238.0050611835094,361.68547186320797,308.9018867698724,226.89558064005794,236.7699357003067,237.5478039308405,212.67388441123146,219.54179477790558
557723.8.peg.1487,224.49569863287834,235.3207389739287,235.32073897392934,262.425265358565,230.45919437965705,249.1408415462399,313.58070970583356,231.23253076220038,333.7989006343753,206.78662914705376,253.87585729607696,273.11353675104937,284.9705953015831,278.15002850605816,253.85131678554808,263.9583161432876,203.35015599587888,230.45919437965787,263.3061194680659,233.10441770978034,236.49466379509116,302.97994482161204,221.3737033091146,285.85918977163846,314.7017218571661,237.94792291894794,226.71676166000344,211.64497514508327,320.15755596419973,249.57282169161428,236.5185447539396,224.21365256606748,267.68030559747194,260.04865622518673,231.17685799119263,274.8541154544312,237.47549608465292,255.65162419251945,258.0777722866831,291.4438400903972,276.4987136594761,261.5890032573497,209.34666860136363,251.79981558619005,236.2176368311797,237.25992836865484,237.47549608465422,239.86246022559877,333.2938417086176,227.15709777436194,239.01193134969893,269.34127046822687,271.59886715312217,233.780751525143,281.4129751466339,285.9455828176907,260.16346533392544,243.48039602437927,251.45968163289695,279.7202891548903,260.3869951057269,244.3486315929821,260.5202009097367,241.44466917759584,224.9048523515734,252.24832078343647,237.9324747402817,237.7579241625115,226.45014956983343,209.34666860136397,232.37856717510883,275.67731726533754,235.63433954770284,256.7602619731302,209.3165160911481,231.11976778142898,254.84285836715628,236.69810056218319,247.8446435026837,286.2821076638894,275.03785107943946,263.86830443733203,235.3618779924096,337.36852816076066,312.5235421729335,236.83654628157223,261.70644099171966,245.41419322028017,285.2293814555235,236.85653588986457,235.3812107465156,211.64497514508278,237.93247474028198,360.23090292475274,308.8078319367755,223.44834199315224,235.72264452210445,237.47549608465243,212.60948677964626,212.3813489918338
557723.8.peg.1247,-6.408310358925068e-13,7.101100395482125e-12,3.494732422682262e-13,5.93089922047156e-14,3.6695504897839575e-13,1.2419024977606094e-12,2.606535600157984e-13,0.0,1.972523877126471e-13,3.172310514431936e-13,-1.6428709054140873e-13,6.544102328866057e-14,-8.92735337300873e-14,-4.0164878800927473e-13,-4.0638302294436026e-13,3.4348965163873177e-13,2.7565367791159167e-14,-2.4580000361725014e-13,-4.5347101024438607e-13,4.4602490044740505e-14,3.2473403231067635e-13,-6.374543275249617e-14,-1.8675846715609837e-13,1.09858912564663e-12,7.266786362277572e-13,-1.8383748066868173e-12,-4.8367898547859197e-14,6.120660920714777e-15,3.617882586066415e-13,7.653872996300324e-14,8.334444689823734e-14,2.2785946680541363e-12,5.43365982497805e-13,1.3704281170084491e-12,0.0,-3.2985357093280755e-12,0.0,1.0836028620250631e-15,-1.4786714393951942e-13,2.7261772293525985e-13,-3.7808520620221787e-13,4.620674659483296e-14,-2.3697961629057824e-14,-5.0694667571939096e-14,-3.152779096630114e-13,1.3320567944435903e-13,4.633310457179977e-14,-3.4307568295428627e-13,3.245029098077107e-13,-7.16762893362774e-14,-7.080663325840911e-14,-7.325623851668527e-14,-3.928194994639117e-14,1.1398166273370156e-13,1.1693177853903063e-13,5.87234288547534e-14,-1.3098735285265439e-13,1.731619149285554e-12,-1.3119208911729063e-13,6.266453243738978e-14,-2.077755886729856e-13,1.618477198563521e-13,4.705633191807013e-13,-2.5285958739109207e-13,7.505081464334588e-14,1.5797489192079805e-13,3.289411529156219e-13,6.629277374888419e-13,1.8727155369603842e-13,-1.171929752338706e-14,4.124685542433278e-14,1.0835470656762445e-14,-4.341234996159052e-13,-1.3187856931234737e-12,2.333580995570907e-13,4.4925499836887096e-13,6.235085447919022e-14,0.0,7.386189212397566e-15,1.4072865658557951e-13,7.36018548902117e-14,-7.121113759652842e-14,-2.957744313795539e-13,4.981771542969068e-14,1.9159091853702356e-14,3.1052144551879223e-15,-3.647091607684649e-14,-2.3579267401397423e-13,1.9008289766541832e-13,-3.688683930577427e-13,-2.0299989839206754e-12,0.0,-1.641716464027359e-13,2.5569907705333833e-13,2.6815244088148094e-13,1.5505298647541682e-13,-9.29526668997782e-13,7.928427385657935e-14,6.616734402962639e-14,5.931773024680956e-15
557723.8.peg.1588,203.52780705683338,213.04094816970377,213.0409481697055,238.6413980940799,209.35906408439493,226.8860321143996,313.6750473027164,210.66665258000634,313.3675696466667,186.14142626561886,236.90846549039176,251.57539351450114,261.302584323925,254.80203444502297,232.2475927772397,243.0534902960055,184.7816897823536,209.3590640844029,241.74751809359609,208.12919448930043,209.02558037768856,303.0674284706122,198.13038742748392,262.117626138426,313.9796883386,214.21846691056928,201.9183782979007,188.18559087050528,320.2508737064356,227.2808436583949,213.092942130276,211.0393189029236,247.13307846794703,236.92325931023188,210.2665016761388,254.4509684889182,213.79302353775628,234.99918006736314,237.10919593512833,289.2623719815363,252.10890555933142,240.31570692796276,186.14142626563773,230.2193086865624,213.3456183381453,213.5988944819877,213.79302353775628,215.9426062753602,309.5816078793108,202.63927187033548,215.17666021031232,248.85146407777628,247.84278897855276,210.15452571264183,258.0394586699172,262.19686815571,236.58396356566058,221.3298614982123,231.700557573557,256.9191341432951,236.78729576699138,221.94738022849145,236.9084654903919,220.06658541330196,205.06129486675036,225.1617966681835,214.20455506515802,214.04736371495645,213.19229902452503,186.14142626563682,207.7505807379532,255.22339570080078,212.93676373639695,234.21977799713085,186.11460804600563,209.87825946795695,232.79110171647912,213.09294213027601,226.78361499743832,262.50553790348266,253.72742209526194,239.95405669139177,211.35598862357634,313.3675696466664,312.6140105091687,213.21761894135236,237.98752210327223,227.25572525882816,261.7573493785517,213.2356205172318,213.08856114314776,188.1855908705186,214.2045550651597,338.689022538472,285.1402031722051,199.8281859988666,213.0929421302766,213.7930235377565,189.04345280998336,195.01828885867715
557723.8.peg.1984,3.2506225006415096e-12,-7.734721476043872e-12,-2.6855784664500266e-11,262.5055379034826,-3.105219335154767e-12,4.216261975334655e-11,319.8425635119971,224.07725476652342,337.4727673117949,-7.672105903902792e-12,-2.8758545310213826e-11,273.60476934722914,-1.0837263059286647e-12,2.385293845266135e-12,247.37247083854857,-1.0853760007989446e-11,5.030207213464382e-12,-1.0977219966180267e-11,264.169215147356,223.34866011334927,235.4765687869297,9.105815940974254e-12,221.43984477189383,284.18422169127086,333.93008807554975,3.6032912485370196e-12,4.459852971783963e-12,-4.441322815689946e-11,321.42302109656293,1.8196582600840452e-11,223.3486601133495,233.4557269983005,251.9388354295639,9.567179567378593e-13,4.049521307330767e-12,-3.0920087835377236e-11,-3.1875392695852607e-13,-3.2817930084258824e-11,259.4007494243633,313.130982101337,276.63505587794276,-6.671708745044752e-12,-3.918001368508592e-12,247.54786645026007,223.61163132204584,1.345339785249345e-12,4.439644772258802e-11,-1.2528891242263935e-11,333.39557771618047,1.116983031058202e-11,239.08517801146044,7.65211888122672e-12,269.9053280212402,223.79686179992305,267.88766496980406,1.4765135072848877e-12,257.4819443905729,-1.7919337191419167e-11,1.4887884337759283e-11,1.5291245898054828e-11,-1.8307413311715916e-12,-1.8611715478480407e-10,260.22618866532014,-1.3505916681521217e-11,-1.447355700381642e-12,252.80675665296553,5.828930101254408e-12,5.393076770626439e-12,235.10135484136563,4.407183172172494e-12,-3.897122948896712e-12,269.98518689645437,-2.381575449453543e-12,250.17282624541565,209.37893405175632,2.450442374552369e-12,-9.526756567005366e-13,223.34866011334884,246.0037618056613,271.25141366473844,-1.79996493971997e-11,-3.3038604484892534e-12,1.1505082835128642e-12,337.4727673117945,-6.654809635252637e-13,236.90846549039074,-2.9585995065494913e-12,247.91121781535168,285.08230612688783,2.47594754907831e-12,223.8131879015445,-4.19531650612524e-12,4.841281205057522e-12,361.6854718632038,304.65517243870323,3.004987987410749e-11,-3.397658159555896e-14,237.54780393084056,-2.110471809752097e-11,-1.2086349401400494e-11
557723.8.peg.786,-5.428447463000436e-13,-4.4945003171606274e-13,-2.931854221015313e-13,1.6816523476900233e-14,2.2501589385179468e-14,7.345404138213684e-13,-1.3337338571116888e-12,1.1858588039254863e-13,-1.4341354779188106e-13,1.2594670963632328e-12,-4.3858347967646355e-13,-5.416753246448385e-13,4.6611884125964077e-14,6.417830973810228e-14,-4.1247265778605595e-13,1.6174657612739513e-13,1.686959736222811e-13,2.0695576465701957e-13,4.999002682258165e-14,7.394502197499863e-14,8.814162665097583e-14,-3.122054234603195e-14,-1.2349808082744352e-13,1.5893994081593715e-12,-1.9713567529271794e-13,7.179909829887416e-14,0.0,-1.3277497206845878e-12,8.808182638988751e-14,-4.1109996363373197e-13,-2.072675077053345e-13,1.0368022939892706e-12,4.217305333897568e-13,0.0,-1.0136473860652732e-14,6.857277544136081e-14,-3.819159805359586e-13,-2.9110825809553306e-13,5.132191913217635e-13,5.251206190492536e-13,2.5439138105970876e-13,-2.7231464265488777e-13,6.771854217175345e-14,-5.39236268065298e-13,1.7162153051875017e-12,2.299726128631359e-14,2.371741619617015e-13,3.093553393151589e-13,-6.829359082056464e-13,-2.2083114890489167e-13,1.177752311059248e-13,-6.073110223195811e-13,2.51936255707779e-14,1.1186317529982787e-13,-3.2302606266252215e-13,1.168070018124015e-13,-1.0569496274115781e-13,-7.859358417289108e-14,-1.0613527395680629e-13,-1.119417708495961e-13,0.0,3.749166400021438e-12,0.0,2.8114666406142565e-13,-4.7035224067634204e-14,3.6789281526054704e-13,-3.568732715053719e-13,-6.816603734794765e-13,1.9411890357599232e-13,-3.079817802568074e-13,6.827076698797161e-13,5.2760795510432615e-14,1.158604272707129e-12,-4.5022761719063075e-14,7.701670000981858e-13,2.698725082106133e-15,1.5532755272291356e-14,1.841580105295432e-13,-9.843016839595597e-13,-2.4681316918413626e-12,1.2213921024948444e-14,1.3138093012314774e-13,-2.804968335198674e-14,6.240991105052335e-14,3.410589938066976e-13,-1.7981695651317356e-13,1.120614120327104e-12,-6.610255820809519e-14,0.0,1.4090758409388755e-12,1.2872425055713327e-12,9.96577988917906e-14,0.0,-2.9404107623514534e-13,2.5203761090840133e-14,1.6385426897646187e-13,7.029637571494958e-14,1.7467155334092417e-13,-1.6838870822490135e-13,-1.6767189921018026e-13
