,Flavobacterium johnsoniae_gapfilled_40,Flavobacterium johnsoniae_gapfilled_64,Flavobacterium johnsoniae_gapfilled_87,Flavobacterium johnsoniae_gapfilled_73,Flavobacterium johnsoniae_gapfilled_90,Flavobacterium johnsoniae_gapfilled_92,Flavobacterium johnsoniae_gapfilled_36,Flavobacterium johnsoniae_gapfilled_25,Flavobacterium johnsoniae_gapfilled_98,Flavobacterium johnsoniae_gapfilled_59,Flavobacterium johnsoniae_gapfilled_46,Flavobacterium johnsoniae_gapfilled_96,Flavobacterium johnsoniae_gapfilled_57,Flavobacterium johnsoniae_gapfilled_31,Flavobacterium johnsoniae_gapfilled_13,Flavobacterium johnsoniae_gapfilled_3,Flavobacterium johnsoniae_gapfilled_12,Flavobacterium johnsoniae_gapfilled_65,Flavobacterium johnsoniae_gapfilled_22,Flavobacterium johnsoniae_gapfilled_50,Flavobacterium johnsoniae_gapfilled_52,Flavobacterium johnsoniae_gapfilled_10,Flavobacterium johnsoniae_gapfilled_44,Flavobacterium johnsoniae_gapfilled_26,Flavobacterium johnsoniae_gapfilled_77,Flavobacterium johnsoniae_gapfilled_61,Flavobacterium johnsoniae_gapfilled_48,Flavobacterium johnsoniae_gapfilled_4,Flavobacterium johnsoniae_gapfilled_41,Flavobacterium johnsoniae_gapfilled_63,Flavobacterium johnsoniae_gapfilled_86,Flavobacterium johnsoniae_gapfilled_95,Flavobacterium johnsoniae_gapfilled_27,Flavobacterium johnsoniae_gapfilled_5,Flavobacterium johnsoniae_gapfilled_78,Flavobacterium johnsoniae_gapfilled_37,Flavobacterium johnsoniae_gapfilled_39,Flavobacterium johnsoniae_gapfilled_97,Flavobacterium johnsoniae_gapfilled_24,Flavobacterium johnsoniae_gapfilled_47,Flavobacterium johnsoniae_gapfilled_93,Flavobacterium johnsoniae_gapfilled_66,Flavobacterium johnsoniae_gapfilled_29,Flavobacterium johnsoniae_gapfilled_19,Flavobacterium johnsoniae_gapfilled_67,Flavobacterium johnsoniae_gapfilled_54,Flavobacterium johnsoniae_gapfilled_55,Flavobacterium johnsoniae_gapfilled_91,Flavobacterium johnsoniae_gapfilled_17,Flavobacterium johnsoniae_gapfilled_45,Flavobacterium johnsoniae_gapfilled_2,Flavobacterium johnsoniae_gapfilled_8,Flavobacterium johnsoniae_gapfilled_33,Flavobacterium johnsoniae_gapfilled_0,Flavobacterium johnsoniae_gapfilled_7,Flavobacterium johnsoniae_gapfilled_51,Flavobacterium johnsoniae_gapfilled_21,Flavobacterium johnsoniae_gapfilled_1,Flavobacterium johnsoniae_gapfilled_30,Flavobacterium johnsoniae_gapfilled_85,Flavobacterium johnsoniae_gapfilled_16,Flavobacterium johnsoniae_gapfilled_53,Flavobacterium johnsoniae_gapfilled_15,Flavobacterium johnsoniae_gapfilled_42,Flavobacterium johnsoniae_gapfilled_68,Flavobacterium johnsoniae_gapfilled_69,Flavobacterium johnsoniae_gapfilled_99,Flavobacterium johnsoniae_gapfilled_71,Flavobacterium johnsoniae_gapfilled_72,Flavobacterium johnsoniae_gapfilled_56,Flavobacterium johnsoniae_gapfilled_32,Flavobacterium johnsoniae_gapfilled_49,Flavobacterium johnsoniae_gapfilled_38,Flavobacterium johnsoniae_gapfilled_60,Flavobacterium johnsoniae_gapfilled_20,Flavobacterium johnsoniae_gapfilled_88,Flavobacterium johnsoniae_gapfilled_6,Flavobacterium johnsoniae_gapfilled_94,Flavobacterium johnsoniae_gapfilled_74,Flavobacterium johnsoniae_gapfilled_80,Flavobacterium johnsoniae_gapfilled_81,Flavobacterium johnsoniae_gapfilled_79,Flavobacterium johnsoniae_gapfilled_62,Flavobacterium johnsoniae_gapfilled_75,Flavobacterium johnsoniae_gapfilled_83,Flavobacterium johnsoniae_gapfilled_18,Flavobacterium johnsoniae_gapfilled_84,Flavobacterium johnsoniae_gapfilled_70,Flavobacterium johnsoniae_gapfilled_43,Flavobacterium johnsoniae_gapfilled_89,Flavobacterium johnsoniae_gapfilled_11,Flavobacterium johnsoniae_gapfilled_58,Flavobacterium johnsoniae_gapfilled_82,Flavobacterium johnsoniae_gapfilled_34,Flavobacterium johnsoniae_gapfilled_23,Flavobacterium johnsoniae_gapfilled_76,Flavobacterium johnsoniae_gapfilled_9,Flavobacterium johnsoniae_gapfilled_14,Flavobacterium johnsoniae_gapfilled_28,Flavobacterium johnsoniae_gapfilled_35
376686.10.peg.880,8.075612676402016e-14,-5.45926607808891e-15,-1.2897330833312802e-14,-1.2175717786615636e-15,-7.329122766544275e-15,-7.480389561101689e-14,4.9425534254892e-14,-7.546047793210657e-14,3.149513179080058e-14,2.6156208588184044e-13,6.946814733885211e-14,-2.4186155001383946e-14,3.1551061210595614e-14,-9.30462210649086e-15,-1.2762341312772605e-12,-1.4311789493191275e-13,-9.973569856697203e-13,-1.4955434852733784e-13,-2.455063092140037e-13,-3.3958827189796283e-15,-4.6403403371368106e-14,6.574305307540692e-14,1.1588925529334666e-13,9.349430541011851e-14,-2.2145163791417438e-13,2.7088816427187277e-14,-4.995607060452805e-13,2.3201377704287967e-14,-8.610667892481255e-14,1.8020964445966234e-13,2.8914556993844756e-13,1.3729399750108535e-13,-2.5673015506475897e-14,1.569333872803601e-13,-3.9248963844210446e-13,3.698058749771724e-13,3.430708293321692e-13,-2.430888032912516e-14,-3.639157996953647e-14,-4.2911936538404076e-13,3.7424615525164214e-14,6.996017511007328e-13,-1.3917666367385867e-14,4.6320138735523844e-15,-1.4983446493597095e-13,2.7979244097030626e-13,1.1777927224406724e-13,-3.339389668137319e-14,-4.90936331695083e-13,-3.631295469122102e-13,-1.0806903006757181e-14,1.183968715318243e-13,0.0,1.9258646691010658e-14,-2.501947559005253e-13,7.460125986894987e-13,5.759344134411375e-13,-2.486784148349845e-13,8.739232324770419e-14,-5.182787494784038e-13,1.259336579457777e-13,4.0313080034049264e-13,3.6630971697990813e-13,-1.4528432852911803e-13,8.788593566250164e-14,2.368933138289945e-13,-3.958261247681569e-14,2.0411475948230245e-13,-3.735514566658257e-14,-1.9039283887919011e-13,2.603692785739184e-13,-4.127463853872619e-14,-3.201611812224713e-14,1.3276781230405783e-13,-3.916298485251207e-12,7.925771456336148e-13,-1.7529091651680556e-13,-1.5034125502959562e-14,1.0094079738438323e-13,-1.9108609293634118e-13,0.0,8.91565381306815e-14,-3.323752336401416e-13,2.9177657613017316e-14,0.0,1.7297001407118523e-12,1.773546228419299e-14,-2.966843174985306e-14,2.4240230418070417e-14,1.4123054502826158e-13,-9.505564346167038e-14,-2.3340929676772238e-14,1.2559070923790242e-13,-3.8144690809527524e-13,3.45963603373664e-14,-1.0230170081190202e-12,9.495864660455654e-14,-7.787493310885515e-13,0.0,-5.794054187177589e-14
376686.10.peg.5002,236.8994527476623,213.20950747289606,184.0705642270158,213.20950747289587,206.72363465024011,206.76562362830072,213.20950747289567,213.20950747289828,184.07056422701575,186.07692705129807,236.89945274766214,188.21449393209912,236.89945274766103,224.76899130463417,189.6329927542818,259.07530127874327,233.57552905303402,206.72363465024014,188.21449393209886,236.89945274766248,236.89945274766097,213.20950747289433,256.9330819583387,190.62759766790526,226.91247231287733,206.76562362830092,236.89945274766126,193.86978969811187,212.0634944116234,236.8994527476626,237.00376540017098,256.25553632871726,232.59614136139564,213.2095074728966,236.89945274766194,209.65902737588647,188.21449393209906,252.7977252266896,236.89945274766214,190.62759766790538,213.20950747289638,236.89945274766112,187.15081213607678,236.89945274766194,189.03135911016804,213.20950747289572,209.78008488574915,213.20950747289572,184.07056422701555,209.659027375887,183.96570958576828,213.20950747289598,198.65636038502873,233.57552905303496,184.07056422701567,213.20950747289575,211.97070104624396,237.02115977402138,184.07056422701575,213.20950747289572,183.9657095857684,209.65902737588698,206.72363465024438,231.76764767938187,227.48753996112876,232.9529513650669,213.2095074728952,184.07056422701612,236.8994527476622,236.89945274765904,233.5755290530351,213.20950747289584,187.15081213607638,211.7413056736115,237.0037654001705,188.2144939321001,213.20950747289572,213.20950747289584,213.20950747289595,236.8994527476622,236.8994527476622,236.899452747664,183.96570958576805,206.9180350835324,210.29857469657037,236.89945274766157,183.96570958576856,186.47118656511284,255.29807467094656,213.2095074728956,233.57552905303518,213.20950747289584,190.6275976679053,213.20950747289635,186.363579889677,213.08446076587646,213.2095074728956,270.79305970019055,186.36357988967723,236.89945274766487
376686.10.peg.3259,236.89945274766202,213.209507472896,183.87086934126035,213.20950747289615,200.50989190152242,200.54939434811223,213.20950747289555,213.20950747289876,183.8708693412605,180.41524325745993,236.89945274766228,182.62057206305275,236.89945274766214,216.31195130152955,183.9557064440354,259.075301278744,233.31829066238413,200.50989190152265,182.62057206305263,236.89945274766276,236.89945274766237,213.2095074728962,256.65011972861777,184.89150235339204,226.66969311013142,200.5493943481126,236.89945274766202,185.27710600681277,212.06349441162553,236.89945274766313,237.0037654001711,254.24531526697703,231.7004846576545,213.20950747289598,236.89945274766202,203.48722754771248,182.62057206305292,247.60128303383829,236.89945274766214,184.8915023533922,213.20950747289606,236.8994527476626,181.4245959873679,236.89945274766214,186.16769669313095,213.20950747289575,209.7800848857516,213.20950747289578,183.8708693412627,203.48722754771237,178.42986012422702,213.20950747289606,192.583782349251,233.3182906623795,183.87086934126057,213.20950747289564,211.9707010462426,237.0211597740216,183.87086934126057,213.20950747289587,178.42986012422713,203.4872275477123,200.5098919015418,230.67187931930656,226.05615489246205,231.8148265210414,213.2095074728952,183.87086934126074,236.8994527476624,236.89945274765861,233.31829066237944,213.20950747289695,181.42459598736755,205.4481435709378,237.00376540017055,182.62057206305346,213.2095074728954,213.20950747289584,213.2095074728961,236.8994527476623,236.8994527476623,236.89945274766217,178.42986012422708,200.90424090096104,203.87140194857156,236.89945274766305,178.42986012422736,186.47118656511262,254.4003035298565,213.20950747289584,233.31829066237975,213.20950747289587,184.8915023533922,213.20950747289615,180.87753559796624,206.71240695976337,213.20950747289595,268.70016339126533,180.8775355979663,236.89945274766237
376686.10.peg.4185,236.89945274766202,213.209507472896,184.07056422701544,213.20950747289615,206.72363465024014,206.76562362830072,213.20950747289555,213.20950747289876,184.07056422701575,186.0769270512982,236.89945274766228,188.214493932099,236.8994527476622,224.7689913046343,189.6329927542818,259.0753012787429,233.5755290530338,206.72363465024014,188.21449393209886,236.89945274766276,236.89945274766237,213.2095074728962,256.93308195833845,190.6275976679052,226.91247231287727,206.76562362830066,236.89945274766202,193.86978969811528,212.06349441162547,236.89945274766313,237.00376540017072,256.25553632871754,232.59614136139538,213.20950747289584,236.89945274766202,209.65902737588698,188.2144939320991,252.79772522668964,236.89945274766214,190.62759766790538,213.209507472896,236.8994527476626,187.15081213607766,236.89945274766197,189.0313591101681,213.2095074728955,209.78008488575162,213.20950747289572,184.07056422701334,209.6590273758871,183.96570958576828,213.20950747289606,198.6563603850285,233.57552905303504,184.0705642270159,213.20950747289564,211.97070104624262,237.02115977402167,184.07056422701558,213.20950747289587,183.9657095857684,209.6590273758868,206.7236346502567,231.76764767938178,227.48753996112902,232.9529513650669,213.2095074728952,184.070564227017,236.8994527476624,236.89945274765861,233.57552905303496,213.20950747289695,187.15081213607675,211.74130567361343,237.00376540017055,188.21449393209923,213.20950747289552,213.20950747289587,213.2095074728961,236.8994527476623,236.8994527476624,236.89945274766217,183.96570958576834,206.9180350835324,210.29857469657045,236.89945274766305,183.96570958576845,186.47118656511262,255.29807467094642,213.20950747289584,233.5755290530351,213.20950747289575,190.62759766790543,213.20950747289615,186.36357988967706,213.0844607658769,213.2095074728959,270.7930597001905,186.36357988967714,236.89945274766237
376686.10.peg.2969,236.89945274766202,213.209507472896,184.07056422701544,213.20950747289615,206.72363465024014,206.76562362830072,213.20950747289555,213.20950747289876,184.07056422701575,186.0769270512982,236.89945274766228,188.214493932099,236.8994527476622,224.7689913046343,189.6329927542818,259.0753012787429,233.5755290530338,206.72363465024014,188.21449393209886,236.89945274766276,236.89945274766237,213.2095074728962,256.93308195833845,190.6275976679052,226.91247231287727,206.76562362830066,236.89945274766202,193.86978969811528,212.06349441162547,236.89945274766313,237.00376540017072,256.25553632871754,232.59614136139538,213.20950747289584,236.89945274766202,209.65902737588698,188.2144939320991,252.79772522668964,236.89945274766214,190.6275976679054,213.209507472896,236.8994527476626,187.15081213607766,236.89945274766197,189.0313591101681,213.2095074728955,209.78008488575162,213.20950747289572,184.07056422701334,209.6590273758871,183.96570958576828,213.20950747289606,198.6563603850285,233.57552905303504,184.0705642270159,213.20950747289564,211.97070104624262,237.02115977402167,184.07056422701558,213.20950747289587,183.9657095857684,209.6590273758868,206.7236346502567,231.76764767938178,227.48753996112902,232.9529513650669,213.2095074728952,184.070564227017,236.8994527476624,236.89945274765861,233.57552905303496,213.20950747289695,187.15081213607675,211.74130567361343,237.00376540017055,188.21449393209923,213.20950747289552,213.20950747289587,213.2095074728961,236.8994527476623,236.8994527476624,236.89945274766217,183.96570958576834,206.9180350835324,210.29857469657045,236.89945274766305,183.96570958576842,186.47118656511262,255.29807467094642,213.20950747289584,233.5755290530351,213.20950747289575,190.62759766790543,213.20950747289615,186.36357988967706,213.0844607658769,213.2095074728959,270.7930597001905,186.36357988967714,236.89945274766237
376686.10.peg.17,236.89945274766202,213.209507472896,184.07056422701544,213.20950747289615,206.72363465024014,206.76562362830072,213.20950747289555,213.20950747289876,184.07056422701575,186.0769270512982,236.89945274766228,188.214493932099,236.8994527476622,224.7689913046343,189.6329927542818,259.0753012787429,233.5755290530338,206.72363465024014,188.21449393209886,236.89945274766276,236.89945274766237,213.2095074728962,256.93308195833845,190.6275976679052,226.91247231287727,206.76562362830066,236.89945274766202,193.86978969811528,212.06349441162547,236.89945274766313,237.00376540017072,256.25553632871754,232.59614136139538,213.20950747289584,236.89945274766202,209.65902737588698,188.2144939320991,252.79772522668964,236.89945274766214,190.6275976679054,213.209507472896,236.8994527476626,187.15081213607766,236.89945274766197,189.0313591101681,213.2095074728955,209.78008488575162,213.20950747289572,184.07056422701334,209.6590273758871,183.96570958576828,213.20950747289606,198.6563603850285,233.57552905303504,184.0705642270159,213.20950747289564,211.97070104624262,237.02115977402167,184.07056422701558,213.20950747289587,183.9657095857684,209.6590273758868,206.7236346502567,231.76764767938178,227.48753996112902,232.9529513650669,213.2095074728952,184.070564227017,236.8994527476624,236.89945274765861,233.57552905303496,213.20950747289695,187.15081213607675,211.74130567361343,237.00376540017055,188.21449393209923,213.20950747289552,213.20950747289587,213.2095074728961,236.8994527476623,236.8994527476624,236.89945274766217,183.96570958576834,206.9180350835324,210.29857469657045,236.89945274766305,183.96570958576842,186.47118656511262,255.29807467094642,213.20950747289584,233.5755290530351,213.20950747289575,190.62759766790543,213.20950747289615,186.36357988967706,213.0844607658769,213.2095074728959,270.7930597001905,186.36357988967714,236.89945274766237
376686.10.peg.1992,0.0,4.64934836858943e-14,3.78742683250088e-14,-9.191950693140124e-15,6.963399870554469e-15,-5.201026462999206e-14,9.979624622843334e-14,-1.0074833943098748e-13,5.286584625440176e-15,-1.450971295393548e-12,-4.675060667970816e-13,6.046411321941384e-14,8.035441248132423e-13,-2.9346852007778644e-12,4.472067075550833e-13,1.0310035301788624e-13,4.7607614626917694e-14,1.4518271182989385e-14,1.8885100708769515e-14,2.8643179878045093e-13,-8.132005903618047e-12,1.8278672941462226e-13,3.2996206726813453e-13,-1.732747988464713e-13,-6.44890285721554e-14,1.6387796751559524e-13,-7.624167009354936e-14,6.594917190025951e-13,-2.2408838355964905e-13,1.899162458977959e-14,8.60339661175202e-14,3.9140429690051773e-13,0.0,-6.492994289841963e-14,-1.1885628349250713e-12,-1.6828332416948758e-14,1.982047332696932e-13,3.373292562996337e-14,-1.1671815838879205e-13,4.675263997309408e-14,-1.5996496202608053e-13,-3.2260928333297423e-13,6.110411920923343e-13,-1.4639539837346914e-13,1.7382783590062162e-14,-1.221410031151576e-13,-9.617803138861293e-14,1.2924349681368452e-13,8.7217858496577e-15,-1.8348636247789117e-13,-6.81347195380672e-14,5.791524317635875e-13,4.5888920112520965e-15,-3.0839548145222773e-13,-7.135842995725495e-14,-3.323604219526169e-13,4.9433485118863265e-14,9.447977398529957e-14,-1.822764835967022e-14,-1.663434568466007e-13,-5.738972271650913e-13,-5.959961528891901e-14,4.453975327369363e-14,3.5933542055961784e-14,0.0,-8.263396782374524e-13,-5.267386801955616e-13,1.1695876976124992e-13,-1.80465627336556e-13,-3.068491062507381e-14,-5.375794343534999e-15,2.44898602693983e-13,5.015858505818717e-13,0.0,-1.9853846197555066e-13,3.000409639589606e-13,1.122913334683947e-13,-1.07377206813167e-14,-7.209016557751974e-14,-1.1522518394120418e-13,-4.884725299501411e-14,1.7097498832871948e-14,1.169320003732917e-13,3.928593510548606e-14,5.5010458572849165e-14,1.7204226053421735e-13,-6.57746438248227e-14,0.0,-1.617003740024559e-12,1.1104916003695756e-12,-1.309300890741824e-13,4.957912413099902e-14,-3.9193761170997444e-13,4.740505699902098e-13,3.3994622324188406e-14,-3.469963612568249e-14,-4.1463107442921623e-13,-2.937776459972694e-13,-1.5863283201325567e-14,-2.7685412766064512e-14
376686.10.peg.1441,236.8994527476623,213.20950747289598,184.07056422701595,213.20950747289544,206.72363465024014,206.7656236283003,213.20950747290397,213.20950747289575,184.07056422701604,186.07692705129807,236.89945274766217,188.21449393209917,236.89945274766131,224.76899130463545,189.63299275428102,259.07530127874116,233.57552905303464,206.72363465024006,188.2144939320992,236.89945274766225,236.89945274766202,213.20950747289578,256.93308195833873,190.62759766790515,226.91247231287767,206.76562362830066,236.89945274766148,193.86978969811432,212.0634944116257,236.89945274766194,237.0037654001706,256.2555363287175,232.59614136139538,213.20950747289567,236.89945274766288,209.659027375887,188.21449393209912,252.7977252266896,236.89945274766285,190.62759766790526,213.2095074728956,236.89945274766188,187.15081213607687,236.89945274766225,189.031359110168,213.20950747289587,209.78008488575188,213.20950747289552,184.07056422701606,209.659027375887,183.96570958576834,213.20950747289612,198.656360385029,233.57552905303504,184.07056422701558,213.209507472896,211.9707010462426,237.0211597740206,184.07056422701612,213.209507472896,183.96570958576748,209.6590273758868,206.72363465024037,231.76764767938155,227.48753996113018,232.95295136506664,213.20950747289584,184.07056422700654,236.89945274766214,236.8994527476633,233.57552905303635,213.209507472896,187.15081213607678,211.74130567361132,237.0037654001703,188.21449393209883,213.20950747289606,213.20950747289598,213.20950747289544,236.8994527476618,236.89945274766202,236.89945274766154,183.96570958576817,206.91803508353226,210.29857469657014,236.8994527476623,183.96570958576805,186.47118656511253,255.29807467094608,213.20950747289632,233.57552905303126,213.20950747289572,190.62759766790495,213.20950747289683,186.36357988967734,213.08446076587327,213.2095074728959,270.793059700189,186.363579889677,236.89945274766214
376686.10.peg.1532,8.496503487967074e-14,-1.159180565141696e-13,7.577374105273692e-14,-2.0107710319287033e-11,-1.99539753628679e-11,-2.5016083124058566e-11,3.152946161273627e-14,6.240035918271789e-14,-1.9634775025753934e-11,5.867016050080621e-13,-5.75925225981238e-12,6.046411321941384e-14,-1.919449645866537e-11,0.0,-1.6008134837804208e-13,-2.1041441094259655e-13,-5.205253932630731e-14,-1.9850873712751104e-11,-1.93294979331438e-11,5.371621275725656e-13,2.0865098049219165e-13,1.973961433130096e-11,0.0,-1.6853207750037822e-13,-1.9674539946427556e-11,-1.9767472720864957e-11,2.50624098448239e-13,-1.2028307384250525e-13,212.0634944116257,-1.9714247186004593e-11,237.0037654001706,-4.1130834919800033e-13,2.813928941766261e-13,-9.427001787601255e-13,6.444067806389837e-13,-1.9796789321510228e-11,-6.553342710366015e-12,6.859824628350393e-12,1.296218309619633e-14,-1.989029522970297e-11,1.5298497479708873e-14,-5.212149539388381e-12,-4.8233973559650696e-14,-1.96834232717165e-11,-1.9717443835546286e-11,-2.038813265717685e-11,-2.0122780280083287e-11,-1.6414140802828973e-13,-4.7664654453216156e-14,-2.6222109749293403e-11,-1.1255606775974276e-13,-6.416938389680973e-15,5.391948113221214e-14,-1.9788661755225247e-11,-1.974280925306857e-11,-2.0216250561626758e-11,2.081864779904749e-14,237.0211597740206,-6.6219974276072515e-12,-1.9802095852818772e-11,1.1615862433346886e-14,-6.655290373929289e-12,-3.7584218392389405e-14,2.0365349944477093e-12,-5.18013907435106e-13,-1.3250151176526013e-11,-5.82119346682685e-14,-1.2886158420862161e-11,-1.9837024962586955e-11,-2.006143496093349e-11,-1.9828429406033677e-11,-2.8244450075644e-14,-1.996088787170767e-11,6.466260534115462e-12,237.0037654001703,-2.279037660336411e-13,-1.534180668557622e-12,-7.561742791053333e-13,-1.9348695124399058e-11,-6.702449872204136e-14,-1.9830133847863078e-11,5.3051816820613106e-14,1.4198019140210502e-12,-7.690365238891251e-14,3.255900807726944e-13,-7.389309309219024e-14,-1.0700867268121525e-12,-4.729924868402585e-14,6.630853234854602e-12,-9.026030683428925e-16,-2.0657781505046708e-14,1.3088270741621292e-14,2.6819307118195987e-13,-6.592832086761358e-12,1.1204171417839253e-13,-1.9390352765231095e-11,5.716725877426066e-12,6.659769024504605e-13,-1.8922206324601074e-13,6.389522845113923e-13
376686.10.peg.3533,236.89945274766202,213.209507472896,184.070564227016,213.2095074728961,206.72363465024017,206.76562362830072,213.20950747289575,213.20950747289572,184.07056422701584,186.07692705129804,236.89945274767095,188.21449393209934,236.8994527476618,224.76899130463545,189.63299275428176,259.075301278741,233.57552905303552,206.72363465023983,188.2144939320994,236.89945274766202,236.89945274766254,213.20950747289564,256.9330819583384,190.62759766790379,226.91247231287775,206.76562362830353,236.89945274766225,193.8697896981157,212.0634944116257,236.89945274766217,237.0037654001706,256.2555363287168,232.596141361395,213.20950747289615,236.89945274766194,209.65902737588698,188.21449393209957,252.79772522668912,236.8994527476617,190.6275976679053,213.2095074728965,236.8994527476625,187.1508121360769,236.8994527476611,189.031359110168,213.20950747289763,209.7800848857514,213.20950747289433,184.07056422701564,209.65902737588664,183.9657095857697,213.20950747289595,198.65636038502896,233.5755290530351,184.0705642270157,213.20950747289572,211.9707010462425,237.0211597740206,184.07056422701746,213.20950747289567,183.96570958576785,209.6590273758867,206.7236346502402,231.7676476793838,227.48753996112868,232.95295136506647,213.20950747289555,184.07056422701513,236.89945274766194,236.8994527476619,233.57552905303518,213.20950747289527,187.15081213607687,211.7413056736113,237.0037654001703,188.214493932099,213.2095074728956,213.20950747289612,213.20950747289555,236.89945274766183,236.89945274766217,236.89945274766248,183.96570958576828,206.91803508353223,210.29857469657048,236.899452747663,183.9657095857676,186.47118656511265,255.29807467094747,213.2095074728966,233.5755290530351,213.20950747289606,190.62759766790518,213.2095074728898,186.36357988967742,213.08446076587654,213.20950747289612,270.7930597001897,186.36357988967725,236.89945274766208
376686.10.peg.1396,236.8994527476623,213.209507472896,184.0705642270157,213.20950747289635,206.72363465024017,206.76562362830072,213.20950747289606,213.20950747289572,184.0705642270159,186.07692705129804,236.89945274767842,188.21449393209934,236.8994527476618,224.76899130463548,189.63299275428176,259.075301278741,233.57552905303552,206.72363465023983,188.2144939320994,236.89945274766202,236.89945274766228,213.20950747289575,256.9330819583385,190.62759766790379,226.91247231287795,206.76562362830353,236.89945274766225,193.8697896981157,212.0634944116257,236.8994527476622,237.0037654001706,256.2555363287168,232.596141361395,213.20950747289615,236.89945274766188,209.65902737588698,188.2144939320993,252.79772522668912,236.8994527476617,190.6275976679053,213.20950747289527,236.89945274766254,187.15081213607687,236.8994527476611,189.031359110168,213.20950747290027,209.7800848857514,213.20950747289677,184.07056422701567,209.6590273758871,183.9657095857697,213.20950747289595,198.65636038502896,233.57552905303518,184.07056422701555,213.20950747289567,211.9707010462425,237.0211597740206,184.07056422701382,213.20950747289584,183.96570958576794,209.6590273758867,206.72363465024026,231.7676476793838,227.48753996112868,232.95295136506658,213.20950747289552,184.07056422701498,236.89945274766194,236.89945274766202,233.57552905303518,213.2095074728956,187.15081213607687,211.7413056736113,237.0037654001703,188.214493932099,213.2095074728956,213.20950747289612,213.2095074728956,236.89945274766183,236.89945274766228,236.89945274766248,183.96570958576828,206.91803508353223,210.29857469657048,236.89945274766276,183.9657095857676,186.47118656511265,255.29807467094747,213.20950747289626,233.5755290530351,213.20950747289606,190.62759766790518,213.2095074728898,186.36357988967757,213.08446076587688,213.20950747289612,270.7930597001897,186.36357988967725,236.89945274766208
376686.10.peg.2482,236.8994527476623,213.209507472896,184.0705642270157,213.20950747289635,206.72363465024017,206.76562362830072,213.20950747289606,213.20950747289572,184.0705642270159,186.07692705129804,236.89945274767842,188.21449393209934,236.8994527476618,224.76899130463548,189.63299275428176,259.075301278741,233.57552905303552,206.72363465023983,188.2144939320994,236.89945274766202,236.89945274766228,213.20950747289575,256.9330819583385,190.62759766790379,226.91247231287795,206.76562362830353,236.89945274766225,193.8697896981157,212.0634944116257,236.8994527476622,237.0037654001706,256.2555363287168,232.596141361395,213.20950747289615,236.89945274766188,209.65902737588698,188.2144939320993,252.79772522668912,236.8994527476617,190.6275976679053,213.20950747289527,236.89945274766254,187.15081213607687,236.8994527476611,189.031359110168,213.20950747290027,209.7800848857514,213.20950747289677,184.07056422701567,209.6590273758871,183.9657095857697,213.20950747289595,198.65636038502896,233.57552905303518,184.07056422701555,213.20950747289567,211.9707010462425,237.0211597740206,184.07056422701382,213.20950747289584,183.96570958576794,209.6590273758867,206.72363465024026,231.7676476793838,227.48753996112868,232.95295136506658,213.20950747289552,184.07056422701498,236.89945274766194,236.89945274766202,233.57552905303518,213.2095074728956,187.15081213607687,211.7413056736113,237.0037654001703,188.214493932099,213.2095074728956,213.20950747289612,213.2095074728956,236.89945274766183,236.89945274766228,236.89945274766248,183.96570958576828,206.91803508353223,210.29857469657048,236.89945274766276,183.9657095857676,186.47118656511265,255.29807467094747,213.20950747289626,233.5755290530351,213.20950747289606,190.62759766790518,213.2095074728898,186.36357988967757,213.08446076587688,213.20950747289612,270.7930597001897,186.36357988967725,236.89945274766208
376686.10.peg.1147,236.8994527476623,213.2095074728961,184.07056422701595,213.20950747289527,206.72363465024017,206.76562362830052,213.2095074728962,213.2095074728961,184.0705642270157,186.0769270512981,236.89945274766214,188.2144939320993,236.89945274766225,224.7689913046357,189.63299275428162,259.07530127874105,233.57552905303532,206.7236346502402,188.21449393209934,236.8994527476624,236.8994527476638,213.20950747289564,256.9330819583385,190.6275976679051,226.91247231287718,206.76562362830038,236.89945274766194,193.86978969811494,212.0634944116253,236.89945274766228,237.00376540017066,256.2555363287175,232.5961413613954,213.20950747289572,236.89945274766225,209.6590273758871,188.21449393209883,252.79772522668927,236.89945274766197,190.62759766790597,213.2095074728961,236.89945274766208,187.1508121360763,236.89945274766134,189.03135911016753,213.20950747289635,209.78008488575185,213.20950747289584,184.07056422701595,209.6590273758869,183.96570958576805,213.20950747289567,198.65636038503808,233.57552905303538,184.07056422701575,213.20950747289615,211.97070104624342,237.02115977402136,184.070564227016,213.2095074728961,183.9657095857683,209.65902737588686,206.72363465024105,231.7676476793822,227.48753996112862,232.95295136506664,213.20950747289575,184.07056422701592,236.89945274766183,236.89945274766228,233.57552905303496,213.20950747289578,187.15081213607698,211.7413056736116,237.0037654001705,188.2144939320991,213.20950747289567,213.20950747289587,213.20950747289606,236.89945274766177,236.89945274766237,236.89945274766188,183.9657095857684,206.91803508353195,210.29857469657065,236.89945274766202,183.9657095857683,186.47118656511242,255.29807467094727,213.20950747289598,233.57552905302796,213.20950747289584,190.62759766790515,213.20950747289584,186.36357988967737,213.084460765878,213.20950747289538,270.7930597001919,186.3635798896782,236.8994527476622
