,Staphylococcus aureus_gapfilled_88,Staphylococcus aureus_gapfilled_39,Staphylococcus aureus_gapfilled_56,Staphylococcus aureus_gapfilled_4,Staphylococcus aureus_gapfilled_75,Staphylococcus aureus_gapfilled_37,Staphylococcus aureus_gapfilled_32,Staphylococcus aureus_gapfilled_17,Staphylococcus aureus_gapfilled_20,Staphylococcus aureus_gapfilled_2,Staphylococcus aureus_gapfilled_33,Staphylococcus aureus_gapfilled_59,Staphylococcus aureus_gapfilled_79,Staphylococcus aureus_gapfilled_0,Staphylococcus aureus_gapfilled_57,Staphylococcus aureus_gapfilled_55,Staphylococcus aureus_gapfilled_54,Staphylococcus aureus_gapfilled_82,Staphylococcus aureus_gapfilled_13,Staphylococcus aureus_gapfilled_66,Staphylococcus aureus_gapfilled_60,Staphylococcus aureus_gapfilled_45,Staphylococcus aureus_gapfilled_21,Staphylococcus aureus_gapfilled_15,Staphylococcus aureus_gapfilled_68,Staphylococcus aureus_gapfilled_80,Staphylococcus aureus_gapfilled_58,Staphylococcus aureus_gapfilled_52,Staphylococcus aureus_gapfilled_31,Staphylococcus aureus_gapfilled_94,Staphylococcus aureus_gapfilled_72,Staphylococcus aureus_gapfilled_83,Staphylococcus aureus_gapfilled_91,Staphylococcus aureus_gapfilled_49,Staphylococcus aureus_gapfilled_29,Staphylococcus aureus_gapfilled_95,Staphylococcus aureus_gapfilled_6,Staphylococcus aureus_gapfilled_89,Staphylococcus aureus_gapfilled_76,Staphylococcus aureus_gapfilled_35,Staphylococcus aureus_gapfilled_85,Staphylococcus aureus_gapfilled_5,Staphylococcus aureus_gapfilled_73,Staphylococcus aureus_gapfilled_18,Staphylococcus aureus_gapfilled_3,Staphylococcus aureus_gapfilled_63,Staphylococcus aureus_gapfilled_93,Staphylococcus aureus_gapfilled_30,Staphylococcus aureus_gapfilled_8,Staphylococcus aureus_gapfilled_23,Staphylococcus aureus_gapfilled_24,Staphylococcus aureus_gapfilled_25,Staphylococcus aureus_gapfilled_87,Staphylococcus aureus_gapfilled_47,Staphylococcus aureus_gapfilled_42,Staphylococcus aureus_gapfilled_74,Staphylococcus aureus_gapfilled_22,Staphylococcus aureus_gapfilled_90,Staphylococcus aureus_gapfilled_19,Staphylococcus aureus_gapfilled_70,Staphylococcus aureus_gapfilled_28,Staphylococcus aureus_gapfilled_11,Staphylococcus aureus_gapfilled_78,Staphylococcus aureus_gapfilled_77,Staphylococcus aureus_gapfilled_40,Staphylococcus aureus_gapfilled_10,Staphylococcus aureus_gapfilled_26,Staphylococcus aureus_gapfilled_65,Staphylococcus aureus_gapfilled_12,Staphylococcus aureus_gapfilled_50,Staphylococcus aureus_gapfilled_84,Staphylococcus aureus_gapfilled_86,Staphylococcus aureus_gapfilled_61,Staphylococcus aureus_gapfilled_44,Staphylococcus aureus_gapfilled_62,Staphylococcus aureus_gapfilled_43,Staphylococcus aureus_gapfilled_67,Staphylococcus aureus_gapfilled_71,Staphylococcus aureus_gapfilled_34,Staphylococcus aureus_gapfilled_97,Staphylococcus aureus_gapfilled_46,Staphylococcus aureus_gapfilled_48,Staphylococcus aureus_gapfilled_16,Staphylococcus aureus_gapfilled_38,Staphylococcus aureus_gapfilled_81,Staphylococcus aureus_gapfilled_69,Staphylococcus aureus_gapfilled_1,Staphylococcus aureus_gapfilled_96,Staphylococcus aureus_gapfilled_36,Staphylococcus aureus_gapfilled_64,Staphylococcus aureus_gapfilled_9,Staphylococcus aureus_gapfilled_98,Staphylococcus aureus_gapfilled_53,Staphylococcus aureus_gapfilled_41,Staphylococcus aureus_gapfilled_92,Staphylococcus aureus_gapfilled_27,Staphylococcus aureus_gapfilled_14,Staphylococcus aureus_gapfilled_51,Staphylococcus aureus_gapfilled_99,Staphylococcus aureus_gapfilled_7
93061.5.peg.343,131.73967406750765,122.54727048732393,104.10455742748812,125.05375823892557,124.0721296372603,107.37871348316398,126.55619548502101,140.73199871764663,100.88280996079763,100.87416306503012,106.21481990954676,114.25453237522595,117.81614832516952,109.48603953920521,122.09360053015232,123.7191431449023,114.30450553057233,124.41295614853657,107.51742146466185,131.29058578537524,105.402410212403,103.84843490345258,132.59029085983443,114.80303651332318,139.62457553268436,125.94737763992394,110.92657097920643,126.8988064770485,107.09039502145201,122.91388882180071,124.00281099953519,107.2112986997557,115.0075714434202,106.41989606513172,100.41376265391759,116.22808633495173,107.77005643360818,111.0513985367455,132.2839090350305,104.6326603515911,106.64324333790692,108.26796638757314,100.27531540257311,140.84566995052745,109.2721400603312,99.42698250288346,118.44093882466927,117.06818844618032,132.77302233084146,118.26286559265982,111.7393885894874,105.29084199216992,109.42835449314721,120.90695612048565,124.67322084023606,114.80048011011243,125.83310103812148,109.04145489557503,126.3917593949123,118.69942729065494,105.63165714939164,132.8994012252129,123.39267079110049,114.25235599631449,119.55428345274093,115.36003211114499,115.77980809500046,116.32093086223881,128.2186488852254,127.24358500274924,116.4721159994379,119.30983775211938,103.24040958181925,117.29918457221557,137.97937710981458,101.90608944016977,107.05588687375416,106.08502035748437,128.10563971780311,114.73809136170176,133.38187991089043,111.1447346684015,115.3933730472901,145.01224731300397,112.681484161205,120.8130993164326,106.71924522942334,127.21473661369241,120.90376689534457,105.4456287641946,112.13015600326474,99.60362261807238,120.58246751456008,136.53306567657617,118.36776195737654,115.8971435631889,115.57928392653845,103.7174297208178,107.73525490851233,118.29925065562014
93061.5.peg.2148,131.73967406750765,122.55659880177562,104.90659715845041,125.78395321949836,124.0721296372603,108.61980517173176,126.60819885008749,140.73199871764663,101.665964356119,102.18783192937683,107.4677899931112,115.09367695932507,118.04555603002956,110.81486954741595,122.09752771237243,124.05031242230334,115.42494977539408,124.41295614853657,108.40990939650428,133.12353753763784,106.58587170031227,104.952544576202,132.59029085983443,115.0330287253053,140.2752317881393,125.94737763992394,111.4617492169232,127.13844764575778,107.96918087864067,122.91915222921801,124.00281099953519,107.29896967491455,116.29008142187243,106.51830281367975,101.30091356960705,116.8137347469333,107.77906091704547,112.50482752594138,132.3148028318255,105.38290338296204,106.98419930902027,109.02753492938315,101.11685050179015,140.84566995052745,109.98940452352946,100.67435587246655,118.69856253894679,117.70649051916224,132.81537556875705,118.35282584783295,112.42621438889158,106.48099439921616,109.53135988727726,121.09731464561189,124.68926537734512,115.3100934314927,126.4311572886363,110.57244305983915,126.4884070753947,118.70768128009861,106.20197964054293,133.20298730168108,123.54947964335477,114.72138115164854,119.74305044822044,115.96849971465284,116.45143976026164,117.20534861333769,128.51488692433054,127.24358500274924,117.42518724840845,119.82118942127174,104.40202626823185,118.20059761460581,138.41448610897237,102.67569169405022,108.3552081805514,107.3445034927953,128.10563971780311,115.88899261770814,133.38187991089043,112.90863560192518,116.3811454457702,145.01224731300397,113.54492562410789,121.07889630350081,107.45687556430205,127.21473661369241,121.37955847094894,106.19888851812512,112.34210740508512,100.48946877510092,121.42098006763572,136.53306567657617,119.02003543503741,116.85115078872545,116.00715153903519,104.666988191597,108.60113132247751,119.73570602104124
93061.5.peg.1563,131.73875625505607,122.5565988017756,104.90659715845038,125.78395321949837,124.07212963726013,108.43077210425426,126.60817081582819,140.73199871764646,101.66596435611889,102.17757852680231,107.46444249494199,115.09367695932508,118.04555603002952,110.81486954741594,122.0975277123724,124.05031242230338,115.42494977539408,124.37171768371809,108.40990939650379,132.47249137095488,106.5858717003124,104.95254457620186,132.5902908598346,115.03302872530526,140.15522566465313,125.76925606912035,110.82999672239237,127.12769086206468,107.96918087864064,122.46860427391331,124.00281099953516,107.29896967491455,116.20934846791225,106.51140365627683,101.30091356960708,115.92906126552876,107.77906091704573,112.50482752594142,132.17018858381329,105.35585086623519,106.9841993090202,108.59556807624283,101.1139125911187,140.74531031371723,109.98940452352936,100.67435587246666,118.69856253894672,117.6809268943969,132.5519322332159,118.35282584783269,112.37706789534921,106.48099439921653,109.45883779051161,121.0973146456174,124.6892653773458,115.31009343149387,126.4275808053294,110.57244305983917,126.48406877138537,118.7076812800927,106.20197964054287,133.20298730168176,123.54731241694819,114.7193229204579,119.1978394463431,115.55627246015,116.45143976026154,117.19689301110219,127.81438527820393,126.9315988516767,117.42518724840859,119.82118942127163,104.39017392661917,118.20059761460557,138.17960490489958,102.67569169405016,108.35518114862616,107.34213948563979,128.10563971780311,115.4225702009074,133.3818799108902,112.90721776312705,116.3750846245086,144.29926746741967,113.37834819113283,121.0774618863484,107.45687556430825,127.21162915003146,120.79265569490744,106.1988885181252,112.34210740508516,100.48488717714181,121.38460952009692,135.74201861523213,118.55718888170111,116.85115078872558,116.00715153903519,104.66698819159704,108.5978818362728,119.25703092885587
93061.5.peg.2110,131.68684633662986,122.24729238426,103.96305220903169,125.05757402499951,124.06286159566584,106.89700081306762,126.46843518973795,140.60116180448742,100.82169738334424,100.80543235241554,105.77374937119359,114.24894652107447,117.07191723654348,109.03129173500922,122.09139160117049,123.82917075193063,113.58909688800837,124.34213425433386,105.50018991536008,132.55054762277663,105.15884347933415,103.65275339497572,132.57952962978717,114.39268072963907,139.6735907214158,125.76601233924404,108.38548491475945,125.82775930407068,105.29275641168803,122.88376609243767,123.99264294427637,107.22088774406474,114.58581513948992,106.4314969713242,96.84082080774961,116.68011151892263,107.77906091704568,110.84560832367293,131.3892011036787,100.79171675561632,105.2815962187773,106.39359690143377,98.41697666595009,139.70485083602907,109.08437235388693,99.23757931623796,117.81606548591253,116.36971425711421,132.79542051809105,117.94406897299503,110.44438630921108,105.09797372272915,109.51778630242515,120.26304716128749,124.67837640726631,114.46465569848205,125.76193968438697,109.07196891147537,125.90159897700087,118.55141984802201,105.4346802988918,132.76635397255615,122.71742264541729,112.97413898520104,119.33150016092566,115.36500094478369,115.79444737011175,112.31102437677522,128.39172839085043,126.97199346531436,115.69017595609121,117.98125863319844,103.34844286078089,116.66247216621267,138.3948352521774,101.83390195806156,107.0984428405834,106.10815791220176,128.09757424806276,114.14536479155568,133.17331730802843,111.11929348104921,114.91859789040936,144.9228699321934,110.58992001205453,120.89670701144776,105.3555232209508,127.21056295858803,120.44987935344412,103.4408682815064,111.86477425212402,99.23399097625327,120.59048735909745,136.11070356973454,118.28508228610063,113.83580539338347,114.96467476455133,102.54819418146373,107.39512431944242,118.88022970447021
93061.5.peg.678,0.0,-8.650472183852408e-14,4.30638711280998e-14,3.688966492666385e-13,-5.661148643653783e-13,-4.0896345679573764e-13,1.4906470218108213e-12,2.7872059062472907e-12,1.2779656916211412e-14,2.025941370071771e-14,-9.675896091476554e-14,-2.0195835601271e-15,-1.2758161906476608e-14,1.6164825293557817e-12,2.4433126423099246e-13,-1.2288763754113418e-13,1.4002233539309265e-13,2.4856377883159547e-13,-1.018264854770953e-13,5.57097113977022e-14,-2.1952078167639344e-15,-1.9554071741802215e-13,-1.6744600064864796e-14,-7.370786740230169e-14,-4.7802169897250037e-14,-2.6148821952663926e-14,-1.990560464533777e-13,-9.986648933402384e-12,-1.3723852246537914e-12,1.3166521984660832e-13,-1.055052734295496e-13,-2.8505936236491515e-14,1.42030541840507e-13,-2.152841439184143e-29,-3.109966152649681e-14,1.0448299466047315e-10,-2.5629866667623737e-14,-9.630061702353984e-15,1.3114330954180907e-13,4.5896812592743314e-15,-1.0613441187460031e-13,3.875009724029911e-13,2.2403398203834526e-13,-1.9125422223047627e-11,6.368789119556168e-14,-1.7888058609547264e-14,-1.7883916686324197e-14,-2.871931393513085e-13,1.2252303421333899e-14,4.581165243115343e-14,1.0959973138915244e-15,4.731077667198513e-14,1.5068058986303862e-14,-1.6173773201423386e-12,-7.175733624369585e-14,-8.977427825481975e-14,-2.52315460730063e-13,4.861802758208685e-13,2.1517011517498286e-14,-4.533541806693691e-14,-5.350172891319472e-13,-7.051730040908613e-15,-5.425774187751916e-14,1.2495812734167484e-12,4.172935159367749e-14,3.618953403795288e-14,-4.327347285992645e-13,-6.1441379193868335e-15,-1.6631295644677876e-15,1.0411310244274062e-12,1.6232155125168324e-14,-3.638972285235805e-14,5.77460557000867e-13,-2.652107467032296e-13,4.061318175480636e-12,-1.2258960215520162e-13,8.820455031558674e-14,1.5580003292530217e-14,7.266612911755792e-15,4.465303393529632e-14,-3.4989271484104806e-14,-1.5537187476113062e-14,-9.456792541759148e-14,-9.069268032211489e-12,-1.727377413286682e-13,-7.532209091638464e-14,1.3147868957583243e-11,-1.808962572975239e-15,1.497155057494763e-14,-4.9944039955782e-14,-1.4031706930123554e-14,7.86979667658636e-15,-3.307554199498376e-12,1.7963902789026867e-14,-1.1924271386238319e-14,5.063528440439438e-11,-4.945985954337366e-14,4.785065686252061e-13,4.787837094129675e-14,1.685912706475235e-13
93061.5.peg.1672,129.16339129066404,119.61024947660776,104.23680910992071,124.3097967307348,120.35040958490048,107.13567103391611,124.5008132012477,140.22067771449727,101.63886557285952,100.29505079206135,106.11299737556965,114.51187606393164,115.50022400938367,109.92543858894098,119.70126502308996,120.77467639670586,114.05815522382245,120.23281891532207,107.1294960101013,132.4956468239552,105.0028701783326,104.21676307310857,128.89961798588448,113.35175772158493,137.93081965838272,123.26313837458524,110.88634538000528,124.4752806501593,107.4796971718458,121.02566206444612,122.65574671911078,104.94919902239707,114.16775598262186,105.92930572500883,100.37169306170193,114.16960022146044,107.20545826128611,111.30663959869098,130.8071079619233,105.02755567151024,106.58999243113598,108.10289890339934,100.36389994755649,140.42269355490077,108.83645058398909,99.8383550825687,116.82044416012174,116.59284955560857,132.8153755687568,116.3728363934841,110.10683123751633,105.30102327899324,109.03697021158597,120.33117220606962,120.93608078904977,115.30802357695522,125.28566875427282,108.60082627223693,123.8925239751278,116.70465094762241,105.59770242441415,131.30479819499254,121.52807709252814,113.37286701118674,116.8925559205795,113.98539400667902,113.12614077383714,115.09143179197392,125.91476574336856,124.39637051740013,114.40198408665597,118.67105377152181,102.4688358171885,117.38536658139935,138.41448610897248,101.60465005039467,106.7694863846183,106.38857801979213,127.46815572541699,115.11060814409899,131.2123868658014,111.43986938496579,114.13063705505712,144.6469051613293,111.67084907817413,118.8704366940041,107.00462434713316,126.98751868904692,120.31096718288543,104.72616622671636,111.28681645359552,99.4309208592757,119.54830244581021,133.6919418244529,116.1800659559402,116.43397723077197,114.07787899057976,104.30117543921924,107.45063982871912,118.88480788148009
93061.5.peg.1001,1.5581482447349626e-13,6.183937079472668e-14,-2.2101711127593016e-14,-6.918013686552576e-15,5.8306868680375e-13,-1.563585353376161e-14,-5.049958445393762e-15,1.9527949757856857e-12,9.763173180485928e-14,-2.462333413922565e-13,6.189480603579796e-14,3.112832303332357e-14,3.499078754757771e-14,2.22094587667921e-15,0.0,-1.7761016914195178e-14,-9.217986070991123e-14,-1.651416290333611e-14,-7.066265232354412e-13,-6.957797274923525e-15,3.2762906016307815e-13,-4.034419786855192e-14,4.164975162948842e-13,1.5635244212701339e-12,7.674942704500099e-14,1.1987814206242077e-13,1.468589564584088e-14,-2.5007975075470834e-13,-1.171162017671259e-13,-1.1146648972642183e-12,3.93976078286327e-15,4.586906828961798e-15,-2.225931399691415e-14,-2.582165424925639e-14,-6.609714668236606e-14,1.7609225535855502e-14,3.3722018781443027e-13,1.2135658667239231e-14,3.758772665826742e-14,4.764464208747549e-14,-1.5316997867541625e-13,2.750487920540693e-13,5.625413640685903e-13,-4.217940270435617e-13,1.1307892844783433e-13,-2.3952112294108596e-15,-1.1958322965882515e-13,4.624436602890953e-14,-2.645489562452704e-13,-2.2789880900305154e-13,7.791325683181876e-14,-3.948775893222431e-15,1.493982686919137e-15,1.259760697740115e-13,-1.0526026804168641e-13,1.4417689035536307e-13,1.0983619797481232e-15,-4.358874300256687e-11,-7.096273463693009e-15,-1.849408151157811e-12,-2.275433922492003e-14,2.102801777705137e-15,-3.779603272882943e-14,2.2378863981504844e-11,4.4766953316234896e-13,4.8841207676742276e-14,-3.7988510062941483e-14,6.749075364696742e-13,-1.816600067839138e-14,-4.738727941654701e-13,1.0253632361622046e-12,3.328238132720064e-15,-1.6419451175879216e-13,1.3151071322113624e-13,6.064446887586244e-14,0.0,2.0391178756164777e-14,1.7286145093401642e-13,-7.024846011746048e-29,3.5295753736093666e-13,-3.194452886941671e-13,6.672777734523249e-14,2.9671005811215626e-13,2.351023846542725e-13,-7.211575464451386e-14,1.344581285183775e-13,5.225733623011144e-13,3.4770408334396354e-14,1.726715490616457e-14,3.7444752971345706e-14,-1.2438750822232497e-13,-4.512500716376653e-15,-1.45527991914656e-11,-1.22340807132894e-14,6.750451988348713e-14,2.914249396152251e-14,-3.79438349321456e-14,-4.629328416815047e-14,1.4474856344170324e-13,-3.9116611685456026e-14
93061.5.peg.342,131.73967406750782,122.55659880177592,104.90659715845013,125.78395321950059,124.07212963726033,108.61980517173426,126.60819885008758,140.73199871764655,101.66596435611895,102.18783192940096,107.46778999311097,115.09367695932504,118.04555603002909,110.81486954741588,122.09752771237243,124.05031242230386,115.42494977539393,124.41295614853664,108.40990939650307,133.1235375376376,106.5858717003114,104.95254457620219,132.59029085983425,115.03302872530504,140.2752317881393,125.94737763992399,111.46174921692317,127.1384476457589,107.96918087864061,122.91915222922,124.00281099953561,107.29896967491486,116.29008142187233,106.51830281367954,101.30091356960706,116.81373474693342,107.77906091704548,112.50482752594154,132.31480283182543,105.3829033829622,106.98419930902008,109.027534929383,101.11685050179035,140.8456699505276,109.98940452352961,100.67435587246626,118.69856253894679,117.70649051916234,132.81537556875668,118.35282584783288,112.42621438889147,106.48099439921626,109.53135988727722,121.09731464561163,124.68926537734501,115.31009343149364,126.43115728863582,110.57244305983917,126.48840707539465,118.70768128008655,106.20197964054289,133.20298730168165,123.54947964335466,114.72138115164806,119.74305044822071,115.96849971465315,116.45143976026161,117.20534861333726,128.51488692433057,127.24358500274889,117.42518724840872,119.82118942127168,104.40202626823195,118.20059761460585,138.4144861089724,102.67569169405084,108.3552081805513,107.34450349279462,128.10563971780297,115.88899261770779,133.3818799108903,112.90863560192525,116.3811454457703,145.01224731300482,113.54492562410735,121.07889630350108,107.4568755643123,127.2147366136927,121.37955847094898,106.19888851812543,112.34210740508516,100.48946877510056,121.42098006763632,136.53306567657714,119.02003543503761,116.85115078872535,116.00715153903552,104.66698819159687,108.60113132247717,119.73570602104144
93061.5.peg.2636,131.7396740675079,122.55659880177592,104.90659715845013,125.78395321949829,124.07212963726008,108.61980517173407,126.6081988500875,140.73199871764663,101.66596435611893,102.18783192940086,107.46778999311108,115.09367695932507,118.04555603002908,110.81486954741588,122.09752771237234,124.05031242230385,115.42494977539376,124.41295614853672,108.40990939650321,133.12353753763773,106.58587170031157,104.95254457620213,132.59029085983437,115.03302872530499,140.2752317881393,125.94737763992404,111.46174921692304,127.13844764575933,107.96918087864057,122.91915222921878,124.00281099953656,107.2989696749148,116.29008142187253,106.51830281367945,101.30091356960722,116.81373474693356,107.77906091704564,112.50482752594131,132.3148028318254,105.38290338296173,106.98419930902008,109.027534929383,101.11685050179031,140.8456699505276,109.98940452352971,100.67435587246632,118.69856253894704,117.70649051916237,132.81537556875674,118.35282584783316,112.42621438889141,106.48099439921626,109.531359887277,121.09731464561169,124.68926537734501,115.31009343149412,126.43115728863582,110.57244305983917,126.4884070753947,118.70768128008625,106.20197964054287,133.20298730168167,123.54947964335445,114.72138115164793,119.74305044822071,115.96849971465312,116.45143976026165,117.20534861333762,128.51488692432963,127.24358500274879,117.42518724840866,119.82118942127178,104.40202626823194,118.20059761460585,138.41448610897234,102.6756916940508,108.35520818055123,107.34450349279494,128.105639717803,115.88899261770794,133.38187991089026,112.90863560192521,116.38114544577037,145.01224731300485,113.54492562410732,121.07889630350097,107.4568755643091,127.21473661369271,121.37955847094894,106.19888851812586,112.34210740508512,100.48946877510055,121.42098006763621,136.53306567657776,119.02003543503771,116.85115078872535,116.00715153903515,104.66698819159699,108.60113132247724,119.73570602104147
93061.5.peg.587,131.7396740675079,122.55659880177592,104.90659715845013,125.78395321949829,124.07212963726008,108.61980517173407,126.6081988500875,140.73199871764663,101.66596435611893,102.18783192940086,107.46778999311108,115.09367695932507,118.04555603002908,110.81486954741588,122.09752771237234,124.05031242230385,115.42494977539376,124.41295614853672,108.40990939650321,133.12353753763773,106.58587170031157,104.95254457620213,132.59029085983437,115.03302872530499,140.2752317881393,125.94737763992404,111.46174921692304,127.13844764575933,107.96918087864057,122.91915222921878,124.00281099953656,107.2989696749148,116.29008142187253,106.51830281367945,101.30091356960722,116.81373474693356,107.77906091704564,112.50482752594131,132.3148028318254,105.38290338296173,106.98419930902008,109.027534929383,101.11685050179031,140.8456699505276,109.98940452352971,100.67435587246632,118.69856253894704,117.70649051916237,132.81537556875674,118.35282584783316,112.42621438889141,106.48099439921626,109.531359887277,121.09731464561169,124.68926537734501,115.31009343149412,126.43115728863582,110.57244305983917,126.4884070753947,118.70768128008625,106.20197964054287,133.20298730168167,123.54947964335445,114.72138115164793,119.74305044822071,115.96849971465312,116.45143976026165,117.20534861333762,128.51488692432963,127.24358500274879,117.42518724840866,119.82118942127178,104.40202626823194,118.20059761460585,138.41448610897234,102.6756916940508,108.35520818055123,107.34450349279494,128.105639717803,115.88899261770794,133.38187991089026,112.90863560192521,116.38114544577037,145.01224731300485,113.54492562410732,121.07889630350097,107.4568755643091,127.21473661369271,121.37955847094894,106.19888851812586,112.34210740508512,100.48946877510055,121.42098006763621,136.53306567657776,119.02003543503771,116.85115078872535,116.00715153903515,104.66698819159699,108.60113132247724,119.73570602104147
93061.5.peg.2130,131.7396740675079,122.5565988017758,104.90659715845013,125.78395321949829,124.07212963726008,108.61980517173407,126.6081988500875,140.73199871764663,101.66596435611893,102.18783192940086,107.46778999311108,115.09367695932507,118.04555603002908,110.81486954741588,122.09752771237234,124.05031242230385,115.42494977539376,124.41295614853672,108.40990939650321,133.12353753763773,106.58587170031157,104.95254457620213,132.59029085983437,115.03302872530499,140.2752317881393,125.94737763992404,111.46174921692304,127.13844764575933,107.96918087864057,122.91915222921878,124.00281099953656,107.2989696749148,116.29008142187253,106.51830281367945,101.30091356960722,116.81373474693356,107.77906091704564,112.50482752594131,132.3148028318254,105.38290338296173,106.98419930902008,109.027534929383,101.11685050179031,140.8456699505276,109.98940452352971,100.67435587246632,118.69856253894704,117.70649051916237,132.81537556875674,118.35282584783316,112.42621438889141,106.48099439921626,109.531359887277,121.09731464561169,124.68926537734501,115.31009343149412,126.43115728863582,110.57244305983917,126.4884070753947,118.70768128008625,106.20197964054287,133.20298730168167,123.54947964335445,114.72138115164793,119.74305044822071,115.96849971465312,116.45143976026165,117.20534861333762,128.51488692432963,127.24358500274879,117.42518724840866,119.82118942127178,104.40202626823194,118.20059761460585,138.41448610897234,102.6756916940508,108.35520818055123,107.34450349279494,128.105639717803,115.88899261770794,133.38187991089026,112.90863560192521,116.38114544577037,145.01224731300485,113.54492562410732,121.07889630350097,107.4568755643091,127.21473661369271,121.37955847094894,106.19888851812586,112.34210740508512,100.48946877510055,121.42098006763621,136.53306567657776,119.02003543503746,116.85115078872535,116.00715153903515,104.66698819159699,108.60113132247724,119.73570602104147
93061.5.peg.861,131.7396740675079,122.5565988017758,104.90659715845013,125.78395321949829,124.07212963726008,108.61980517173407,126.6081988500875,140.73199871764663,101.66596435611893,102.18783192940086,107.46778999311108,115.09367695932507,118.04555603002908,110.81486954741588,122.09752771237234,124.05031242230385,115.42494977539376,124.41295614853672,108.40990939650321,133.12353753763773,106.58587170031157,104.95254457620213,132.59029085983437,115.03302872530499,140.2752317881393,125.94737763992404,111.46174921692304,127.13844764575933,107.96918087864057,122.91915222921878,124.00281099953656,107.2989696749148,116.29008142187253,106.51830281367945,101.30091356960722,116.81373474693356,107.77906091704564,112.50482752594131,132.3148028318254,105.38290338296173,106.98419930902008,109.027534929383,101.11685050179031,140.8456699505276,109.98940452352971,100.67435587246632,118.69856253894704,117.70649051916237,132.81537556875674,118.35282584783316,112.42621438889141,106.48099439921626,109.531359887277,121.09731464561169,124.68926537734501,115.31009343149412,126.43115728863582,110.57244305983917,126.4884070753947,118.70768128008625,106.20197964054287,133.20298730168167,123.54947964335445,114.72138115164793,119.74305044822071,115.96849971465312,116.45143976026165,117.20534861333762,128.51488692432963,127.24358500274879,117.42518724840866,119.82118942127178,104.40202626823194,118.20059761460585,138.41448610897234,102.6756916940508,108.35520818055123,107.34450349279494,128.105639717803,115.88899261770794,133.38187991089026,112.90863560192521,116.38114544577037,145.01224731300485,113.54492562410732,121.07889630350097,107.4568755643091,127.21473661369271,121.37955847094894,106.19888851812586,112.34210740508512,100.48946877510055,121.42098006763621,136.53306567657776,119.02003543503746,116.85115078872535,116.00715153903515,104.66698819159699,108.60113132247724,119.73570602104147
93061.5.peg.1310,-5.159535068553988e-12,-1.6343521039493428e-14,3.073335220618663e-13,3.96095725826218e-14,4.937405584082051e-13,-8.366984380817153e-14,-1.6108605317565136e-12,9.715028539058975e-12,5.491129009535265e-12,5.5276113079385824e-12,2.471172265269968e-13,-2.758561941856745e-14,-2.292785080578052e-13,0.0,3.622455849225748e-11,4.8730234758819665e-12,-6.710489729415248e-12,5.697646243953074e-13,9.631165950462905e-13,0.0,-3.165004028375638e-14,-5.942375707209847e-13,-6.967497509079644e-14,1.0158841547388498e-12,-5.595943304334477e-12,-4.858210962774835e-13,5.584786318240161e-12,-1.0903266738172539e-12,7.75182057921723e-14,-5.609173798577222e-12,-8.586946063754705e-15,-1.9021109028486474e-13,4.3432939710438387e-13,1.0823652255546414e-11,4.024087987329375e-14,3.0322604879408094e-12,3.834679444267451e-15,2.9480070321114955e-14,6.687504156870821e-14,-1.967385849966347e-13,9.725198149758597e-14,-9.907413393341073e-12,-9.58962819758167e-13,6.824285308675489e-12,1.101415138767511e-11,2.5267089094090785e-13,-2.1153699493824003e-12,5.479113011337625e-14,-8.441001266341969e-14,2.130085714095608e-12,-9.333659990725546e-12,4.323470502483837e-14,-7.045572570043032e-15,1.5395661242479033e-13,5.945607859682886e-12,5.648753888140048e-12,-1.561565474859973e-13,1.6472251657872735e-13,-1.8391279004808627e-13,0.0,6.461285836929092e-12,1.5547929019890122e-14,8.024060878354302e-14,-1.627990085064218e-14,2.2076533120854712e-13,-1.499395954416376e-14,1.6992431781491171e-12,1.0883551092549885e-11,-1.2916492524720666e-13,9.397711125823895e-13,6.225031955961858e-14,7.461226904076942e-12,1.559566683018548e-13,6.209122658886717e-13,-2.03346967736818e-12,4.173069437572455e-15,2.971941072271875e-14,1.0475078545167909e-12,-6.113190197180846e-14,-9.251225635609034e-13,2.9709176963245213e-13,-1.8793913826699364e-14,-3.3548583256604727e-13,2.1436006920985572e-14,5.971316408644436e-15,1.4719912086706095e-12,-1.110504586514917e-11,2.6465118678500866e-14,-1.0002298792803505e-13,4.662025256608922e-13,-3.227238295775703e-14,1.3264943820587387e-13,2.4886948056057544e-14,3.7371035674212307e-13,-3.542189870052013e-13,-2.398873484013311e-12,1.375620125915731e-13,1.2434847769346778e-27,5.375229376451801e-13,1.0420619399447485e-12
