locus,symbols,datasets,datasetIDs,essentiality status,essentiality consensus
SAOUHSC_01211,rplS,1,359,E,Essential
SAOUHSC_01212,,1,359,NE,Nonessential
SAOUHSC_01213,,1,359,NE,Nonessential
SAOUHSC_01214,rbgA,1,359,E,Essential
SAOUHSC_01215,rnhB,1,359,NE,Nonessential
SAOUHSC_01216,sucC,1,359,E,Essential
SAOUHSC_01218,,1,359,NE,Nonessential
SAOUHSC_01219,,1,359,NE,Nonessential
SAOUHSC_01220,,1,359,NE,Nonessential
SAOUHSC_01221,,1,359,NE,Nonessential
SAOUHSC_01222,,1,359,E,Essential
SAOUHSC_01223,,1,359,NE,Nonessential
SAOUHSC_01224,,1,359,NE,Nonessential
SAOUHSC_01225,,1,359,NE,Nonessential
SAOUHSC_01226,hslU,1,359,NE,Nonessential
SAOUHSC_01228,,1,359,NE,Nonessential
SAOUHSC_01230,,1,359,NE,Nonessential
SAOUHSC_01232,rpsB,1,359,E,Essential
SAOUHSC_01233,,1,359,NE,Nonessential
SAOUHSC_01234,tsf,1,359,E,Essential
SAOUHSC_01235,pyrH,1,359,E,Essential
SAOUHSC_01236,frr,1,359,E,Essential
SAOUHSC_01237,,1,359,E,Essential
SAOUHSC_01238,,1,359,E,Essential
SAOUHSC_01239,,1,359,NE,Nonessential
SAOUHSC_01240,,1,359,E,Essential
SAOUHSC_01241,polC,1,359,E,Essential
SAOUHSC_01242,,1,359,NE,Nonessential
SAOUHSC_01243,nusA,1,359,E,Essential
SAOUHSC_01244,,1,359,E,Essential
SAOUHSC_01245,,1,359,E,Essential
SAOUHSC_01246,infB,1,359,E,Essential
SAOUHSC_01247,rbfA,1,359,NE,Nonessential
SAOUHSC_01248,,1,359,NE,Nonessential
SAOUHSC_01249,,1,359,E,Essential
SAOUHSC_01250,rpsO,1,359,E,Essential
SAOUHSC_01251,,1,359,NE,Nonessential
SAOUHSC_01252,,1,359,E,Essential
SAOUHSC_01253,,1,359,NE,Nonessential
SAOUHSC_01254,,1,359,NE,Nonessential
SAOUHSC_01255,,1,359,NE,Nonessential
SAOUHSC_01256,,1,359,NE,Nonessential
SAOUHSC_01257,,1,359,NE,Nonessential
SAOUHSC_01258,,1,359,NE,Nonessential
SAOUHSC_01259,,1,359,NE,Nonessential
SAOUHSC_01260,,1,359,E,Essential
SAOUHSC_01261,,1,359,NE,Nonessential
SAOUHSC_01262,recA,1,359,NE,Nonessential
SAOUHSC_01263,,1,359,NE,Nonessential
SAOUHSC_01264,,1,359,NE,Nonessential
SAOUHSC_01265,,1,359,NE,Nonessential
SAOUHSC_01266,,1,359,NE,Nonessential
SAOUHSC_01267,,1,359,NE,Nonessential
SAOUHSC_01268,,1,359,NE,Nonessential
SAOUHSC_01269,,1,359,NE,Nonessential
SAOUHSC_01270,,1,359,NE,Nonessential
SAOUHSC_01271,,1,359,NE,Nonessential
SAOUHSC_01272,,1,359,NE,Nonessential
SAOUHSC_01273,mutL,1,359,NE,Nonessential
SAOUHSC_01274,,1,359,NE,Nonessential
SAOUHSC_01275,,1,359,NE,Nonessential
SAOUHSC_01276,glpK,1,359,NE,Nonessential
SAOUHSC_01278,,1,359,NE,Nonessential
SAOUHSC_01279,,1,359,NE,Nonessential
SAOUHSC_01280,miaA,1,359,NE,Nonessential
SAOUHSC_01281,,1,359,NE,Nonessential
SAOUHSC_01282,,1,359,NE,Nonessential
SAOUHSC_01283,,1,359,NE,Nonessential
SAOUHSC_01284,,1,359,NE,Nonessential
SAOUHSC_01285,,1,359,E,Essential
SAOUHSC_01287,,1,359,E,Essential
SAOUHSC_01288,,1,359,NE,Nonessential
SAOUHSC_01289,,1,359,NE,Nonessential
SAOUHSC_01290,,1,359,NE,Nonessential
SAOUHSC_01291,,1,359,NE,Nonessential
SAOUHSC_01292,,1,359,NE,Nonessential
SAOUHSC_01293,,1,359,NE,Nonessential
SAOUHSC_01294,,1,359,NE,Nonessential
SAOUHSC_01295,,1,359,NE,Nonessential
SAOUHSC_01296,,1,359,NE,Nonessential
SAOUHSC_01297,,1,359,NE,Nonessential
SAOUHSC_01298,,1,359,NE,Nonessential
SAOUHSC_01299,,1,359,NE,Nonessential
SAOUHSC_01300,,1,359,NE,Nonessential
SAOUHSC_01301,,1,359,NE,Nonessential
SAOUHSC_01302,,1,359,NE,Nonessential
SAOUHSC_01303,,1,359,NE,Nonessential
SAOUHSC_01304,,1,359,NE,Nonessential
SAOUHSC_01305,,1,359,NE,Nonessential
SAOUHSC_01306,,1,359,NE,Nonessential
SAOUHSC_01307,,1,359,NE,Nonessential
SAOUHSC_01309,,1,359,NE,Nonessential
SAOUHSC_01310,,1,359,NE,Nonessential
SAOUHSC_01311,,1,359,NE,Nonessential
SAOUHSC_01312,,1,359,NE,Nonessential
SAOUHSC_01313,,1,359,NE,Nonessential
SAOUHSC_01314,,1,359,NE,Nonessential
SAOUHSC_01315,,1,359,NE,Nonessential
SAOUHSC_01316,,1,359,NE,Nonessential
SAOUHSC_01317,,1,359,NE,Nonessential
SAOUHSC_01318,,1,359,NE,Nonessential
SAOUHSC_01319,,1,359,NE,Nonessential
SAOUHSC_01320,,1,359,NE,Nonessential
SAOUHSC_01321,,1,359,NE,Nonessential
SAOUHSC_01322,,1,359,NE,Nonessential
SAOUHSC_01323,,1,359,NE,Nonessential
SAOUHSC_01324,,1,359,NE,Nonessential
SAOUHSC_01325,,1,359,NE,Nonessential
SAOUHSC_01326,,1,359,NE,Nonessential
SAOUHSC_01327,,1,359,NE,Nonessential
SAOUHSC_01328,rpmG,1,359,NE,Nonessential
SAOUHSC_01329,rpsN,1,359,NE,Nonessential
SAOUHSC_01330,,1,359,NE,Nonessential
SAOUHSC_01331,,1,359,NE,Nonessential
SAOUHSC_01332,,1,359,NE,Nonessential
SAOUHSC_01333,,1,359,E,Essential
SAOUHSC_01334,,1,359,NE,Nonessential
SAOUHSC_01336,,1,359,NE,Nonessential
SAOUHSC_01337,,1,359,E,Essential
SAOUHSC_01338,,1,359,NE,Nonessential
SAOUHSC_01339,,1,359,NE,Nonessential
SAOUHSC_01340,,1,359,NE,Nonessential
SAOUHSC_01341,,1,359,NE,Nonessential
SAOUHSC_01342,,1,359,NE,Nonessential
SAOUHSC_01343,,1,359,NE,Nonessential
SAOUHSC_01344,,1,359,NE,Nonessential
SAOUHSC_01346,,1,359,NE,Nonessential
SAOUHSC_01347,,1,359,NE,Nonessential
SAOUHSC_01348,,1,359,NE,Nonessential
SAOUHSC_01349,,1,359,NE,Nonessential
SAOUHSC_01350,,1,359,E,Essential
SAOUHSC_01351,,1,359,E,Essential
SAOUHSC_01352,,1,359,E,Essential
SAOUHSC_01353,,1,359,NE,Nonessential
SAOUHSC_01354,,1,359,NE,Nonessential
SAOUHSC_01356,,1,359,NE,Nonessential
SAOUHSC_01357,,1,359,NE,Nonessential
SAOUHSC_01358,,1,359,NE,Nonessential
SAOUHSC_01359,,1,359,E,Essential
SAOUHSC_01360,,1,359,NE,Nonessential
SAOUHSC_01361,,1,359,E,Essential
SAOUHSC_01362,,1,359,E,Essential
SAOUHSC_01363,,1,359,NE,Nonessential
SAOUHSC_01364,,1,359,NE,Nonessential
SAOUHSC_01365,,1,359,NE,Nonessential
SAOUHSC_01366,,1,359,NE,Nonessential
SAOUHSC_01367,,1,359,NE,Nonessential
SAOUHSC_01368,trpD,1,359,NE,Nonessential
SAOUHSC_01369,trpC,1,359,NE,Nonessential
SAOUHSC_01370,,1,359,NE,Nonessential
SAOUHSC_01371,,1,359,NE,Nonessential
SAOUHSC_01372,trpA,1,359,NE,Nonessential
SAOUHSC_01373,,1,359,E,Essential
SAOUHSC_01374,,1,359,E,Essential
SAOUHSC_01375,,1,359,NE,Nonessential
SAOUHSC_01376,,1,359,NE,Nonessential
SAOUHSC_01377,,1,359,NE,Nonessential
SAOUHSC_01378,,1,359,NE,Nonessential
SAOUHSC_01379,,1,359,NE,Nonessential
SAOUHSC_01380,,1,359,NE,Nonessential
SAOUHSC_01381,,1,359,NE,Nonessential
SAOUHSC_01382,,1,359,NE,Nonessential
SAOUHSC_01383,,1,359,NE,Nonessential
SAOUHSC_01384,,1,359,NE,Nonessential
SAOUHSC_01385,,1,359,NE,Nonessential
SAOUHSC_01386,,1,359,NE,Nonessential
SAOUHSC_01387,,1,359,NE,Nonessential
SAOUHSC_01388,,1,359,NE,Nonessential
SAOUHSC_01389,,1,359,NE,Nonessential
SAOUHSC_01390,,1,359,NE,Nonessential
SAOUHSC_01391,,1,359,NE,Nonessential
SAOUHSC_01392,,1,359,NE,Nonessential
SAOUHSC_01394,,1,359,NE,Nonessential
SAOUHSC_01395,,1,359,NE,Nonessential
SAOUHSC_01396,,1,359,NE,Nonessential
SAOUHSC_01397,,1,359,NE,Nonessential
SAOUHSC_01398,,1,359,NE,Nonessential
SAOUHSC_01399,,1,359,NE,Nonessential
SAOUHSC_01400,,1,359,NE,Nonessential
SAOUHSC_01401,,1,359,NE,Nonessential
SAOUHSC_01402,,1,359,NE,Nonessential
SAOUHSC_01403,,1,359,NE,Nonessential
SAOUHSC_01404,,1,359,NE,Nonessential
SAOUHSC_01405,,1,359,NE,Nonessential
SAOUHSC_01406,,1,359,NE,Nonessential
SAOUHSC_01407,,1,359,NE,Nonessential
SAOUHSC_01408,,1,359,NE,Nonessential
SAOUHSC_01409,,1,359,NE,Nonessential
SAOUHSC_01410,,1,359,NE,Nonessential
SAOUHSC_01411,,1,359,NE,Nonessential
SAOUHSC_01412,,1,359,NE,Nonessential
SAOUHSC_01413,,1,359,NE,Nonessential
SAOUHSC_01414,,1,359,NE,Nonessential
SAOUHSC_01415,,1,359,NE,Nonessential
SAOUHSC_01416,,1,359,NE,Nonessential
SAOUHSC_01418,sucA,1,359,NE,Nonessential
SAOUHSC_01419,,1,359,NE,Nonessential
SAOUHSC_01420,,1,359,NE,Nonessential
SAOUHSC_01421,,1,359,NE,Nonessential
SAOUHSC_01422,,1,359,NE,Nonessential
SAOUHSC_01423,,1,359,NE,Nonessential
SAOUHSC_01424,murG,1,359,E,Essential
SAOUHSC_01425,,1,359,NE,Nonessential
SAOUHSC_01427,,1,359,NE,Nonessential
SAOUHSC_01428,,1,359,NE,Nonessential
SAOUHSC_01429,,1,359,NE,Nonessential
SAOUHSC_01430,,1,359,NE,Nonessential
SAOUHSC_01431,,1,359,NE,Nonessential
SAOUHSC_01432,,1,359,NE,Nonessential
SAOUHSC_01433,,1,359,NE,Nonessential
SAOUHSC_01434,,1,359,E,Essential
SAOUHSC_01435,thyA,1,359,E,Essential
SAOUHSC_01436,,1,359,NE,Nonessential
SAOUHSC_01437,,1,359,NE,Nonessential
SAOUHSC_01438,,1,359,NE,Nonessential
SAOUHSC_01439,,1,359,NE,Nonessential
SAOUHSC_01440,,1,359,NE,Nonessential
SAOUHSC_01441,,1,359,NE,Nonessential
SAOUHSC_01442,,1,359,NE,Nonessential
SAOUHSC_01443,,1,359,NE,Nonessential
SAOUHSC_01447,,1,359,NE,Nonessential
SAOUHSC_01448,,1,359,NE,Nonessential
SAOUHSC_01450,,1,359,NE,Nonessential
SAOUHSC_01451,,1,359,NE,Nonessential
SAOUHSC_01452,,1,359,NE,Nonessential
SAOUHSC_01454,,1,359,NE,Nonessential
SAOUHSC_01455,,1,359,NE,Nonessential
SAOUHSC_01456,,1,359,NE,Nonessential
SAOUHSC_01458,,1,359,NE,Nonessential
SAOUHSC_01459,,1,359,NE,Nonessential
SAOUHSC_01460,,1,359,NE,Nonessential
SAOUHSC_01462,,1,359,E,Essential
SAOUHSC_01463,,1,359,NE,Nonessential
SAOUHSC_01464,,1,359,NE,Nonessential
SAOUHSC_01465,,1,359,NE,Nonessential
SAOUHSC_01466,recU,1,359,E,Essential
SAOUHSC_01467,,1,359,E,Essential
SAOUHSC_01468,,1,359,NE,Nonessential
SAOUHSC_01469,,1,359,NE,Nonessential
SAOUHSC_01470,,1,359,E,Essential
SAOUHSC_01471,asnC,1,359,NE,Nonessential
SAOUHSC_01472,,1,359,NE,Nonessential
SAOUHSC_01473,,1,359,E,Essential
SAOUHSC_01474,,1,359,E,Essential
SAOUHSC_01475,,1,359,NE,Nonessential
SAOUHSC_01476,,1,359,NE,Nonessential
SAOUHSC_01477,,1,359,E,Essential
SAOUHSC_01478,,1,359,NE,Nonessential
SAOUHSC_01479,,1,359,NE,Nonessential
SAOUHSC_01480,,1,359,NE,Nonessential
SAOUHSC_01481,,1,359,NE,Nonessential
SAOUHSC_01482,aroB,1,359,NE,Nonessential
SAOUHSC_01483,,1,359,NE,Nonessential
SAOUHSC_01484,,1,359,NE,Nonessential
SAOUHSC_01485,ndk,1,359,NE,Nonessential
SAOUHSC_01486,,1,359,NE,Nonessential
SAOUHSC_01487,ubiE,1,359,NE,Nonessential
SAOUHSC_01488,,1,359,NE,Nonessential
SAOUHSC_01489,,1,359,NE,Nonessential
SAOUHSC_01490,,1,359,E,Essential
SAOUHSC_01491,gpsA,1,359,NE,Nonessential
SAOUHSC_01492,engA,1,359,E,Essential
SAOUHSC_01493,rpsA,1,359,NE,Nonessential
SAOUHSC_01494,,1,359,NE,Nonessential
SAOUHSC_01495,,1,359,NE,Nonessential
SAOUHSC_01496,cmk,1,359,E,Essential
SAOUHSC_01497,,1,359,NE,Nonessential
SAOUHSC_01499,,1,359,NE,Nonessential
SAOUHSC_01500,,1,359,NE,Nonessential
SAOUHSC_01501,,1,359,E,Essential
SAOUHSC_01502,,1,359,NE,Nonessential
SAOUHSC_01503,,1,359,NE,Nonessential
SAOUHSC_01504,,1,359,E,Essential
SAOUHSC_01505,,1,359,NE,Nonessential
SAOUHSC_01507,,1,359,NE,Nonessential
SAOUHSC_01508,,1,359,NE,Nonessential
SAOUHSC_01510,,1,359,NE,Nonessential
SAOUHSC_01511,,1,359,NE,Nonessential
SAOUHSC_01512,,1,359,NE,Nonessential
SAOUHSC_01513,,1,359,NE,Nonessential
SAOUHSC_01514,,1,359,NE,Nonessential
SAOUHSC_01515,,1,359,NE,Nonessential
SAOUHSC_01516,,1,359,NE,Nonessential
SAOUHSC_01517,,1,359,NE,Nonessential
SAOUHSC_01518,,1,359,NE,Nonessential
SAOUHSC_01519,,1,359,NE,Nonessential
SAOUHSC_01520,,1,359,NE,Nonessential
SAOUHSC_01521,,1,359,NE,Nonessential
SAOUHSC_01522,,1,359,NE,Nonessential
SAOUHSC_01523,,1,359,NE,Nonessential
SAOUHSC_01524,,1,359,NE,Nonessential
SAOUHSC_01525,,1,359,NE,Nonessential
SAOUHSC_01526,,1,359,NE,Nonessential
SAOUHSC_01527,,1,359,NE,Nonessential
SAOUHSC_01528,,1,359,NE,Nonessential
SAOUHSC_01529,,1,359,NE,Nonessential
SAOUHSC_01530,,1,359,NE,Nonessential
SAOUHSC_01531,,1,359,NE,Nonessential
SAOUHSC_01532,,1,359,NE,Nonessential
SAOUHSC_01533,,1,359,NE,Nonessential
SAOUHSC_01535,,1,359,NE,Nonessential
SAOUHSC_01536,,1,359,NE,Nonessential
SAOUHSC_01537,,1,359,NE,Nonessential
SAOUHSC_01538,,1,359,NE,Nonessential
SAOUHSC_01539,,1,359,NE,Nonessential
SAOUHSC_01540,,1,359,NE,Nonessential
SAOUHSC_01541,,1,359,NE,Nonessential
SAOUHSC_01542,,1,359,NE,Nonessential
SAOUHSC_01543,,1,359,NE,Nonessential
SAOUHSC_01544,,1,359,NE,Nonessential
SAOUHSC_01545,,1,359,NE,Nonessential
SAOUHSC_01546,,1,359,NE,Nonessential
SAOUHSC_01547,,1,359,NE,Nonessential
SAOUHSC_01548,,1,359,NE,Nonessential
SAOUHSC_01549,,1,359,NE,Nonessential
SAOUHSC_01550,,1,359,NE,Nonessential
SAOUHSC_01551,,1,359,NE,Nonessential
SAOUHSC_01552,,1,359,NE,Nonessential
SAOUHSC_01553,,1,359,NE,Nonessential
SAOUHSC_01554,,1,359,NE,Nonessential
SAOUHSC_01555,,1,359,NE,Nonessential
SAOUHSC_01556,,1,359,NE,Nonessential
SAOUHSC_01557,,1,359,NE,Nonessential
SAOUHSC_01558,,1,359,NE,Nonessential
SAOUHSC_01559,,1,359,NE,Nonessential
SAOUHSC_01560,,1,359,NE,Nonessential
SAOUHSC_01561,,1,359,NE,Nonessential
SAOUHSC_01562,,1,359,NE,Nonessential
SAOUHSC_01563,,1,359,NE,Nonessential
SAOUHSC_01565,,1,359,NE,Nonessential
SAOUHSC_01566,,1,359,NE,Nonessential
SAOUHSC_01567,,1,359,NE,Nonessential
SAOUHSC_01568,,1,359,NE,Nonessential
SAOUHSC_01569,,1,359,NE,Nonessential
SAOUHSC_01570,,1,359,NE,Nonessential
SAOUHSC_01571,,1,359,NE,Nonessential
SAOUHSC_01572,,1,359,NE,Nonessential
SAOUHSC_01573,,1,359,NE,Nonessential
SAOUHSC_01574,,1,359,NE,Nonessential
SAOUHSC_01575,,1,359,NE,Nonessential
SAOUHSC_01576,,1,359,NE,Nonessential
SAOUHSC_01577,,1,359,NE,Nonessential
SAOUHSC_01578,,1,359,NE,Nonessential
SAOUHSC_01579,,1,359,NE,Nonessential
SAOUHSC_01580,,1,359,NE,Nonessential
SAOUHSC_01582,,1,359,NE,Nonessential
SAOUHSC_01583,,1,359,NE,Nonessential
SAOUHSC_01584,,1,359,NE,Nonessential
SAOUHSC_01585,,1,359,NE,Nonessential
SAOUHSC_01586,,1,359,NE,Nonessential
SAOUHSC_01587,,1,359,NE,Nonessential
SAOUHSC_01588,,1,359,NE,Nonessential
SAOUHSC_01589,,1,359,NE,Nonessential
SAOUHSC_01590,,1,359,NE,Nonessential
SAOUHSC_01591,,1,359,NE,Nonessential
SAOUHSC_01592,,1,359,E,Essential
SAOUHSC_01593,,1,359,NE,Nonessential
SAOUHSC_01594,,1,359,NE,Nonessential
SAOUHSC_01595,,1,359,NE,Nonessential
SAOUHSC_01596,,1,359,NE,Nonessential
SAOUHSC_01597,,1,359,NE,Nonessential
SAOUHSC_01598,,1,359,E,Essential
SAOUHSC_01599,,1,359,E,Essential
SAOUHSC_01600,,1,359,NE,Nonessential
SAOUHSC_01601,,1,359,NE,Nonessential
SAOUHSC_01602,,1,359,NE,Nonessential
SAOUHSC_01603,,1,359,NE,Nonessential
SAOUHSC_01604,,1,359,NE,Nonessential
SAOUHSC_01605,,1,359,E,Essential
SAOUHSC_01606,,1,359,NE,Nonessential
SAOUHSC_01607,,1,359,NE,Nonessential
SAOUHSC_01608,,1,359,NE,Nonessential
SAOUHSC_01609,,1,359,NE,Nonessential
SAOUHSC_01610,,1,359,NE,Nonessential
SAOUHSC_01611,,1,359,NE,Nonessential
SAOUHSC_01612,,1,359,NE,Nonessential
SAOUHSC_01613,,1,359,NE,Nonessential
SAOUHSC_01614,,1,359,NE,Nonessential
SAOUHSC_01615,,1,359,NE,Nonessential
SAOUHSC_01617,,1,359,NE,Nonessential
SAOUHSC_01618,,1,359,NE,Nonessential
SAOUHSC_01619,,1,359,NE,Nonessential
SAOUHSC_01620,xseA,1,359,NE,Nonessential
SAOUHSC_01621,nusB,1,359,NE,Nonessential
SAOUHSC_01622,,1,359,NE,Nonessential
SAOUHSC_01623,,1,359,E,Essential
SAOUHSC_01624,,1,359,E,Essential
SAOUHSC_01625,,1,359,E,Essential
SAOUHSC_01626,,1,359,NE,Nonessential
SAOUHSC_01627,,1,359,E,Essential
SAOUHSC_01628,,1,359,NE,Nonessential
SAOUHSC_01629,,1,359,NE,Nonessential
SAOUHSC_01630,,1,359,NE,Nonessential
SAOUHSC_01632,,1,359,NE,Nonessential
SAOUHSC_01633,,1,359,NE,Nonessential
SAOUHSC_01634,gcvT,1,359,NE,Nonessential
SAOUHSC_01635,,1,359,NE,Nonessential
SAOUHSC_01636,,1,359,NE,Nonessential
SAOUHSC_01637,,1,359,NE,Nonessential
SAOUHSC_01638,,1,359,NE,Nonessential
SAOUHSC_01639,,1,359,NE,Nonessential
SAOUHSC_01640,,1,359,NE,Nonessential
SAOUHSC_01641,,1,359,NE,Nonessential
SAOUHSC_01643,,1,359,NE,Nonessential
SAOUHSC_01644,,1,359,NE,Nonessential
SAOUHSC_01645,,1,359,NE,Nonessential
SAOUHSC_01646,,1,359,NE,Nonessential
SAOUHSC_01647,,1,359,NE,Nonessential
SAOUHSC_01648,,1,359,NE,Nonessential
SAOUHSC_01649,,1,359,NE,Nonessential
SAOUHSC_01650,,1,359,NE,Nonessential
SAOUHSC_01651,rpmG,1,359,NE,Nonessential
SAOUHSC_01652,,1,359,NE,Nonessential
SAOUHSC_01653,,1,359,NE,Nonessential
SAOUHSC_01655,,1,359,NE,Nonessential
SAOUHSC_01656,,1,359,NE,Nonessential
SAOUHSC_01657,,1,359,NE,Nonessential
SAOUHSC_01658,,1,359,NE,Nonessential
SAOUHSC_01659,,1,359,NE,Nonessential
SAOUHSC_01660,,1,359,NE,Nonessential
SAOUHSC_01661,,1,359,E,Essential
SAOUHSC_01662,,1,359,E,Essential
SAOUHSC_01663,,1,359,E,Essential
SAOUHSC_01664,,1,359,NE,Nonessential
SAOUHSC_01665,,1,359,NE,Nonessential
SAOUHSC_01666,,1,359,E,Essential
SAOUHSC_01667,,1,359,NE,Nonessential
SAOUHSC_01668,era,1,359,E,Essential
SAOUHSC_01669,,1,359,NE,Nonessential
SAOUHSC_01670,,1,359,NE,Nonessential
SAOUHSC_01671,,1,359,NE,Nonessential
SAOUHSC_01672,,1,359,E,Essential
SAOUHSC_01673,,1,359,NE,Nonessential
SAOUHSC_01675,,1,359,NE,Nonessential
SAOUHSC_01676,,1,359,NE,Nonessential
SAOUHSC_01677,,1,359,NE,Nonessential
SAOUHSC_01678,rpsU,1,359,E,Essential
SAOUHSC_01679,,1,359,NE,Nonessential
SAOUHSC_01680,,1,359,NE,Nonessential
SAOUHSC_01681,prmA,1,359,NE,Nonessential
SAOUHSC_01682,,1,359,E,Essential
SAOUHSC_01683,dnaK,1,359,E,Essential
SAOUHSC_01684,,1,359,E,Essential
SAOUHSC_01685,,1,359,NE,Nonessential
SAOUHSC_01686,,1,359,NE,Nonessential
SAOUHSC_01687,,1,359,NE,Nonessential
SAOUHSC_01688,,1,359,NE,Nonessential
SAOUHSC_01689,rpsT,1,359,NE,Nonessential
SAOUHSC_01690,holA,1,359,E,Essential
SAOUHSC_01691,,1,359,NE,Nonessential
SAOUHSC_01692,,1,359,NE,Nonessential
SAOUHSC_01693,,1,359,NE,Nonessential
SAOUHSC_01694,,1,359,NE,Nonessential
SAOUHSC_01695,,1,359,NE,Nonessential
SAOUHSC_01696,,1,359,NE,Nonessential
SAOUHSC_01697,,1,359,E,Essential
SAOUHSC_01698,,1,359,NE,Nonessential
SAOUHSC_01699,,1,359,NE,Nonessential
SAOUHSC_01700,,1,359,E,Essential
SAOUHSC_01701,,1,359,E,Essential
SAOUHSC_01702,,1,359,NE,Nonessential
SAOUHSC_01703,,1,359,NE,Nonessential
SAOUHSC_01704,,1,359,NE,Nonessential
SAOUHSC_01705,,1,359,NE,Nonessential
SAOUHSC_01706,,1,359,NE,Nonessential
SAOUHSC_01707,,1,359,NE,Nonessential
SAOUHSC_01708,,1,359,NE,Nonessential
SAOUHSC_01709,,1,359,NE,Nonessential
SAOUHSC_01710,,1,359,NE,Nonessential
SAOUHSC_01711,,1,359,NE,Nonessential
SAOUHSC_01712,,1,359,NE,Nonessential
SAOUHSC_01714,greA,1,359,E,Essential
SAOUHSC_01715,,1,359,NE,Nonessential
SAOUHSC_01716,,1,359,NE,Nonessential
SAOUHSC_01717,,1,359,NE,Nonessential
SAOUHSC_01718,,1,359,NE,Nonessential
SAOUHSC_01719,,1,359,NE,Nonessential
SAOUHSC_01720,,1,359,E,Essential
SAOUHSC_01721,,1,359,E,Essential
SAOUHSC_01722,alaS,1,359,E,Essential
SAOUHSC_01723,,1,359,NE,Nonessential
SAOUHSC_01724,,1,359,NE,Nonessential
SAOUHSC_01725,,1,359,E,Essential
SAOUHSC_01726,,1,359,E,Essential
SAOUHSC_01727,,1,359,E,Essential
SAOUHSC_01728,,1,359,NE,Nonessential
SAOUHSC_01729,,1,359,NE,Nonessential
SAOUHSC_01730,,1,359,NE,Nonessential
SAOUHSC_01732,,1,359,NE,Nonessential
SAOUHSC_01733,,1,359,NE,Nonessential
SAOUHSC_01734,,1,359,NE,Nonessential
SAOUHSC_01735,,1,359,NE,Nonessential
SAOUHSC_01736,,1,359,NE,Nonessential
SAOUHSC_01737,aspS,1,359,E,Essential
SAOUHSC_01738,hisS,1,359,E,Essential
SAOUHSC_01739,,1,359,E,Essential
SAOUHSC_01741,,1,359,E,Essential
SAOUHSC_01742,,1,359,E,Essential
SAOUHSC_01743,,1,359,NE,Nonessential
SAOUHSC_01744,,1,359,NE,Nonessential
SAOUHSC_01746,,1,359,E,Essential
SAOUHSC_01747,,1,359,NE,Nonessential
SAOUHSC_01748,tgt,1,359,NE,Nonessential
SAOUHSC_01749,queA,1,359,NE,Nonessential
SAOUHSC_01750,ruvB,1,359,E,Essential
SAOUHSC_01751,ruvA,1,359,E,Essential
SAOUHSC_01752,,1,359,NE,Nonessential
SAOUHSC_01753,obgE,1,359,E,Essential
SAOUHSC_01755,rpmA,1,359,E,Essential
SAOUHSC_01756,,1,359,E,Essential
SAOUHSC_01757,rplU,1,359,E,Essential
SAOUHSC_01758,,1,359,NE,Nonessential
SAOUHSC_01759,,1,359,NE,Nonessential
SAOUHSC_01760,,1,359,NE,Nonessential
SAOUHSC_01761,,1,359,NE,Nonessential
SAOUHSC_01762,,1,359,NE,Nonessential
SAOUHSC_01763,radC,1,359,NE,Nonessential
SAOUHSC_01764,,1,359,NE,Nonessential
SAOUHSC_01765,,1,359,NE,Nonessential
SAOUHSC_01766,,1,359,E,Essential
SAOUHSC_01767,valS,1,359,E,Essential
SAOUHSC_01768,,1,359,NE,Nonessential
SAOUHSC_01769,,1,359,NE,Nonessential
SAOUHSC_01770,,1,359,E,Essential
SAOUHSC_01771,,1,359,NE,Nonessential
SAOUHSC_01772,,1,359,NE,Nonessential
SAOUHSC_01773,,1,359,NE,Nonessential
SAOUHSC_01774,hemC,1,359,NE,Nonessential
SAOUHSC_01775,,1,359,NE,Nonessential
SAOUHSC_01776,hemA,1,359,NE,Nonessential
SAOUHSC_01777,engB,1,359,E,Essential
SAOUHSC_01778,clpX,1,359,NE,Nonessential
SAOUHSC_01779,tig,1,359,NE,Nonessential
SAOUHSC_01780,,1,359,NE,Nonessential
SAOUHSC_01781,,1,359,NE,Nonessential
SAOUHSC_01782,,1,359,E,Essential
SAOUHSC_01783,,1,359,NE,Nonessential
SAOUHSC_01784,rplT,1,359,E,Essential
SAOUHSC_01785,rpmI,1,359,E,Essential
SAOUHSC_01786,infC,1,359,E,Essential
SAOUHSC_01787,,1,359,E,Essential
SAOUHSC_01788,thrS,1,359,E,Essential
SAOUHSC_01789,,1,359,NE,Nonessential
SAOUHSC_01791,,1,359,E,Essential
SAOUHSC_01792,,1,359,E,Essential
SAOUHSC_01793,nrdR,1,359,NE,Nonessential
SAOUHSC_01794,,1,359,NE,Nonessential
SAOUHSC_01795,coaE,1,359,E,Essential
SAOUHSC_01796,,1,359,NE,Nonessential
SAOUHSC_01797,,1,359,NE,Nonessential
SAOUHSC_01798,,1,359,NE,Nonessential
SAOUHSC_01799,,1,359,NE,Nonessential
SAOUHSC_01800,,1,359,NE,Nonessential
SAOUHSC_01801,,1,359,NE,Nonessential
SAOUHSC_01802,,1,359,NE,Nonessential
SAOUHSC_01803,,1,359,NE,Nonessential
SAOUHSC_01804,,1,359,NE,Nonessential
SAOUHSC_01805,,1,359,NE,Nonessential
SAOUHSC_01806,,1,359,E,Essential
SAOUHSC_01807,,1,359,E,Essential
SAOUHSC_01808,,1,359,E,Essential
SAOUHSC_01809,,1,359,E,Essential
