,Stenotrophomonas maltophilia_gapfilled_0,Stenotrophomonas maltophilia_gapfilled_3
rxn02015_c,164.55185676108945,164.55185676108715
rxn00509_c,164.55185676108945,164.55185676108715
EX_cpd03847_e,164.55185676108522,164.55185676108732
rxn06570_c,164.55185676108522,164.55185676108732
rxn06591_c,164.55185676108522,164.55185676108732
rxn00237_c,-3.132791619417943e-12,8.720719533613688e-11
rxn05384_c,0.0,4.4607261041502243e-13
rxn00371_c,164.5518567610869,164.55185676108468
rxn08298_c,164.5518567610869,164.55185676108468
rxn03901_c,-9.123786599589981e-14,2.881704203069088e-14
rxn02460_c,164.55185676108636,164.55185676108616
rxn04737_c,164.55185676108636,164.55185676108616
rxn03919_c,-4.3292675760501274e-30,-7.363204281595956e-15
rxn00775_c,164.55185676108468,164.55185676108525
rxn01843_c,164.55185676108468,164.55185676108525
EX_cpd00268_e,164.55185676108468,164.55185676108525
rxn10235_c,164.55185676108468,164.55185676108525
rxn02989_c,164.55185676108468,164.55185676108525
rxn01854_c,164.55185676108468,164.55185676108525
rxn03333_c,164.55185676108468,164.55185676108525
rxn05458_c,164.55185676108468,164.55185676108525
rxn06586_c,163.11248388548887,163.112483885477
rxn01462_c,164.55185676108673,164.55185676108624
rxn00552_c,164.55185676108673,164.55185676108624
rxn05364_c,3.5723936707512947e-14,-8.07377129712823e-13
rxn07734_c,164.5518567610864,164.55185676108673
rxn01219_c,164.5518567610864,164.55185676108673
rxn00650_c,164.55185676108638,164.55185676108627
rxn01682_c,164.55185676108638,164.55185676108627
EX_cpd00001_e,164.55185676108562,164.55185676108653
rxn00346_c,164.55185676108562,164.55185676108653
rxn01995_c,164.55185676108562,164.55185676108653
rxn09296_c,164.55185676108562,164.55185676108653
rxn02175_c,164.55185676108562,164.55185676108653
rxn08310_c,164.55185676108562,164.55185676108653
rxn05488_c,164.55185676108562,164.5518567610872
rxn02115_c,164.55185676108562,164.5518567610872
rxn08438_c,164.55185676108562,164.5518567610872
rxn01117_c,-3.0572089455905316e-13,1.5473855484949546e-13
rxn03245_c,164.55185676108636,164.55185676108565
rxn02003_c,2.1362401447550844e-13,-3.896046262069018e-14
rxn05566_c,164.55185676108408,164.5518567610861
rxn05298_c,164.55185676108408,164.55185676108655
rxn07431_c,164.55185676108408,164.55185676108655
rxn02063_c,164.55185676108408,164.55185676108655
EX_cpd00264_e,164.53987991803604,164.53987991803865
rxn07885_c,164.55185676108408,164.55185676108655
rxn00390_c,164.55185676108408,164.55185676108655
rxn01210_c,164.55185676108408,164.55185676108655
rxn06760_c,164.55185676108408,164.55185676108655
rxn00199_c,164.55185676108408,164.55185676108582
rxn13784_c,8.797715218439337e-14,-1.4593060482371238e-13
rxn01986_c,164.55185676108533,164.55185676108755
rxn03893_c,4.467008372094038e-14,3.212139939402733e-13
rxn00908_c,164.55185676108644,164.55185676108624
rxn12845_c,164.55185676108644,164.55185676108636
EX_cpd10516_e,-2.0311782805557527e-14,-4.215154731375946e-12
rxn11710_c,164.55185676108604,164.5518567610853
EX_cpd11606_e,164.43216673493578,164.4082496208005
rxn08295_c,164.5518567610859,164.5518567610853
rxn02475_c,0.0,-4.829444269872882e-13
rxn10228_c,164.5518567610864,164.55185676108638
rxn00807_c,164.5518567610864,164.5518567610862
rxn08615_c,164.5518567610864,164.5518567610862
rxn03244_c,164.5518567610864,164.5518567610862
rxn08708_c,-4.130785807795234e-15,-4.248701528226837e-14
rxn00394_c,164.55185676108596,164.55185676108587
rxn12642_c,164.55185676108596,164.55185676108587
rxn11809_c,164.55185676108596,164.55185676108587
rxn09978_c,164.55185676108596,164.55185676108587
rxn06759_c,164.55185676108596,164.55185676108587
rxn00671_c,164.55185676108596,164.55185676108587
rxn05358_c,2.821239106663841e-14,7.473669337981694e-14
rxn38907_c,164.55185676108636,164.5518567610868
rxn05398_c,1.1140880511335736e-13,-2.1612426475521424e-13
rxn03511_c,0.0,1.2006903597511903e-13
EX_cpd00035_e,164.5518567610865,164.55185676108704
rxn01243_c,164.55185676108655,164.55185676108712
rxn03061_c,164.55185676108684,164.55185676108712
rxn06690_c,164.55185676108684,164.55185676108712
rxn05346_c,164.55185676108684,164.55185676108712
rxn07680_c,164.55185676108684,164.55185676108712
rxn02228_c,164.55185676108684,164.55185676108712
rxn01973_c,164.55185676108604,164.55185676108331
rxn05616_c,164.53987991803808,164.53987991803692
rxn01492_c,164.5518567610861,164.55185676108852
rxn00406_c,164.5518567610861,164.55185676108852
rxn04726_c,164.5518567610861,164.55185676108852
rxn00314_c,164.5518567610861,164.55185676108852
rxn05183_c,164.5518567610861,164.55185676108852
rxn04278_c,164.5518567610861,164.55185676108852
rxn02264_c,164.5518567610861,164.55185676108852
rxn00692_c,164.55185676108258,164.55185676108874
rxn10010_c,164.55185676108258,164.55185676108874
rxn00299_c,164.5518567610825,164.55185676108874
rxn05501_c,164.5518567610825,164.55185676108874
rxn05824_c,164.5518567610825,164.55185676108874
rxn05455_c,164.5518567610825,164.55185676108874
rxn11725_c,164.5518567610825,164.55185676108874
rxn10214_c,1.1309512633388497e-13,2.3358631031336592e-14
rxn03848_c,164.55185676108624,164.5518567610861
rxn12645_c,164.55185676108624,164.5518567610861
rxn01146_c,164.55185676108624,164.5518567610861
EX_cpd03696_e,164.55185676108624,164.5518567610861
rxn00147_c,164.55185676108624,164.5518567610861
rxn00409_c,164.55185676108613,164.55185676108658
rxn05092_c,164.55185676108613,164.55185676108658
rxn02835_c,2.4099717772254974e-13,-1.4112353841211214e-12
rxn14054_c,164.551856761087,164.55185676108644
rxn10013_c,164.551856761087,164.55185676108565
rxn10212_c,164.551856761087,164.55185676108565
rxn01513_c,4.995563805154932e-14,-1.6467623452901662e-14
rxn10255_c,164.55185676108638,164.55185676108619
rxn08128_c,164.55185676108616,164.55185676108619
rxn02680_c,164.55185676108616,164.55185676108619
rxn02005_c,164.5518567610862,164.5518567610858
rxn00953_c,164.5518567610862,164.5518567610858
rxn01485_c,164.5518567610862,164.5518567610858
rxn03951_c,164.5518567610862,164.5518567610858
rxn09448_c,164.5518567610862,164.5518567610858
rxn02304_c,3.382916490877287e-14,3.570788774131877e-12
rxn02320_c,1.0736101336840287e-13,-6.665472378379504e-13
rxn12643_c,164.55185676108545,164.551856761087
rxn06728_c,164.55185676108545,164.551856761087
rxn05395_c,-4.219075895943554e-12,-8.935318093215868e-14
rxn10336_c,-1.8081753839758088e-12,-1.7870636186431735e-13
rxn00077_c,164.5518567610865,164.5518567611129
EX_cpd03845_e,164.5518567610865,164.5518567611129
rxn01807_c,164.5518567610865,164.5518567611129
rxn05655_c,164.5518567610865,164.5518567611129
rxn00085_c,164.5518567610866,164.551856761086
rxn01977_c,164.5518567610866,164.55185676108675
rxn00704_c,164.5518567610865,164.55185676108616
rxn00166_c,164.5518567610866,164.5518567610862
rxn01486_c,1.148190169424232e-13,3.3115580370919497e-13
rxn05347_c,164.55185676108636,164.55185676108417
EX_cpd00130_e,164.55185676108636,164.55185676108417
rxn12637_c,164.55185676108636,164.55185676108417
rxn00351_c,164.55185676108636,164.55185676108417
rxn00461_c,4.3201362459252693e-13,-2.8209653232378878e-14
rxn00193_c,1.7673284642421557e-13,2.2077119920992166e-14
rxn10344_c,164.55185676108582,164.5518567611039
rxn00806_c,-2.849765346361073e-13,2.000334350417216e-13
rxn00056_c,-1.8998435642407154e-13,2.136720783400208e-13
rxn10484_c,164.55185676108647,164.55185676108616
rxn08308_c,164.55185676108647,164.55185676108616
rxn04744_c,164.55185676108647,164.55185676108616
rxn03130_c,7.222722131208395e-13,-6.394318987411925e-14
rxn00763_c,164.55185676108619,164.55185676114456
rxn08527_c,164.5518567610861,164.5518567611116
rxn00392_c,-1.2903090650823855e-13,-1.4201662901790994e-14
rxn03247_c,164.551856761087,164.5518567610864
rxn04760_c,164.551856761087,164.5518567610864
EX_cpd00793_e,164.5039598473703,164.50395984736966
rxn02774_c,-2.4374508670533544e-13,-1.4181798730764902e-14
rxn00892_c,164.55185676108806,164.55185676109167
rxn05116_c,164.55185676108806,164.5518567610954
rxn02792_c,164.55185676108806,164.5518567610954
rxn09225_c,-8.008202357574104e-14,-4.349450756974422e-14
rxn06098_c,164.55185676108684,164.55185676108616
rxn03916_c,-1.087024034626464e-14,2.5937804345562516e-13
rxn10012_c,164.55185676108687,164.55185676106908
rxn11718_c,164.55185676108687,164.55185676106908
rxn04996_c,164.55185676108687,164.55185676106908
EX_cpd00082_e,164.55185676108687,164.55185676122952
rxn05367_c,0.0,-3.066410309418888e-14
rxn00710_c,-6.418302659076365e-13,-6.899423196192498e-14
rxn01269_c,164.5518567610861,164.5518567610862
rxn03971_c,164.5518567610861,164.5518567610862
rxn05206_c,164.52790481832326,164.52790481832332
rxn00117_c,164.5518567610858,164.55185676108638
rxn12224_c,-1.4719763504561672e-12,-2.589403501180492e-12
EX_cpd00149_e,1.5056754279539315e-15,0.0
rxn00717_c,164.55185676108573,164.55185676108613
rxn05467_c,164.55185676108533,164.55185676108607
rxn01068_c,162.93496419125694,162.93496419125742
rxn02834_c,-1.6283181129217411e-12,-6.545872057559847e-13
rxn07435_c,164.55185676108638,164.55185676108607
rxn10208_c,164.55185676108638,164.55185676108607
rxn01301_c,164.55185676108638,164.55185676108607
rxn09109_c,164.55185676108638,164.55185676108607
rxn03164_c,-4.734962790797114e-14,8.606259329374708e-14
EX_cpd00013_e,164.55185676108644,164.55185676108727
rxn00126_c,-3.741411287612739e-12,1.7851672180700966e-14
rxn05872_c,164.55185676108607,164.55185676108263
rxn04938_c,164.55185676108607,164.55185676108263
rxn00500_c,164.55185676108607,164.55185676108263
rxn05029_c,9.005378097032315e-28,5.917264400679878e-29
EX_cpd00396_e,164.55185676108536,164.55185676106734
rxn12512_c,164.55185676108536,164.55185676106734
rxn07493_c,164.55185676108536,164.55185676106734
EX_cpd11597_e,164.55185676108536,164.55185676106734
rxn08202_c,164.55185676108536,164.55185676106734
rxn00322_c,164.55185676108536,164.55185676106734
rxn10571_c,164.55185676108536,164.55185676106734
rxn02507_c,7.175266553900368e-14,-2.462961375844545e-13
rxn00547_c,164.55185676108613,164.55185676108877
rxn01671_c,164.55185676108613,164.55185676108877
rxn08312_c,164.55185676108613,164.55185676108877
rxn00231_c,164.55185676108613,164.55185676108877
rxn00251_c,141.04444865235942,141.04444865235936
rxn00974_c,164.5518567610858,164.55185676108644
rxn01675_c,-2.620815129929417e-13,0.0
rxn01265_c,6.514305118208122e-13,2.2519456609661373e-11
EX_cpd00048_e,-2.796364366534588e-12,164.5518567610793
rxn01226_c,6.621342764924815e-13,3.420000748294141e-14
EX_cpd00024_e,164.55185676108636,164.55185676108934
rxn00134_c,164.55185676108636,164.55185676108886
rxn10231_c,164.55185676108636,164.55185676108886
EX_cpd00111_e,164.55185676108692,164.55185676108633
rxn05744_c,164.55185676108655,164.55185676108692
rxn00658_c,164.55185676108655,164.55185676108692
rxn02181_c,164.55185676108655,164.55185676108692
rxn02483_c,164.55185676108655,164.55185676108692
rxn01545_c,141.04444865235996,141.04444865235928
rxn00859_c,164.55185676108655,164.55185676108383
EX_cpd00010_e,164.45609080871716,164.4560908087134
EX_cpd00751_e,164.55185676108655,164.55185676108383
EX_cpd00039_e,163.35968354182768,163.35968354182785
rxn02898_c,164.55185676108655,164.55185676108673
rxn03843_c,164.55185676108655,164.55185676108673
rxn02009_c,164.55185676108655,164.55185676108673
rxn07432_c,163.11248388547833,163.11248388547847
rxn00293_c,6.949316718083173e-13,1.0418712640816697e-12
rxn08709_c,-2.674312814051799e-28,-3.1571856487323325e-13
rxn02182_c,164.5518567610508,164.55185676108619
rxn00743_c,164.5518567610508,164.55185676108619
rxn01208_c,164.5518567610508,164.55185676108619
rxn00711_c,164.5518567610508,164.55185676108619
rxn00083_c,164.5518567610508,164.55185676108619
rxn06403_c,164.5518567610508,164.55185676108619
rxn00206_c,164.5518567610508,164.55185676108619
rxn05736_c,-3.843899886179939e-14,2.588361381152983e-13
rxn01200_c,-4.505278388487359e-12,1.2395466897457164e-12
rxn05350_c,164.55185676108596,164.55185676108593
rxn01434_c,164.55185676108596,164.55185676108593
rxn05345_c,-6.007823253302182e-13,-1.5720448087127044e-13
rxn00921_c,164.55185676108624,164.5518567610867
rxn00941_c,164.55185676108624,164.5518567610867
rxn01575_c,164.55185676108624,164.55185676108678
rxn06515_c,164.55185676108624,164.55185676108678
rxn03407_c,164.55185676108624,164.55185676108678
rxn10118_c,164.55185676108624,164.55185676108678
rxn10474_c,-6.200864597670837e-14,5.986933873101258e-13
rxn02290_c,164.55185676108624,164.55185676108627
rxn10234_c,164.55185676108624,164.55185676108627
EX_cpd00254_e,-9.75929951227611e-14,0.0
rxn10043_c,164.55185676108601,164.5518567610859
rxn09211_c,164.55185676108601,164.5518567610859
rxn08557_c,164.55185676108601,164.5518567610859
EX_cpd00635_e,164.55185676108601,164.5518567610859
rxn01368_c,164.55185676108601,164.5518567610859
rxn10094_c,4.962941419733451e-13,8.645214019728581e-14
rxn00029_c,164.5518567610867,164.5518567610867
rxn03904_c,3.0036740345524457e-14,-1.2849462834651857e-13
rxn04794_c,164.55185676108553,164.55185676108613
rxn00097_c,164.55185676108616,164.55185676108619
rxn00345_c,164.55185676108616,164.55185676108619
rxn00669_c,141.04444865235942,141.04444865235925
rxn01740_c,3.0947122237570296e-13,5.643904597097297e-12
rxn03150_c,1.725897201710651e-13,-1.5151591003939267e-13
rxn10121_c,164.55185676108604,164.55185676108502
rxn01053_c,164.55185676108604,164.55185676108502
rxn06729_c,1.0176708370819962e-13,-6.509101120476357e-15
rxn00182_c,164.55185676108724,164.55185676108653
rxn01362_c,2.1317373152584517e-13,-1.7034388382530353e-14
rxn01643_c,164.55185676108627,164.5518567610859
rxn01872_c,164.5518567610864,164.55185676108601
rxn05671_c,164.5518567610864,164.55185676108601
rxn05728_c,164.5518567610862,164.55185676108601
rxn00747_c,163.2562160781685,163.25621607816788
rxn00407_c,164.55185676108613,164.5518567610859
rxn00459_c,141.04444865235962,141.04444865235996
rxn05250_c,164.5518567610861,164.5518567610866
rxn03465_c,164.5518567610861,164.55185676108664
rxn11834_c,164.5518567610861,164.55185676108664
rxn05560_c,164.55185676108698,164.5518567610864
rxn01102_c,164.55185676108698,164.5518567610864
rxn01871_c,164.55185676108698,164.5518567610864
rxn05957_c,164.55185676108698,164.5518567610864
rxn00412_c,164.55185676108698,164.5518567610864
rxn02339_c,164.55185676108698,164.5518567610864
EX_cpd03019_e,164.55185676108698,164.5518567610864
rxn01607_c,164.55185676108698,164.5518567610864
rxn09458_c,164.55185676108698,164.5518567610864
rxn00789_c,-9.832429913854503e-14,2.6441848828933904e-14
rxn00375_c,164.55185676108673,164.55185676108607
rxn00943_c,164.55185676108655,164.55185676108607
rxn00730_c,164.55185676108655,164.55185676108607
rxn02283_c,164.55185676108655,164.55185676108607
rxn06735_c,164.55185676108655,164.55185676108607
rxn11714_c,164.55185676108655,164.55185676108607
rxn02090_c,164.55185676108655,164.55185676108607
rxn08294_c,164.55185676108655,164.55185676108607
rxn00285_c,141.04444865235982,141.0444486523601
rxn09198_c,164.55185676108644,164.55185676108616
rxn05209_c,164.55185676108687,164.55185676108616
rxn05387_c,-1.3138114575246117e-12,1.1969310936891405e-13
rxn03243_c,164.55185676108644,164.5518567610867
rxn00691_c,164.55185676108644,164.5518567610867
rxn04457_c,164.55185676108644,164.5518567610867
rxn02286_c,5.208915198232014e-14,5.532419871867471e-14
EX_cpd00637_e,164.55185676108638,164.55185676108593
rxn08084_c,164.55185676108638,164.55185676108593
EX_cpd00136_e,164.50395984736957,164.50395984736912
rxn00904_c,164.55185676108647,164.55185676108604
rxn12510_c,164.55185676108647,164.55185676108604
rxn00902_c,164.55185676108647,164.55185676108604
rxn03095_c,164.55185676108647,164.55185676108604
rxn05617_c,164.55185676108647,164.55185676108604
rxn03445_c,164.55185676108647,164.55185676108604
rxn06078_c,164.55185676108647,164.55185676108604
rxn02897_c,-5.970872724084426e-14,1.0366839568902443e-13
rxn02000_c,2.4104784871004123e-14,1.0366839568902443e-13
rxn02929_c,164.55185676108633,164.55185676108601
rxn02200_c,164.55185676108636,164.55185676108601
rxn02011_c,-3.1572771710021917e-13,1.1183963620453564e-14
rxn05315_c,4.0896195811642216e-13,-4.846384235529878e-14
rxn02230_c,164.55185676108655,164.55185676108766
rxn03891_c,0.0,0.0
rxn06181_c,164.55185676108619,164.55185676108601
rxn02795_c,164.55185676108607,164.55185676108601
rxn01106_c,164.5518567610867,164.55185676108619
rxn10184_c,164.55185676108638,164.55185676108619
rxn00065_c,164.55185676108638,164.55185676108619
rxn01255_c,-5.563353692565979e-13,0.0
rxn10014_c,164.55185676108775,164.55185676109022
rxn10806_c,164.55185676108775,164.55185676109022
rxn05937_c,164.55185676108775,164.55185676109022
rxn08083_c,164.55185676108775,164.55185676109022
rxn10237_c,164.55185676108775,164.55185676109022
rxn12644_c,164.55185676108775,164.55185676109022
rxn02391_c,164.55185676108775,164.55185676109022
rxn08551_c,164.55185676108775,164.55185676109022
rxn00503_c,164.5518567610875,164.551856761086
rxn02305_c,164.5518567610875,164.551856761086
rxn07312_c,164.5518567610875,164.551856761086
rxn05429_c,164.5518567610875,164.551856761086
rxn10337_c,1.1183085178942496e-12,5.804799826676593e-13
rxn10221_c,-7.293316421049454e-13,7.475878564659249e-13
rxn00295_c,164.55185676108565,164.55185676108567
rxn10338_c,-3.0025620614082973e-13,8.150065566676188e-14
rxn02925_c,164.55185676108545,164.551856761086
rxn03467_c,164.55185676108545,164.551856761086
rxn05451_c,164.55185676108545,164.551856761086
rxn02804_c,164.55185676108545,164.551856761086
rxn08558_c,164.55185676108545,164.551856761086
rxn05175_c,164.53987991803749,164.53987991803808
rxn00139_c,164.55185676108556,164.551856761086
rxn05267_c,164.43216673493538,164.4082496208011
rxn10945_c,164.5518567610858,164.551856761086
rxn03248_c,164.5518567610858,164.551856761086
rxn03397_c,-7.21563128679088e-15,-2.2096545387732891e-13
EX_cpd00076_e,164.55185676108914,164.5518567610857
rxn00336_c,164.55185676108644,164.5518567610868
rxn10260_c,2.980563755752941e-13,-1.4718738764841925e-13
rxn01213_c,164.55185676108687,164.55185676108795
rxn01544_c,164.55185676108655,164.55185676108766
EX_cpd03198_e,164.55185676108655,164.55185676108766
rxn08201_c,164.55185676108655,164.55185676108766
rxn02789_c,164.55185676108655,164.55185676108766
rxn05249_c,164.55185676108655,164.55185676108766
rxn02260_c,141.0444486523603,141.0444486523618
rxn02222_c,164.55185676108638,164.55185676108943
rxn10199_c,4.416373457396741e-15,3.629774402183993e-13
rxn08205_c,164.55185676109323,164.55185676108349
rxn07454_c,164.55185676109323,164.55185676108349
rxn10217_c,164.55185676109323,164.55185676108349
rxn06991_c,4.310831943801074e-13,-2.347695140156394e-13
rxn02374_c,164.55185676108638,164.551856761086
rxn08131_c,164.55185676108638,164.551856761086
rxn01750_c,164.55185676108638,164.551856761086
rxn14301_c,164.55185676108638,164.551856761086
rxn08300_c,164.55185676108638,164.551856761086
rxn05106_c,164.55185676108638,164.551856761086
rxn02297_c,164.55185676108638,164.551856761086
rxn01825_c,164.55185676108638,164.551856761086
rxn01143_c,164.55185676108638,164.551856761086
rxn03762_c,164.55185676108638,164.551856761086
rxn01476_c,164.55185676108619,164.551856761086
rxn10120_c,164.55185676108619,164.551856761086
rxn09202_c,7.393695724886279e-14,1.7956553364065358e-13
rxn00260_c,164.5518567610858,164.55185676107325
rxn12635_c,164.5518567610858,164.55185676107325
rxn03240_c,164.5518567610858,164.55185676107325
rxn05381_c,0.0,3.1374280614960673e-14
rxn00224_c,4.51980805027898e-14,6.274856122992135e-14
rxn11726_c,164.55185676108633,164.55185676108565
rxn05579_c,164.5518567610865,164.55185676108565
rxn01512_c,164.5518567610865,164.55185676108565
rxn05377_c,5.665114496064852e-13,4.447890966991536e-14
rxn00689_c,164.55185676108655,164.55185676107095
rxn02586_c,164.55185676108655,164.55185676107095
rxn02473_c,0.0,-1.838051622175447e-14
rxn00868_c,164.55185676108775,164.55185676108644
rxn02312_c,164.55185676108775,164.55185676108644
rxn01274_c,164.55185676108775,164.55185676108644
rxn01924_c,164.55185676108775,164.55185676108644
rxn10258_c,164.55185676108775,164.55185676108644
rxn05614_c,164.55185676108775,164.55185676108644
rxn00189_c,164.55185676108775,164.55185676108644
rxn09692_c,164.55185676108775,164.55185676108644
rxn02934_c,164.55185676108943,164.55185676108638
rxn03393_c,0.0,0.0
rxn02373_c,164.5518567610862,164.55185676108553
rxn12639_c,164.5518567610862,164.55185676108553
rxn10147_c,164.5518567610862,164.55185676108553
rxn05404_c,7.671895085064056e-13,-4.2988412893558945e-14
rxn01257_c,0.0,-2.487186745984482e-13
rxn00799_c,164.5518567610855,164.5518567610859
rxn14294_c,164.5518567610855,164.5518567610859
rxn00905_c,164.5518567610855,164.5518567610859
rxn00469_c,164.5518567610855,164.5518567610859
rxn01418_c,164.5518567610855,164.5518567610859
rxn01025_c,164.5518567610855,164.5518567610859
rxn01602_c,164.5518567610855,164.5518567610859
rxn00209_c,164.5518567610855,164.5518567610859
rxn02159_c,164.5518567610855,164.5518567610859
EX_cpd01080_e,164.55185676108565,164.5518567610859
rxn03395_c,-8.45748737622476e-14,-3.368286326856107e-13
rxn01127_c,164.5518567610864,164.5518567610864
rxn00612_c,164.5518567610864,164.5518567610864
rxn02853_c,164.5518567610864,164.5518567610864
rxn00013_c,164.5518567610864,164.5518567610864
rxn00991_c,162.7893556468156,162.78935564681555
rxn03535_c,164.55185676108638,164.5518567610864
rxn00242_c,164.55185676108638,164.5518567610864
rxn08549_c,164.55185676108638,164.5518567610864
rxn05408_c,164.55185676108638,164.5518567610864
rxn00179_c,164.55185676108647,164.55185676108636
rxn00539_c,164.55185676108647,164.55185676108636
rxn00907_c,164.55185676108647,164.5518567610867
EX_cpd00794_e,164.55185676108636,164.5518567610867
rxn00778_c,141.61747634851753,141.6174763485183
rxn05226_c,164.55185676108636,164.5518567610867
rxn05457_c,1.7469611612136548e-13,-1.4879333033446933e-13
rxn03175_c,0.0,1.5995053415227864e-12
rxn02185_c,4.295478867601082e-13,-3.801326771580559e-14
rxn03409_c,164.55185676108587,164.55185676108607
rxn07688_c,164.55185676108587,164.55185676108607
rxn05638_c,164.55185676108587,164.55185676108601
rxn05143_c,164.55185676108587,164.55185676108601
rxn10266_c,-5.974028134194871e-14,-1.0828191238955438e-12
rxn08199_c,164.55185676108582,164.55185676108596
rxn10161_c,164.5518567610867,164.5518567610859
rxn02376_c,164.5518567610867,164.5518567610859
rxn00420_c,164.55185676108997,164.5518567610859
rxn03142_c,164.55185676108997,164.5518567610859
rxn06752_c,164.55185676108997,164.5518567610859
rxn09110_c,164.55185676108997,164.5518567610859
rxn07684_c,164.55185676108997,164.5518567610859
rxn01834_c,164.55185676108997,164.5518567610859
rxn05040_c,2.1114033363841173e-13,3.3769023165124335e-11
rxn09111_c,164.5518567610855,164.551856761086
EX_cpd01030_e,164.5518567610855,164.551856761086
rxn03159_c,2.179763720368594e-13,0.0
rxn01345_c,164.55185676108582,164.55185676108644
rxn00208_c,164.55185676108582,164.55185676108644
rxn05388_c,2.896620855319968e-13,3.147869371848441e-14
rxn03004_c,164.55185676108601,164.5518567610865
rxn10473_c,7.954808022844264e-15,6.374518318199246e-13
rxn05348_c,164.55185676108624,164.5518567610864
rxn09272_c,164.55185676108624,164.5518567610864
rxn09201_c,164.55185676108624,164.5518567610864
rxn24330_c,164.55185676108624,164.5518567610864
rxn07261_c,164.55185676108624,164.55185676108684
EX_cpd00226_e,158.84825093523753,158.8482509352376
rxn10011_c,164.55185676108624,164.55185676108664
rxn03380_c,164.55185676108624,164.55185676108664
rxn00190_c,164.55185676108624,164.55185676108664
rxn05485_c,164.55185676108624,164.55185676108664
rxn02045_c,164.55185676108624,164.55185676108664
rxn08713_c,7.676132731853027e-14,-7.577201089514569e-13
rxn00558_c,164.55185676108454,164.551856761086
rxn08129_c,164.55185676108454,164.55185676108567
rxn12215_c,164.50395984736645,164.503959847369
rxn05734_c,164.55185676108454,164.55185676108565
rxn03063_c,164.55185676108454,164.55185676108565
rxn00470_c,164.55185676108385,164.55185676108576
rxn05024_c,164.55185676108385,164.55185676108576
rxn03246_c,164.55185676108385,164.55185676108576
rxn02287_c,0.0,1.1214772182462871e-13
rxn00001_c,164.55185676108965,164.55185676108528
rxn00957_c,164.55185676108965,164.55185676108528
rxn02275_c,164.55185676108965,164.55185676108528
rxn10205_c,0.0,8.045008146060258e-14
EX_cpd00159_e,164.55185676108619,164.5518567610852
rxn06750_c,164.55185676108619,164.5518567610852
rxn13990_c,164.55185676108616,164.55185676108755
rxn01652_c,164.55185676108638,164.55185676108755
rxn01145_c,164.55185676108653,164.55185676114456
rxn00737_c,164.55185676108633,164.55185676114456
rxn00532_c,164.55185676108718,164.55185676114456
rxn03869_c,164.55185676108718,164.55185676114456
rxn02314_c,164.55185676108718,164.55185676114456
rxn00055_c,164.55185676108718,164.55185676114456
rxn12822_c,164.55185676108718,164.55185676114456
rxn01802_c,164.55185676108718,164.55185676114456
rxn00863_c,164.55185676108718,164.55185676114456
rxn05409_c,164.55185676108718,164.55185676114456
rxn09210_c,-2.8474276261368775e-14,-9.932029986193856e-14
rxn10207_c,164.55185676108692,164.55185676108565
rxn06526_c,-4.544899149530906e-14,0.0
rxn00512_c,164.5518567610858,164.55185676108027
rxn00474_c,164.5518567610858,164.55185676108027
rxn03239_c,164.5518567610858,164.55185676108027
rxn00742_c,164.5518567610858,164.55185676108027
rxn05127_c,164.5518567610858,164.55185676108027
EX_cpd01155_e,164.5518567610858,164.55185676108027
rxn05105_c,164.5518567610858,164.55185676108027
rxn10124_c,164.55185676108587,164.55185676108633
rxn08711_c,0.0,-1.2735050470740678e-13
rxn05195_c,-2.1240851512310587e-13,-7.482741519531246e-14
rxn05403_c,-1.0620425756155293e-13,-3.957219072829024e-14
rxn02167_c,164.55185676108553,164.5518567610859
rxn07672_c,164.55185676108553,164.5518567610859
rxn00527_c,164.55185676108553,164.5518567610859
rxn01134_c,164.55185676108553,164.5518567610859
rxn00992_c,164.55185676108553,164.5518567610859
rxn04840_c,164.55185676108553,164.5518567610859
rxn00438_c,0.0,3.3800900008178486e-12
rxn02832_c,164.55185676108687,164.551856761087
rxn06453_c,164.55185676108687,164.551856761087
SK_cpd11416_c,5.4433708253508e-14,0.0
rxn00726_c,164.55185676108647,164.5518567610875
rxn00649_c,164.55185676108647,164.5518567610875
rxn10262_c,164.55185676108647,164.5518567610875
rxn08085_c,164.55185676108647,164.5518567610875
rxn11946_c,7.457819666645142e-14,-7.094468153911689e-14
rxn08203_c,164.55185676108627,164.55185676108567
rxn03536_c,1.3327585149502603e-13,3.1052978634698123e-13
rxn05251_c,164.5518567610865,164.55185676108636
rxn06037_c,164.5518567610865,164.55185676108636
rxn00105_c,164.5518567610865,164.55185676108636
rxn08556_c,164.5518567610865,164.55185676108636
rxn08712_c,-4.7867334319758194e-14,5.965108527117959e-15
rxn05383_c,-5.488795683936816e-13,-6.153835105257072e-15
rxn00223_c,164.55185676108908,164.551856761086
rxn00213_c,164.5518567610883,164.551856761086
rxn05365_c,-9.292517367792747e-14,2.9464328469044355e-14
rxn01292_c,164.55185676108744,164.55185676108792
rxn07430_c,164.55185676108695,164.55185676108792
rxn00165_c,164.55185676108678,164.55185676108792
rxn10131_c,164.55185676108806,164.55185676108624
rxn10113_c,164.55185676108655,164.55185676108624
rxn05400_c,2.7391736909319867e-13,0.0
rxn07721_c,164.55185676108792,164.5518567610861
rxn10168_c,164.55185676108792,164.5518567610861
rxn10060_c,164.55185676108792,164.5518567610861
rxn05252_c,164.55185676108792,164.5518567610861
rxn00831_c,164.55185676108792,164.5518567610861
