,Sphingobacterium spiritivorum_gapfilled_86,Sphingobacterium spiritivorum_gapfilled_56,Sphingobacterium spiritivorum_gapfilled_39,Sphingobacterium spiritivorum_gapfilled_73,Sphingobacterium spiritivorum_gapfilled_2,Sphingobacterium spiritivorum_gapfilled_60,Sphingobacterium spiritivorum_gapfilled_33,Sphingobacterium spiritivorum_gapfilled_66,Sphingobacterium spiritivorum_gapfilled_31,Sphingobacterium spiritivorum_gapfilled_21,Sphingobacterium spiritivorum_gapfilled_53,Sphingobacterium spiritivorum_gapfilled_37,Sphingobacterium spiritivorum_gapfilled_91,Sphingobacterium spiritivorum_gapfilled_23,Sphingobacterium spiritivorum_gapfilled_81,Sphingobacterium spiritivorum_gapfilled_28,Sphingobacterium spiritivorum_gapfilled_25,Sphingobacterium spiritivorum_gapfilled_3,Sphingobacterium spiritivorum_gapfilled_11,Sphingobacterium spiritivorum_gapfilled_88,Sphingobacterium spiritivorum_gapfilled_34,Sphingobacterium spiritivorum_gapfilled_0,Sphingobacterium spiritivorum_gapfilled_47,Sphingobacterium spiritivorum_gapfilled_90,Sphingobacterium spiritivorum_gapfilled_29,Sphingobacterium spiritivorum_gapfilled_78,Sphingobacterium spiritivorum_gapfilled_76,Sphingobacterium spiritivorum_gapfilled_62,Sphingobacterium spiritivorum_gapfilled_65,Sphingobacterium spiritivorum_gapfilled_58,Sphingobacterium spiritivorum_gapfilled_13,Sphingobacterium spiritivorum_gapfilled_35,Sphingobacterium spiritivorum_gapfilled_44,Sphingobacterium spiritivorum_gapfilled_50,Sphingobacterium spiritivorum_gapfilled_61,Sphingobacterium spiritivorum_gapfilled_30,Sphingobacterium spiritivorum_gapfilled_40,Sphingobacterium spiritivorum_gapfilled_41,Sphingobacterium spiritivorum_gapfilled_82,Sphingobacterium spiritivorum_gapfilled_63,Sphingobacterium spiritivorum_gapfilled_69,Sphingobacterium spiritivorum_gapfilled_46,Sphingobacterium spiritivorum_gapfilled_95,Sphingobacterium spiritivorum_gapfilled_15,Sphingobacterium spiritivorum_gapfilled_19,Sphingobacterium spiritivorum_gapfilled_71,Sphingobacterium spiritivorum_gapfilled_16,Sphingobacterium spiritivorum_gapfilled_59,Sphingobacterium spiritivorum_gapfilled_84,Sphingobacterium spiritivorum_gapfilled_57,Sphingobacterium spiritivorum_gapfilled_32,Sphingobacterium spiritivorum_gapfilled_4,Sphingobacterium spiritivorum_gapfilled_43,Sphingobacterium spiritivorum_gapfilled_20,Sphingobacterium spiritivorum_gapfilled_42,Sphingobacterium spiritivorum_gapfilled_54,Sphingobacterium spiritivorum_gapfilled_79,Sphingobacterium spiritivorum_gapfilled_99,Sphingobacterium spiritivorum_gapfilled_92,Sphingobacterium spiritivorum_gapfilled_17,Sphingobacterium spiritivorum_gapfilled_36,Sphingobacterium spiritivorum_gapfilled_93,Sphingobacterium spiritivorum_gapfilled_77,Sphingobacterium spiritivorum_gapfilled_89,Sphingobacterium spiritivorum_gapfilled_52,Sphingobacterium spiritivorum_gapfilled_26,Sphingobacterium spiritivorum_gapfilled_97,Sphingobacterium spiritivorum_gapfilled_98,Sphingobacterium spiritivorum_gapfilled_10,Sphingobacterium spiritivorum_gapfilled_6,Sphingobacterium spiritivorum_gapfilled_5,Sphingobacterium spiritivorum_gapfilled_64,Sphingobacterium spiritivorum_gapfilled_94,Sphingobacterium spiritivorum_gapfilled_49,Sphingobacterium spiritivorum_gapfilled_48,Sphingobacterium spiritivorum_gapfilled_87,Sphingobacterium spiritivorum_gapfilled_67,Sphingobacterium spiritivorum_gapfilled_55,Sphingobacterium spiritivorum_gapfilled_38,Sphingobacterium spiritivorum_gapfilled_7,Sphingobacterium spiritivorum_gapfilled_14,Sphingobacterium spiritivorum_gapfilled_27,Sphingobacterium spiritivorum_gapfilled_22,Sphingobacterium spiritivorum_gapfilled_96,Sphingobacterium spiritivorum_gapfilled_9,Sphingobacterium spiritivorum_gapfilled_68,Sphingobacterium spiritivorum_gapfilled_83,Sphingobacterium spiritivorum_gapfilled_8,Sphingobacterium spiritivorum_gapfilled_85,Sphingobacterium spiritivorum_gapfilled_80,Sphingobacterium spiritivorum_gapfilled_45,Sphingobacterium spiritivorum_gapfilled_75,Sphingobacterium spiritivorum_gapfilled_70,Sphingobacterium spiritivorum_gapfilled_74,Sphingobacterium spiritivorum_gapfilled_51,Sphingobacterium spiritivorum_gapfilled_1,Sphingobacterium spiritivorum_gapfilled_72,Sphingobacterium spiritivorum_gapfilled_24,Sphingobacterium spiritivorum_gapfilled_18,Sphingobacterium spiritivorum_gapfilled_12
rxn07432_c,-5.2477753952314773e-14,-2.592306965251523e-14,9.037234355166632e-14,-9.365498136902895e-13,-1.9228320606714855e-12,0.0,-1.1334164909603925e-13,8.771236856967038e-14,-9.276603380950428e-14,4.665466021041846e-13,1.5032829230617237e-14,3.8758527557388585e-15,-9.949450156376825e-14,-1.2171132058517652e-13,-4.811084099710822e-13,-1.235297475017078e-13,-6.269894053492252e-14,5.573813411376892e-15,3.731453922290575e-13,-6.455751145428016e-13,-4.7117725956482865e-14,1.0128751707317726e-13,2.9330974948242606e-13,-1.1253625796987905e-13,0.0,-1.1834111157133127e-13,9.559847636417638e-13,-4.693674263816197e-13,2.5102038020156275e-13,4.294519591522107e-14,-1.1451959167106214e-13,-3.6018264547044197e-13,-1.3332930317221117e-12,3.6557551259781214e-14,6.110590614483643e-13,-3.0244504932071635e-13,5.696886377903574e-12,-1.9848435847544138e-14,-1.7325819809518367e-13,1.4341797278864388e-14,0.0,-4.9481194691766924e-15,-8.090708198537433e-14,1.919273934863335e-14,-1.0656948159050858e-13,-3.2737478115594413e-13,-1.5393218046689385e-14,-4.209517324313969e-13,6.539078421947586e-14,-2.7900797426577177e-13,-7.319973636022585e-14,-1.420883662771566e-13,3.5383707549222115e-13,-4.4589006717160956e-13,2.0651690650314102e-13,3.4240722535757746e-13,-1.9933305849314304e-13,-1.1089404722395704e-13,2.170716029570271e-12,1.0865680755636173e-12,-8.988502224483614e-14,-1.333151977542819e-14,-1.846685900721828e-14,1.8521043709349816e-13,1.6248728940722403e-13,-1.902764735110008e-13,-5.577777245912991e-13,-3.814804509048926e-12,-6.452623211388877e-14,-3.890228095551278e-14,2.974679331745337e-13,-3.1210385951408717e-13,9.085116374293963e-15,-3.5067023057546884e-13,2.658003464606916e-13,-7.037068478039351e-14,-1.0391564637566864e-12,-1.5770766385349014e-13,6.697769008768397e-14,3.349978155788446e-13,2.8764274068670424e-12,-1.2647826806353746e-12,-5.316298194514753e-13,2.9192748981126e-13,5.3008599276616127e-14,2.867098175947709e-13,4.104552628498892e-14,-2.5470377847873423e-12,-1.9326676340965817e-13,-1.1151333727480629e-13,7.278393298734267e-15,-3.8465842008419315e-13,-5.311638325918957e-13,1.3589341476099876e-13,8.499856806695668e-14,-6.14477509341305e-14,4.610889763490926e-13,2.9403771967841277e-13,4.278240538446827e-13,-8.93172230504596e-13
rxn09979_c,217.1373902325227,211.9982246948878,217.13739023252148,237.24495581792587,218.0307655974584,263.4574627318814,217.4873506373187,252.78317389688831,211.91583620358995,215.80756820516942,262.7144389541735,241.84750467151224,240.04308591989485,241.26376692502552,215.99537371357076,216.38365815324687,215.29111102153811,218.0307655974543,239.23006566380914,217.13739023252185,282.5483538745972,214.8214070811415,217.13739023252262,214.94817732613876,237.4907990223338,239.21234557948694,238.83130814015755,257.2519255442055,214.9481773261341,215.29111102153797,262.35219999043557,217.13739023252174,242.23823498632592,211.95589278446394,214.9481773261424,208.7033552155883,238.83130814015792,214.94817732614266,246.631947795871,233.43616553807183,238.83130814015814,217.13739023251964,217.13739023252253,214.94817732614266,267.2512788214118,233.43616553807314,238.83130814015797,214.9481773261419,228.34625688893988,214.94817732614231,215.2911110215379,287.07607879657536,240.69618633336827,212.18519826100064,288.0517031038752,233.43616553807226,240.42800288533124,218.25037605173782,214.9481773261421,252.12092213972227,241.2637669250253,214.94817732614158,217.13739023252253,262.71443895417354,238.83130814015746,215.80756820516766,217.13739023252242,262.8993036670418,218.62037884886217,245.65065392956086,241.2817922494354,214.9481773261421,214.94817732614197,240.5158154853453,217.66275420436148,217.48735063731772,228.34625688904651,239.2123455794845,218.2503760517382,222.6787994875094,248.0629602763444,239.21234557948688,214.94817732614183,217.48735063731795,216.05483636971803,229.32933088248,244.9113526436227,239.23006566381025,241.2637669250253,217.4873506373184,241.56302310435444,262.7144389541737,240.04308591991048,216.76942988697908,214.94817732614146,217.15361302449136,215.46298854057676,204.2381215620732,241.2637669250252,211.71284382289082
rxn01145_c,217.13739023252307,211.99822469488728,217.1373902325259,237.24495581792564,218.03076559745884,263.45746273181254,217.4873506373188,252.78317389688783,211.9158362035904,215.80756820516942,262.7144389541725,241.84750467151275,240.04308591989636,241.26376692502544,215.9953737135715,216.3836581532435,215.29111102153823,218.0307655974587,239.23006566380985,217.13739023252404,282.548353874577,214.82140708114034,217.13739023253038,214.94817732614214,237.49079902234007,239.21234557948688,238.8313081401578,257.2519255442057,214.948177326142,215.2911110215373,262.3521999904386,217.13739023252285,242.23823498632197,211.95589278446369,214.94817732614214,208.70335521558823,238.8313081401598,214.948177326135,246.63194779586863,233.4361655380721,238.83130814015783,217.13739023252083,217.13739023252404,214.94817732614283,267.2512788214168,233.43616553807212,238.8313081401578,214.94817732614064,228.34625688894195,214.94817732614138,215.29111102153752,287.07607879657166,240.69618633336734,212.18519826100047,288.0517031038749,233.43616553807243,240.4280028853326,218.250376051738,214.94817732614192,252.1209221397217,241.2637669250253,214.9481773261421,217.13739023252276,262.71443895417184,238.83130814015792,215.80756820516612,217.13739023252353,262.8993036670464,218.6203788488624,245.6506539295606,241.28179224943563,214.94817732614206,214.948177326142,240.51581548534378,217.662754204362,217.48735063731863,228.3462568889419,239.21234557948685,218.2503760517391,222.6787994875074,248.0629602763438,239.21234557948753,214.948177326159,217.48735063731695,216.05483636972008,229.32933088247978,244.91135264362353,239.23006566380994,241.2637669250247,217.48735063731874,241.5630231043542,262.71443895417366,240.04308591989613,216.76942988697925,214.9481773261421,217.153613024492,215.46298854057605,204.2381215620731,241.2637669250251,211.71284382289062
rxn15098_c,217.13739023252307,211.99822469488757,217.1373902325259,237.24495581792553,218.03076559745884,238.93433898722523,217.4873506373188,252.7831738968879,211.9158362035904,215.80756820516942,262.7144389541725,241.84750467151278,240.04308591989647,241.26376692502544,215.9953737135715,216.3836581532435,215.29111102153823,218.0307655974587,239.23006566380985,217.13739023252404,282.54835387460525,214.82140708113872,217.13739023253092,214.94817732614214,237.49079902234067,239.21234557948688,238.8313081401578,257.2519255442057,214.948177326142,215.2911110215373,262.3521999904386,217.13739023252285,242.23823498632186,211.95589278446369,214.94817732614214,208.70335521558823,238.8313081401598,214.94817732613546,246.63194779586897,233.43616553807212,238.83130814015783,217.13739023252083,217.13739023252515,214.94817732614192,243.49560959284653,233.43616553807212,238.83130814015783,214.94817732614064,228.34625688894195,214.94817732614138,215.29111102153752,287.07607879657184,240.6961863333647,212.18519826100047,288.0517031038746,233.43616553807226,240.42800288533218,218.25037605173688,214.94817732614192,252.1209221397217,241.2637669250253,214.9481773261421,217.13739023252276,262.71443895417184,238.83130814015792,215.8075682051662,217.13739023252353,262.8993036670464,218.6203788488624,245.6506539295606,241.28179224943563,214.94817732614206,214.948177326142,240.51581548534378,217.662754204362,217.48735063731866,228.3462568889419,239.21234557948685,218.2503760517391,222.6787994875074,248.0629602763438,239.21234557948753,214.948177326159,217.48735063731695,216.05483636972008,229.32933088248,244.91135264362305,239.23006566380994,241.2637669250247,217.48735063731874,241.5630231043542,262.71443895417366,240.04308591989616,216.76942988697925,214.9481773261421,217.1536130244924,215.46298854057605,204.2381215620731,241.2637669250251,211.71284382289062
rxn01675_c,-1.7724752300606402e-11,1.0200903548747435e-13,-3.671377725841603e-13,-1.5403512999147306e-13,5.57764751350212e-14,2.2807799351699896e-12,-4.064657006165372e-14,1.5143527048890516e-13,0.0,2.2058021358644277e-13,5.968649011029184e-13,5.3854651988216823e-14,1.5895408352665507e-13,-1.6736044351199757e-13,0.0,-3.274027925281282e-13,1.887371546519748e-13,4.4195044193736637e-13,-4.85704521532991e-13,-1.5026475015096167e-13,-1.0984929903413938e-13,8.430191337576362e-13,-2.5590832787449313e-13,-1.0871707127755437e-12,-4.0277177588597645e-13,2.335010141005895e-13,3.8162675512248467e-13,3.22442031404024e-13,-2.743225681705195e-13,0.0,1.0077458185577407e-13,4.615767736394265e-14,3.5890933256969365e-14,-3.357344448901462e-12,-2.3951421200701693e-13,-7.044501345354405e-14,-1.0654187713838918e-13,-6.790937925034985e-13,-9.58243856934204e-13,-1.5711154519407948e-14,-1.137212617559052e-12,1.4787763042240165e-13,1.878761272245456e-13,-1.369293900500318e-13,1.1823346552132447e-13,-1.2636761491802955e-13,-1.4386550967291085e-17,1.5640196943157485e-14,4.913272879071717e-13,5.733057583002398e-13,-1.36865531738063e-14,-3.755255876998959e-13,0.0,-5.514165701539596e-14,-1.4992241334658984e-12,-9.911729905604816e-14,3.261105717253607e-13,0.0,4.062447880546183e-14,2.368741492551148e-13,-4.163956286294876e-13,0.0,1.5432199510075838e-13,7.671544264204148e-13,1.0888592573275462e-12,-1.513501529886955e-13,-8.253357354283262e-13,1.1064444170736078e-12,-5.68246891524719e-14,3.852525846846789e-15,-2.5338775867738686e-14,2.210699328609007e-13,3.9957540514700056e-14,-1.0571959624108275e-12,6.876531216264715e-13,-1.165774799617555e-13,-5.71954453715164e-14,0.0,4.354346249323885e-14,-2.331107673083835e-13,-3.437587937159819e-13,-2.476250736163577e-13,1.8199454270289493e-13,7.013423038378339e-11,4.706250417857068e-14,2.39193234855612e-13,-2.9786973488918027e-13,-4.5775140809932115e-28,0.0,7.503021280478183e-13,1.5213074844217016e-13,-2.932266977027143e-13,-2.2222757732738013e-13,-6.688029718468533e-14,-1.4861785607427075e-13,-4.07512250444109e-13,9.401854127793404e-14,0.0,3.100552249501587e-13,7.881886246267764e-14
rxn00416_c,217.137390232524,211.9982246948879,217.13739023252242,237.2449558179258,218.03076559745887,263.4574627318807,217.48735063731795,252.7831738968872,211.91583620358827,215.80756820516933,262.7144389541733,241.84750467151275,240.04308591989655,241.26376692502512,215.99537371357115,216.3836581532473,215.29111102153786,218.03076559745853,239.2300656638101,217.13739023252234,282.54835387459883,214.82140708114142,217.1373902325221,214.94817732614243,237.49079902233387,239.21234557948185,238.83130814015698,257.25192554420556,214.9481773261419,215.29111102153547,262.35219999043676,217.1373902325231,242.23823498632203,211.95589278446374,214.94817732614175,208.70335521558846,238.83130814015766,214.94817732614064,246.63194779586942,233.4361655380727,238.83130814015928,217.1373902325227,217.1373902325229,214.94817732614192,267.2512788214169,233.43616553807186,238.83130814015186,214.94817732614248,228.3462568889418,214.9481773261419,215.2911110215382,287.0760787965734,240.6961863333682,212.185198261012,288.0517031038754,233.43616553805637,240.42800288533292,218.2503760517381,214.94817732614206,252.1209221397221,241.26376692502544,214.94817732613956,217.13739023252253,262.7144389541715,238.83130814015792,215.80756820516933,217.13739023252307,262.89930366704476,218.62037884886226,245.65065392955984,241.28179224943528,214.94817732614064,214.94817732614197,240.515815485345,217.66275420436125,217.48735063731993,228.34625688894172,239.2123455794865,218.25037605173844,222.67879948750715,248.06296027634457,239.21234557948685,214.94817732614192,217.48735063731982,216.05483636971923,229.32933088247995,244.91135264362208,239.23006566380957,241.2637669250256,217.4873506373187,241.56302310435285,262.71443895417684,240.04308591989582,216.7694298869792,214.94817732614206,217.15361302449588,215.46298854057684,204.23812156207282,241.263766925025,211.71284382289096
rxn00126_c,0.0,3.3138400002356504e-13,1.4002772893174966e-13,-3.1618941922285245e-14,-6.379496348326243e-13,2.935132569102795e-14,-2.984856345513122e-14,-2.7553936837348885e-12,2.389302632894805e-14,5.499099628754642e-13,-2.2473713606788838e-13,1.967996871040613e-13,-4.5430303490593245e-13,4.519947044892389e-12,8.430659755789534e-14,5.4187360671442256e-14,-1.1459268835169607e-13,-7.353059248471807e-15,9.4216074392362e-14,1.817614358692943e-13,1.0992232909738269e-13,1.6786057835335454e-12,5.262843208135014e-13,3.741959563474993e-14,1.940014914940907e-12,1.3580645761330594e-13,5.108259225271994e-13,-4.734201445726977e-13,1.0814758047812408e-14,2.125181286213746e-13,-6.600573743627127e-14,-4.013258068201512e-14,1.28212770488657e-13,-1.171695217423551e-12,-1.9884167419912319e-13,1.7655507328590754e-12,-3.02883798048488e-14,-8.077272749065005e-14,-2.2310892162517606e-13,2.4830948801571453e-13,-9.270929467852374e-13,4.436809786219276e-13,1.417880328230322e-13,2.4900610649554157e-13,-5.6399346948662e-13,-5.697998082131339e-13,-4.348165590310958e-15,1.5721246375134416e-13,-1.1758608714914488e-13,1.2730782207826243e-11,6.40270483200159e-14,2.879563343172347e-14,5.715313655721205e-13,2.0493336259160133e-13,-2.7635668364169736e-14,-2.69365520584195e-13,-6.385326274667263e-13,-4.3363338964042483e-13,-3.3895850790085383e-13,1.5077458455056514e-13,-1.768735603381264e-12,-3.25658028459834e-13,-7.495550036707152e-13,-1.7849042594230265e-14,-5.728299327147341e-13,1.2486349277709932e-13,0.0,5.0454014169891185e-14,0.0,245.65065392955984,-4.481048929393596e-13,2.7656206068914444e-13,1.1227463239548139e-13,240.515815485345,8.892769211469094e-14,-5.730060104216713e-13,4.2872190001851974e-11,8.535482142766769e-14,2.9841535557788853e-12,3.548213824964125e-13,-1.202088281441757e-13,1.98980242699898e-13,-2.1886118043581258e-13,-1.0483218252349435e-13,9.605063320067844e-13,-1.9894834901085721e-13,-5.950165235347113e-13,-1.0339453207416124e-12,-1.3916498223712279e-13,-7.409795897443355e-14,0.0,-2.2417348655390146e-13,-9.531631556496429e-14,0.0,-1.3131652749306113e-13,-3.104598094389341e-13,1.427559794303287e-13,-2.5953934848136713e-13,1.0903865160339334e-12,211.71284382289096
EX_cpd00277_e,217.13739023252367,211.9982246948879,217.13739023252282,237.24495581792456,218.03076559745867,263.45746273188144,217.4873506373188,252.78317389688775,211.91583620359032,215.80756820516913,262.71443895417343,241.8475046715126,240.04308591989926,241.26376692502492,215.99537371357115,216.38365815324732,215.29111102153718,218.03076559745818,239.2300656638101,217.1373902325227,282.5483538745972,214.82140708114085,217.13739023252293,214.948177326142,237.49079902233325,239.21234557948685,238.8313081401578,257.2519255442052,214.948177326142,215.29111102153607,262.3521999904372,217.13739023252262,242.23823498632223,211.95589278446326,214.9481773261419,208.7033552155883,238.83130814015723,214.94817732614257,246.63194779586948,233.43616553807212,238.83130814015774,217.13739023252572,217.13739023252302,214.9481773261419,267.2512788214171,233.43616553807175,238.83130814015814,214.9481773261419,228.3462568889407,214.9481773261407,215.29111102153806,287.0760787965719,240.69618633344902,212.1851982610012,288.05170310387524,233.43616553807203,240.42800288533235,218.25037605173802,214.94817732614166,252.12092213972187,241.2637669250251,214.94817732613913,217.13739023252268,262.71443895417354,238.83130814015806,215.80756820516942,217.13739023252418,262.8993036670454,218.62037884886163,245.65065392955992,241.28179224943574,214.94817732614206,214.94817732614277,240.515815485345,217.6627542043616,217.48735063731857,228.34625688894172,239.21234557948654,218.25037605172204,222.67879948750775,248.06296027634457,239.21234557948668,214.9481773261419,217.48735063731743,216.05483636972048,229.32933088247995,244.91135264362373,239.230065663809,241.2637669250256,217.48735063731976,241.5630231043542,262.7144389541736,240.043085919896,216.76942988698192,214.94817732614248,217.15361302449196,215.46298854057622,204.23812156208146,241.2637669250253,211.71284382289096
rxn00621_c,217.13739023252242,211.99822469488805,217.13739023252282,237.24495581792456,218.03076559745867,263.45746273188144,217.4873506373188,252.78317389688775,211.91583620359032,215.80756820516913,262.71443895417343,241.8475046715126,240.04308591989926,241.26376692502492,215.99537371357124,216.38365815324732,215.29111102153718,218.03076559745844,239.2300656638101,217.1373902325227,282.5483538745972,214.82140708114085,217.13739023252293,214.948177326142,237.49079902233325,239.2123455794868,238.8313081401578,257.2519255442052,214.94817732614206,215.29111102153607,262.3521999904372,217.1373902325226,242.23823498632223,211.95589278446326,214.9481773261419,208.7033552155883,238.83130814015723,214.94817732614257,246.63194779586948,233.43616553807212,238.83130814015774,217.13739023252572,217.13739023252302,214.9481773261419,267.2512788214171,233.43616553807175,238.83130814015814,214.9481773261419,228.3462568889407,214.94817732614106,215.29111102153811,287.0760787965719,240.69618633344902,212.1851982610012,288.0517031038753,233.43616553807203,240.42800288533235,218.25037605173802,214.94817732614183,252.12092213972187,241.2637669250251,214.94817732614504,217.13739023252268,262.71443895417354,238.83130814015806,215.80756820516947,217.13739023252418,262.8993036670454,218.62037884886163,245.65065392955992,241.28179224943574,214.94817732614206,214.94817732614277,240.515815485345,217.6627542043616,217.48735063731857,228.34625688894172,239.21234557948654,218.25037605172204,222.67879948750775,248.06296027634457,239.21234557948668,214.9481773261419,217.48735063731743,216.05483636972048,229.32933088247995,244.91135264362373,239.2300656638096,241.26376692502552,217.48735063731976,241.5630231043542,262.7144389541736,240.043085919896,216.76942988698104,214.94817732614248,217.15361302449196,215.46298854057693,204.23812156208146,241.2637669250253,211.71284382289096
rxn06991_c,-7.571873720283019e-14,1.907843752810921e-14,-9.888262725181744e-12,0.0,1.0553652449372227e-12,-1.2419803426647431e-13,-6.670396849343743e-13,-1.9419916935952702e-12,6.850226258613839e-13,-2.0920215070760498e-14,-8.92777402737235e-14,-2.6405398575969603e-12,1.6837154967431456e-14,-5.625380262211344e-13,-1.0774376441752855e-28,-3.80640621224029e-13,-1.5419419367057453e-13,-7.624314259269504e-13,3.545462220990924e-13,3.158624038840408e-14,-5.025064114630949e-13,-1.7412826027564933e-12,-1.188859496400703e-14,1.623417864454656e-13,1.0189982361318195e-13,-1.5731463344238812e-12,-9.318409768711009e-12,-2.559722181348928e-13,1.5046892566323108e-13,-1.4072075378713527e-13,2.1369373854714755e-13,-5.108364157672857e-12,-5.355719791413528e-14,-2.4931089971592403e-13,-1.1609276575110884e-13,4.943920981840035e-13,-8.0150239225905e-14,1.3250491049745306e-13,-5.138414338420923e-12,1.7215281705797275e-12,-4.846968394224429e-13,-4.6833941608060774e-14,-4.111964573656796e-14,3.0208245906862295e-13,1.2473045815904637e-12,0.0,2.554232489002404e-14,-2.6912991139255156e-13,-1.6740233410473614e-14,-3.172907268039384e-13,-2.6227437161735944e-13,-4.828140627839763e-13,-1.6923129300430684e-13,-1.585247099155204e-28,-1.2857233510400367e-13,-6.355985525805328e-14,-8.809536347532302e-14,-1.0004872840848421e-13,-1.213087194775106e-13,1.4872322861754805e-12,-7.125795680563681e-12,-3.1568331881546805e-13,4.318218582495901e-12,4.2193333856608925e-13,-2.752733774004076e-13,-1.985178129929941e-13,3.5456074049553556e-13,0.0,-9.667960989154433e-14,-1.7981694324324841e-13,-3.8222162410107295e-12,5.773724651257177e-13,2.0213282465016355e-13,3.0681672195037115e-14,-2.752606009620249e-13,-4.232265622941328e-12,-6.5682969075257195e-12,-9.03764628805811e-13,-5.827454574385467e-13,5.03819468291184e-13,6.33341248095098e-15,7.466567869386552e-12,4.411700925267427e-15,4.0982202646292984e-14,3.358138173094896e-14,0.0,-3.1952109062961105e-13,1.3773125607532472e-11,-5.807931925787544e-14,4.1845120716161113e-14,-1.7335731162613888e-13,1.89817371853141e-13,2.674487101744983e-13,5.644207313434235e-13,1.2749119497904465e-15,-1.1972535917704185e-12,3.179142002329081e-14,2.870840530445247e-13,-7.33002211480806e-14,-2.5191873417137743e-13
rxn10139_c,217.13739023252282,211.99822469488888,214.94817732614777,237.2449558179257,215.82359289067267,263.45746273188087,217.4873506373189,252.78317389687518,211.9158362035908,215.80756820516942,262.71443895417343,241.84750467151278,240.04308591989613,238.83130814015868,211.955892784464,216.3836581532439,215.2911110215373,215.8235928906706,239.23006566380985,217.13739023252276,282.54835387459724,214.8214070811416,217.13739023252307,214.9481773261421,237.49079902232987,239.21234557948694,238.83130814015746,257.25192554420533,214.94817732614214,215.29111102152223,262.3521999904366,217.13739023252293,242.23823498632197,211.95589278446383,214.94817732614223,208.70335521558874,238.83130814016735,214.94817732614192,246.63194779586811,233.4361655380717,238.83130814015755,217.1373902325227,217.13739023252333,214.94817732614683,267.25127882141857,233.43616553807186,238.8313081401574,214.94817732614052,228.34625688894178,214.94817732614257,215.29111102153814,287.07607879657155,240.696186333368,212.18519826100055,288.0517031038752,233.436165538072,240.42800288533184,218.25037605173827,214.94817732615118,252.12092213972193,241.26376692502433,214.9481773261419,214.94817732614206,262.71443895417315,238.83130814015772,215.80756820516947,217.1373902325221,262.8993036670454,218.62037884886138,245.65065392956296,241.28179224943358,214.94817732614172,214.9481773261414,240.5158154853445,217.6627542043614,217.487350637319,228.34625688894164,239.2123455794865,216.03877732790636,222.67879948750743,248.0629602763444,239.21234557948654,214.9481773261418,217.48735063731857,216.0548363697198,229.32933088247725,244.91135264362296,239.23006566380255,241.26376692502512,215.29111102153806,241.56302310435396,262.7144389541723,240.04308591989644,216.76942988698164,214.948177326142,214.9640746337623,215.4629885405766,204.23812156207384,241.26376692502527,211.71284382289406
rxn09692_c,217.13739023252282,211.99822469488888,217.13739023252268,237.2449558179257,218.03076559745875,263.45746273188087,217.4873506373189,252.78317389687518,211.9158362035908,215.80756820516942,262.71443895417343,241.84750467151278,240.04308591989613,241.26376692502654,215.99537371357133,216.3836581532439,215.2911110215373,218.03076559745887,239.23006566380985,217.13739023252276,282.54835387459724,214.8214070811416,217.13739023252307,214.9481773261421,237.49079902232987,239.21234557948694,238.83130814015746,257.25192554420533,214.94817732614214,215.29111102152223,262.3521999904366,217.13739023252293,242.23823498632197,211.955892784464,214.94817732614223,208.70335521558874,238.83130814016235,214.94817732614192,246.63194779586925,233.4361655380717,238.83130814015755,217.1373902325227,217.13739023252302,214.94817732614683,267.25127882141777,233.43616553807175,238.83130814015723,214.94817732614052,228.34625688894178,214.94817732614257,215.29111102153814,287.07607879657155,240.696186333368,212.18519826100055,288.0517031038752,233.436165538072,240.42800288533184,218.25037605173827,214.94817732615118,252.12092213972193,241.26376692502433,214.94817732614192,217.13739023252302,262.7144389541727,238.83130814015772,215.80756820516947,217.1373902325221,262.8993036670454,218.62037884886138,245.65065392956296,241.28179224943358,214.94817732614172,214.94817732614104,240.51581548534438,217.6627542043614,217.4873506373189,228.34625688894164,239.2123455794865,218.25037605173782,222.67879948750743,248.06296027634468,239.21234557948654,214.9481773261418,217.48735063731857,216.0548363697198,229.32933088247958,244.91135264362296,239.23006566381304,241.26376692502512,217.48735063731866,241.56302310435396,262.7144389541723,240.04308591989644,216.76942988698164,214.948177326142,217.1536130244918,215.4629885405766,204.23812156207384,241.26376692502527,211.71284382289429
